,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_pct_95,bvp_iqr_5_95,hrv_lineintegral,scl_iqr,scr_sum,scl_n_sign_changes,scr_std,scl_std,hrv_perm_entropy,bvp_kurtosis,bvp_ptp,scr_min,scr_n_sign_changes,scr_n_below_mean,scl_skewness,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_peaks,bvp_energy,scr_entropy,scr_n_above_mean,bvp_sum,scr_perm_entropy,scl_svd_entropy,hrv_n_above_mean,scr_kurtosis,scr_pct_5,hrv_svd_entropy,scl_n_below_mean,bvp_mean,bvp_peaks,scl_kurtosis,scr_skewness,scr_mean,hrv_skewness,bvp_n_sign_changes,bvp_min,hrv_n_below_mean,scr_iqr_5_95,bvp_skewness,scl_perm_entropy,hrv_min,scr_max,hrv_kurtosis,scl_n_above_mean,hrv_iqr,scr_rms,hrv_peaks,hrv_entropy,bvp_iqr,scr_energy,bvp_rms,scl_entropy,bvp_std,bvp_lineintegral,hrv_sum,scr_ptp,scl_iqr_5_95,scr_lineintegral,bvp_max,scl_lineintegral,scr_iqr,scl_ptp,bvp_pct_5,hrv_pct_5,scr_svd_entropy,hrv_energy,hrv_std,scr_pct_95,hrv_mean,hrv_rms,scl_rms,hrv_iqr_5_95,hrv_ptp,hrv_max,scl_sum,hrv_pct_95,scl_pct_5,scl_energy,bvp_svd_entropy,scl_mean,scl_max,scl_min,scl_pct_95
0,-0.0104748201438849 +/- 0.004599277818476449,0.0007482014388489166 +/- 0.0026754853062836204,-0.005208633093525183 +/- 0.002450102429494453,0.003251798561151098 +/- 0.0018428503765853658,0.0016978417266187208 +/- 0.0014182701042131478,0.011827338129496401 +/- 0.00188900643824765,0.002618705035971247 +/- 0.0009754504320390473,0.0028201438848921125 +/- 0.0007025355750062627,-0.00020143884892086515 +/- 0.0006936386068025358,0.00046043165467626326 +/- 0.0006198750857133299,0.006589928057553906 +/- 0.0007769784172661943,-2.8776978417266454e-05 +/- 0.0006983977611229761,-5.755395683453291e-05 +/- 0.0020823082031799374,-0.0032230215827338425 +/- 0.00123975017142666,-5.755395683453291e-05 +/- 0.00025087188164263103,0.0 +/- 0.0,5.755395683453291e-05 +/- 0.0006785511437439831,-0.0016690647482014542 +/- 0.0008016338576796689,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001151079136690658 +/- 0.0003860836795683126,-0.008431654676258959 +/- 0.000705476297676626,-0.00011510791366906581 +/- 0.0002302158273381316,-0.004920863309352564 +/- 0.0011398735148396282,-0.00020143884892086515 +/- 0.0004649063142849974,-0.0018129496402877864 +/- 0.0003651389220273277,-0.004431654676259033 +/- 0.0011085674983745842,0.00023021582733813163 +/- 0.0005429629428521837,-0.004661870503597165 +/- 0.0008016338576796689,0.0005467625899280626 +/- 0.00030044047507656534,0.006474820143884863 +/- 0.0015131875482169521,-0.0012949640287769904 +/- 0.0008463563263224679,-0.00011510791366906581 +/- 0.00041101746351326137,0.008316546762589916 +/- 0.002673162903161177,-0.00011510791366906581 +/- 0.00032044686980316965,-0.00178417266187052 +/- 0.00101170623489192,0.0014100719424460562 +/- 0.0009669236038222502,-0.00011510791366906581 +/- 0.0007954115085516767,0.0024460431654676484 +/- 0.0008463563263224678,2.8776978417266454e-05 +/- 0.0008185014476735554,-0.0011223021582733917 +/- 0.0004160239509295279,-0.001266187050359724 +/- 0.001319982151502713,2.8776978417266454e-05 +/- 0.0014755043157748933,-8.633093525179935e-05 +/- 0.000427800539491184,0.002935251798561178 +/- 0.0012727104683451043,0.0040575539568345476 +/- 0.0014414365221718589,-0.0004892086330935297 +/- 0.0005762585437266466,-0.0031654676258993097 +/- 0.0006304720086390459,-0.0014100719424460562 +/- 0.0009496402877697929,0.0016690647482014542 +/- 0.0015324923114468456,-0.000633093525179862 +/- 0.0007257277820384811,0.0061870503597121875 +/- 0.0011384195939483281,-0.004316546762589968 +/- 0.0012072619835052215,0.0026187050359712362 +/- 0.0013152684756289309,0.0035971223021582953 +/- 0.0018660711179134877,0.004661870503597132 +/- 0.0010904918170645099,0.0014100719424460562 +/- 0.001747831325359465,-0.005208633093525217 +/- 0.0012374100719424318,-0.006791366906474816 +/- 0.001623796947299639,-0.0005467625899280626 +/- 0.0007553614243687371,0.0038848920863309598 +/- 0.0015186503369161105,0.02172661870503595 +/- 0.0016086819982013023,0.002043165467625918 +/- 0.0016402877697841876,-0.0014964028776978556 +/- 0.0013607586092128918,0.006762589928057528 +/- 0.0014460252692259986,0.0028201438848921125 +/- 0.000678551143743983,0.00474820143884892 +/- 0.0018211530742211768,-0.0018129496402877864 +/- 0.0013923419169384814,0.001525179856115122 +/- 0.0014448794487059923,-0.002359712230215849 +/- 0.0014144697240224024,0.006417266187050352 +/- 0.001234730241894922,0.0006618705035971284 +/- 0.0016332044458892481,-0.005553956834532403 +/- 0.0013622791802641058,-0.003769784172661905 +/- 0.0015413826464278793,0.0027050359712230466 +/- 0.0009901957141919661,0.004776978417266176 +/- 0.0013872772136050236,0.00474820143884892 +/- 0.0016792051178008533,5.755395683453291e-05 +/- 0.0013546592570866105,-0.0119136690647482 +/- 0.0005179856115107961,0.0006043165467625955 +/- 0.0015574168780126542,-0.006014388489208655 +/- 0.0015197405383033898,-0.008258992805755372 +/- 0.0014788679318019585,0.0027913669064748457 +/- 0.0012872672947536834,-0.020805755395683422 +/- 0.0012936844197403874,0.0007194244604316613 +/- 0.0018074599997055943,-0.0052374100719424724 +/- 0.0011568202153807922,-0.003597122302158273 +/- 0.00315038920208776
