,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_pct_95,bvp_iqr_5_95,hrv_lineintegral,scl_iqr,scr_sum,scl_n_sign_changes,scr_std,scl_std,hrv_perm_entropy,bvp_kurtosis,bvp_ptp,scr_min,scr_n_sign_changes,scr_n_below_mean,scl_skewness,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_peaks,bvp_energy,scr_entropy,scr_n_above_mean,bvp_sum,scr_perm_entropy,scl_svd_entropy,hrv_n_above_mean,scr_kurtosis,scr_pct_5,hrv_svd_entropy,scl_n_below_mean,bvp_mean,bvp_peaks,scl_kurtosis,scr_skewness,scr_mean,hrv_skewness,bvp_n_sign_changes,bvp_min,hrv_n_below_mean,scr_iqr_5_95,bvp_skewness,scl_perm_entropy,hrv_min,scr_max,hrv_kurtosis,scl_n_above_mean,hrv_iqr,scr_rms,hrv_peaks,hrv_entropy,bvp_iqr,scr_energy,bvp_rms,scl_entropy,bvp_std,bvp_lineintegral,hrv_sum,scr_ptp,scl_iqr_5_95,scr_lineintegral,bvp_max,scl_lineintegral,scr_iqr,scl_ptp,bvp_pct_5,hrv_pct_5,scr_svd_entropy,hrv_energy,hrv_std,scr_pct_95,hrv_mean,hrv_rms,scl_rms,hrv_iqr_5_95,hrv_ptp,hrv_max,scl_sum,hrv_pct_95,scl_pct_5,scl_energy,bvp_svd_entropy,scl_mean,scl_max,scl_min,scl_pct_95
0,0.027381703470031604 +/- 0.0016440144127186451,0.03747634069400636 +/- 0.0018329134443323505,0.033943217665615165 +/- 0.002590594973835689,0.008359621451104148 +/- 0.0016943910412613092,0.002334384858044214 +/- 0.001578548391570575,-0.0007255520504731328 +/- 0.0023776785093010855,0.001892744479495323 +/- 0.0011718722789278776,-0.010189274447949481 +/- 0.0005651884185226772,-3.1545741324867646e-05 +/- 0.00043368224242481824,0.005646687697160924 +/- 0.001288750676076697,0.005047318611987417 +/- 0.0017450241875002126,3.154574132496757e-05 +/- 0.0006221792720288892,0.0018611987381703886 +/- 0.0015864089540290473,-0.0026182965299684224 +/- 0.0019702834661990227,-0.00012618296529964823 +/- 0.0002523659305993381,0.0 +/- 0.0,-0.0012933753943217385 +/- 0.0003582907473691254,0.0014511041009464098 +/- 0.0006647100159528494,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0019242902208201685 +/- 0.0002208201892744193,0.0002208201892744843 +/- 0.001733868275540865,0.00012618296529969263 +/- 0.0001545419396077814,-0.00271293375394317 +/- 0.0009589075175754356,6.309148264987963e-05 +/- 0.0003397580319958525,0.0005047318611987817 +/- 0.0004039826017307825,0.0014826498422713219 +/- 0.0012221684938681645,0.0005047318611987705 +/- 0.00047213342419863484,-0.0007886435331230013 +/- 0.0009697429746964909,0.0006940063091482984 +/- 0.0007438376102556181,0.0021135646687697627 +/- 0.0013461569901168315,-6.309148264980192e-05 +/- 0.0006434094023460894,0.0003154574132492538 +/- 0.0004887045231807492,0.030378548895899093 +/- 0.001903492093570427,0.0006309148264984743 +/- 0.0003990255722609935,0.00044164037854893534 +/- 0.0008250281912064198,0.000630914826498441 +/- 0.0017733084318681588,0.005678233438485847 +/- 0.0009671741146218125,0.004006309148265041 +/- 0.000903883203905008,-0.011735015772870627 +/- 0.00191261910299358,-9.463722397470286e-05 +/- 0.0005096370479937849,-0.0024290220820188833 +/- 0.0010561936304595019,0.004605678233438526 +/- 0.0012233892384646721,-0.0007570977917980559 +/- 0.00040398260173078423,0.0064668769716088705 +/- 0.001521080561670814,0.0031545741324921495 +/- 0.0015518452840692686,0.0033753943217665894 +/- 0.0009468978561390465,-0.0014195583596214312 +/- 0.0003526921100157623,0.005299684542586791 +/- 0.0010632365644386616,-0.0008201892744479023 +/- 0.0013764936422253169,0.0013249211356467284 +/- 0.0004185015508334723,0.0015772870662461025 +/- 0.002475888564081828,0.003217665615142018 +/- 0.001537672884158228,-0.0035331230283911384 +/- 0.0014093569655324186,0.004258675078864393 +/- 0.001433510128391395,0.005772870662460605 +/- 0.002455912444687919,-0.0029022082018927086 +/- 0.0010725552050473222,0.011230283911671957 +/- 0.0015467067094172009,0.008138801261829675 +/- 0.0016976181762869257,0.005394321766561572 +/- 0.0016896860240810194,0.007570977917981114 +/- 0.0010074901843956684,-0.01100946372239744 +/- 0.0016659616311054844,0.0013249211356467171 +/- 0.0020628117002235574,-0.0019558359621450806 +/- 0.0016010823394888827,0.0006624605678233753 +/- 0.0010020429132030569,0.0037223974763407443 +/- 0.00110904705559918,0.0035962145110410406 +/- 0.0018077664078100292,0.003406940063091535 +/- 0.0012037087715040602,0.001261829652996882 +/- 0.0008104247683700442,0.0036908517350158097 +/- 0.0008352178104021211,0.0019242902208202461 +/- 0.0015864089540290347,0.00239747634069406 +/- 0.0008128768912760569,0.008201892744479522 +/- 0.0014456074747494724,0.004447949526813921 +/- 0.0010785691480933084,-0.006403785488958947 +/- 0.002034883712665009,-0.007097791798107244 +/- 0.0015534476028069616,-0.002555205047318565 +/- 0.0022636130221968705,0.003722397476340733 +/- 0.002004085826406142,0.013343848580441686 +/- 0.0020102831503286747,0.002807570977918017 +/- 0.0014555548258749927,-3.154574132487875e-05 +/- 0.0022192154368405716,-0.0089905362776025 +/- 0.001899305138610765,0.010063091482649899 +/- 0.0008036428519152747,0.0006940063091483095 +/- 0.0024951066161874214,-0.0063406940063091225 +/- 0.0015354061228565249,0.007917981072555248 +/- 0.001378299828072757,-0.0017981072555204648 +/- 0.0011551945377666034
