,bvp_peaks,scr_lineintegral,scr_iqr,scl_max,scl_pct_5,scl_min,bvp_perm_entropy,scl_rms,scl_iqr_5_95,bvp_svd_entropy,scl_mean,scl_std,hrv_ptp,bvp_pct_95,bvp_kurtosis,hrv_svd_entropy,scr_entropy,bvp_n_sign_changes,scr_svd_entropy,scr_min,scl_entropy,scl_ptp,bvp_max,scl_n_above_mean,scr_max,bvp_n_above_mean,scl_sum,scl_pct_95,hrv_entropy,bvp_energy,bvp_iqr_5_95,scr_pct_5,hrv_peaks,scr_ptp,scl_skewness,hrv_n_above_mean,scl_kurtosis,hrv_kurtosis,bvp_mean,bvp_pct_5,hrv_skewness,hrv_sum,scr_n_sign_changes,scr_pct_95,bvp_entropy,hrv_rms,hrv_std,scr_n_above_mean,hrv_n_below_mean,hrv_iqr_5_95,hrv_perm_entropy,hrv_pct_5,hrv_n_sign_changes,hrv_mean,hrv_energy,scr_perm_entropy,bvp_std,bvp_sum,bvp_lineintegral,bvp_rms,scr_mean,scl_peaks,scl_energy,scl_n_sign_changes,scr_sum,scr_energy,scr_kurtosis,scr_peaks,scl_perm_entropy,scr_std,scl_lineintegral,scl_n_below_mean,hrv_pct_95,scr_n_below_mean,scl_iqr,hrv_iqr,scr_skewness,hrv_max,bvp_ptp,hrv_lineintegral,bvp_skewness,bvp_min,scr_rms,hrv_min,scr_iqr_5_95,scl_svd_entropy,bvp_iqr,bvp_n_below_mean
0,0.0002975083674228607 +/- 0.0035193806364658747,-0.0016734845667534138 +/- 0.003008597035356045,0.05094830792116032 +/- 0.005828051476135297,0.00037188545927856475 +/- 0.00037188545927855363,-0.007214577910003695 +/- 0.0010544772687807928,0.014726664187430304 +/- 0.002038258029906238,-0.009074005206396406 +/- 0.003405138904353905,-0.00156191892896983 +/- 0.0010623173564213988,0.0 +/- 0.0,0.0060617329862402754 +/- 0.003799970679814502,0.0 +/- 0.0,-0.002082558571959803 +/- 0.00047624575957109914,0.0146522870955746 +/- 0.002577571357554986,-3.718854592781318e-05 +/- 0.000871355486341385,0.0029378951283004938 +/- 0.0016668601584987099,0.0009669021941242195 +/- 0.00034083865339945227,0.0 +/- 0.0,-0.005392339159538839 +/- 0.004454094982971573,0.002417255485310543 +/- 0.0013739645371447574,-0.0016734845667533914 +/- 0.0008189927685215717,0.0015247303830420388 +/- 0.001984976741551879,7.437709185573738e-05 +/- 0.0005206396429899714,-0.0024172554853104876 +/- 0.0020987654978835944,0.00014875418371144145 +/- 0.00029750836742284127,-0.0012644105615470026 +/- 0.000626712515669483,-0.016623280029750786 +/- 0.0014116960130979765,-0.0006693938267013366 +/- 0.0007400427200495455,0.02722201561918932 +/- 0.0021155020681781775,-0.0052807735217552665 +/- 0.001049217997743846,-0.02049088880624763 +/- 0.0021840158958759343,-0.0019338043882483724 +/- 0.0006178225260630664,0.0 +/- 0.0,0.0008181480104128336 +/- 0.0005950167348456561,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001115656377835572 +/- 0.0006222833964552339,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00011156563778353945 +/- 0.00017041932669969827,0.0 +/- 0.0,0.0 +/- 0.0,-0.0011156563778355944 +/- 0.0010649178923969173,0.0 +/- 0.0,0.0 +/- 0.0,0.0005578281889178638 +/- 0.00024946835003718763,0.0 +/- 0.0,-0.00018594272963924353 +/- 0.000249468350037138,0.0 +/- 0.0,0.0 +/- 0.0,-0.008069914466344318 +/- 0.0014972720073780196,0.0 +/- 0.0,-0.013834139085161734 +/- 0.0008925251022685183,0.0007065823726292609 +/- 0.0005868253565659999,-0.00011156563778352835 +/- 0.00023812287978550102,7.437709185571517e-05 +/- 0.00014875418371143034,0.0 +/- 0.0,0.004202305689847563 +/- 0.000848844344404135,0.006879880996653065 +/- 0.0022328617407628274,0.0 +/- 0.0,0.0 +/- 0.0,0.0002231312755671566 +/- 0.00034083865339947894,0.0 +/- 0.0,0.0 +/- 0.0,-0.009780587579025623 +/- 0.0009415387803028815,-0.0007437709185570518 +/- 0.0006222833964552273,0.0 +/- 0.0,0.0 +/- 0.0,-0.00197099293417623 +/- 0.00033469691335071824,0.016102640386760913 +/- 0.0018597991446708867,0.005206396429899629 +/- 0.001960792313345362,-0.0034585347712904222 +/- 0.001859799144670857,0.0 +/- 0.0,0.0007065823726292609 +/- 0.0012823309519945354,0.0 +/- 0.0,0.0 +/- 0.0,-0.007995537374488637 +/- 0.0012136235680238567,-0.003979174414280362 +/- 0.0018069960004843872,-0.003384157679434685 +/- 0.0007702608842397813,0.0023056898475269927 +/- 0.002141492011734905,-0.0034213462253625537 +/- 0.0008447613753514764,-0.005950167348456659 +/- 0.00023520101600361959,-0.001301599107474849 +/- 0.0015711885588901278,0.0 +/- 0.0,-0.003644477500929677 +/- 0.003379045501405899,0.029527705466716292 +/- 0.0028477783144777525,-0.007400520639642971 +/- 0.003434458357650836
