,scr_lineintegral,hrv_rms,bvp_rms,hrv_n_above_mean,hrv_n_below_mean,hrv_min,scl_sum,scl_mean,bvp_std,hrv_mean,hrv_sum,hrv_pct_95,hrv_max,scr_rms,hrv_pct_5,scl_pct_5,hrv_svd_entropy,hrv_ptp,scr_std,bvp_svd_entropy,scl_std,scl_ptp,bvp_energy,hrv_iqr_5_95,bvp_skewness,bvp_n_sign_changes,scl_entropy,scl_iqr,bvp_iqr,scr_iqr_5_95,scr_pct_95,scr_perm_entropy,scl_n_sign_changes,scr_svd_entropy,hrv_skewness,hrv_perm_entropy,scr_skewness,hrv_kurtosis,hrv_n_sign_changes,bvp_entropy,scl_peaks,scr_pct_5,scr_min,hrv_peaks,scl_skewness,scr_entropy,scr_n_sign_changes,scr_kurtosis,hrv_entropy,scr_n_below_mean,scr_n_above_mean,scl_n_below_mean,scl_n_above_mean,scl_perm_entropy,bvp_mean,bvp_sum,scr_energy,bvp_kurtosis,scl_kurtosis,scr_peaks,bvp_pct_5,scr_iqr,bvp_lineintegral,scr_sum,scr_mean,hrv_iqr,scl_energy,bvp_perm_entropy,scr_ptp,scl_iqr_5_95,scr_max,hrv_lineintegral,bvp_n_below_mean,bvp_n_above_mean,hrv_energy,bvp_peaks,bvp_iqr_5_95,hrv_std,scl_lineintegral,scl_pct_95,scl_min,bvp_max,scl_svd_entropy,bvp_pct_95,bvp_ptp,bvp_min,scl_rms,scl_max
0,0.05984503190519597 +/- 0.004470678958324108,0.058933454876937054 +/- 0.005188987590412376,0.05341841385597079 +/- 0.009384817216592017,0.04963536918869641 +/- 0.006792472343646434,0.03901549680948037 +/- 0.005335646536613266,0.03714676390154964 +/- 0.007939752188756291,0.02780309936189602 +/- 0.003144610448616289,0.02775752051048308 +/- 0.0031999470042785943,0.025615314494074705 +/- 0.00916758292563328,0.02151321786690972 +/- 0.006525261683928266,0.02151321786690972 +/- 0.006525261683928266,0.019917958067456665 +/- 0.004117513821720818,0.01809480401093888 +/- 0.003968502197090274,0.01586144029170462 +/- 0.0029241595136454725,0.01586144029170461 +/- 0.004418093278414829,0.014083865086599779 +/- 0.0022555775809769683,0.011987237921604322 +/- 0.004670664860701336,0.010437556973564233 +/- 0.0034977128610664964,0.009617137648131203 +/- 0.0025250025495833026,0.00929808568824061 +/- 0.003126058012667684,0.00756608933454872 +/- 0.0016584690427219827,0.007064721969006327 +/- 0.0016465261502450793,0.006426618049225108 +/- 0.003067358497427779,0.006198723792160387 +/- 0.002387566244978819,0.006153144940747446 +/- 0.00253157594840452,0.004512306289881451 +/- 0.002637672980169589,0.004421148587055545 +/- 0.000889663687144168,0.004238833181403778 +/- 0.001456385169432144,0.0036007292616225704 +/- 0.003206432513575492,0.002689152233363701 +/- 0.0015178510305694443,0.0026435733819507256 +/- 0.0012696798794151263,0.0015496809480400665 +/- 0.0028984709381193498,0.0010938924339106149 +/- 0.0004177370733779211,0.000501367365542349 +/- 0.0020121914361571867,0.0003190519598905928 +/- 0.00035598220947612646,0.00031905195989057056 +/- 0.000707574051789447,0.0002734731084776287 +/- 0.0004648149055235077,0.0002734731084776287 +/- 0.0010824377472231472,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.557885141295293e-05 +/- 0.0001367365542388588,-4.557885141298623e-05 +/- 0.0003786063747911879,-9.115770282593915e-05 +/- 0.0005315361800223786,-0.00031905195989067047 +/- 0.0003559822094761705,-0.0005013673655424267 +/- 0.0014762201222152825,-0.0005925250683683325 +/- 0.0005412188736115764,-0.0007292616226071358 +/- 0.0010630723600447308,-0.0007748404740200998 +/- 0.0005013673655423944,-0.0008659981768459945 +/- 0.0015716444530142828,-0.0008659981768459945 +/- 0.0015716444530142828,-0.0009571558796718782 +/- 0.0008012030916703316,-0.0009571558796718782 +/- 0.0008012030916703316,-0.0012306289881495402 +/- 0.0009996222515707162,-0.00164083865086605 +/- 0.0008453617589330586,-0.00164083865086605 +/- 0.0008453617589330586,-0.00278030993618964 +/- 0.002001840588513918,-0.0035551504102097065 +/- 0.0017391781247346368,-0.004922515952598039 +/- 0.0018094287366708438,-0.005195989061075712 +/- 0.0016458951764145734,-0.006700091157702859 +/- 0.007232690200753783,-0.00847766636280769 +/- 0.0025393597588302653,-0.009161349134001861 +/- 0.002171103986110204,-0.010346399270738438 +/- 0.002538132323122306,-0.010346399270738438 +/- 0.002538132323122306,-0.010574293527803136 +/- 0.0021455975015387077,-0.012306289881495014 +/- 0.0033679039565927384,-0.014858705560619911 +/- 0.0026514201590244362,-0.015132178669097574 +/- 0.004342207972220425,-0.015268915223336421 +/- 0.0027818039233668307,-0.015587967183227015 +/- 0.0037185192441879906,-0.016226071103008242 +/- 0.00484595582862424,-0.01663628076572473 +/- 0.0033009285430264158,-0.01663628076572473 +/- 0.0033009285430264158,-0.017639015496809518 +/- 0.004266190231311295,-0.019690063810392032 +/- 0.003940923668407891,-0.020282588878760287 +/- 0.005351391962009438,-0.02055606198723795 +/- 0.0023547112767711067,-0.020920692798541494 +/- 0.00396536007292617,-0.02178669097538747 +/- 0.005103203282508076,-0.02201458523245218 +/- 0.003203839885285336,-0.022151321786691026 +/- 0.003819931967138918,-0.02310847766636285 +/- 0.002496872547821757,-0.024977210574293564 +/- 0.005066433265848777,-0.02716499544211489 +/- 0.003932480330013279,-0.02926162260711035 +/- 0.003189217080134163,-0.030264357338195113 +/- 0.004981249258820131,-0.0929808568824066 +/- 0.005461860411648196
