,bvp_peaks,scr_lineintegral,scr_iqr,scl_max,scl_pct_5,scl_min,bvp_perm_entropy,scl_rms,scl_iqr_5_95,bvp_svd_entropy,scl_mean,scl_std,hrv_ptp,bvp_pct_95,bvp_kurtosis,hrv_svd_entropy,scr_entropy,bvp_n_sign_changes,scr_svd_entropy,scr_min,scl_entropy,scl_ptp,bvp_max,scl_n_above_mean,scr_max,bvp_n_above_mean,scl_sum,scl_pct_95,hrv_entropy,bvp_energy,bvp_iqr_5_95,scr_pct_5,hrv_peaks,scr_ptp,scl_skewness,hrv_n_above_mean,scl_kurtosis,hrv_kurtosis,bvp_mean,bvp_pct_5,hrv_skewness,hrv_sum,scr_n_sign_changes,scr_pct_95,bvp_entropy,hrv_rms,hrv_std,scr_n_above_mean,hrv_n_below_mean,hrv_iqr_5_95,hrv_perm_entropy,hrv_pct_5,hrv_n_sign_changes,hrv_mean,hrv_energy,scr_perm_entropy,bvp_std,bvp_sum,bvp_lineintegral,bvp_rms,scr_mean,scl_peaks,scl_energy,scl_n_sign_changes,scr_sum,scr_energy,scr_kurtosis,scr_peaks,scl_perm_entropy,scr_std,scl_lineintegral,scl_n_below_mean,hrv_pct_95,scr_n_below_mean,scl_iqr,hrv_iqr,scr_skewness,hrv_max,bvp_ptp,hrv_lineintegral,bvp_skewness,bvp_min,scr_rms,hrv_min,scr_iqr_5_95,scl_svd_entropy,bvp_iqr,bvp_n_below_mean
0,-0.04333570919458303 +/- 0.0024023235276340238,0.0 +/- 0.0,-0.03738417676407697 +/- 0.003363774026097471,-0.00808980755523877 +/- 0.002860151137167966,0.0033143264433357134 +/- 0.001116212385129424,-0.024839629365645037 +/- 0.001008622359093716,-0.008196721311475409 +/- 0.00851738802354364,0.0 +/- 0.0,-0.001674982181040624 +/- 0.0005297957500826103,-0.026478973627940116 +/- 0.0042618242540259565,0.0009978617248752818 +/- 0.00041560597967536605,-0.0012829650748396259 +/- 0.0017904286082794717,0.0005702066999287326 +/- 0.0001745894328427095,-0.01603706343549536 +/- 0.002248297975137206,-0.009194583036350673 +/- 0.0015270338763812227,-0.0019600855310049846 +/- 0.0013547097511581014,0.0 +/- 0.0,-0.007341411261582315 +/- 0.0026100974231789828,-0.015431218816821097 +/- 0.0011387416470898504,0.0 +/- 0.0,-0.007412687099073406 +/- 0.0012116892373485464,-0.001995723449750536 +/- 0.0009720728223083188,-0.002102637205987168 +/- 0.0010505632910180708,0.0 +/- 0.0,0.018959372772630073 +/- 0.0008987541135365979,-0.010370634354953672 +/- 0.0025572534855182235,-0.004205274411974341 +/- 0.0011470760470015105,0.0 +/- 0.0,-0.001532430506058452 +/- 0.0006385058042469195,0.0036350677120456252 +/- 0.0010054694212163835,0.0006771204561653698 +/- 0.00024946543121882046,-0.0004989308624376409 +/- 0.0005566820866647732,0.0009978617248752764 +/- 0.0006532538410485842,0.020634354953670726 +/- 0.0010744699523650301,0.0002851033499643663 +/- 0.0002666897638470418,-0.0004989308624376409 +/- 0.0003968470679137636,0.0006771204561653698 +/- 0.0006845820638738,0.0 +/- 0.0,-0.0013186029935851773 +/- 0.0004231768384546489,-0.010049893086243756 +/- 0.0010547860717711128,-0.00024946543121882046 +/- 0.00039201710620100365,0.00260156806842482 +/- 0.0010697313627800087,0.0 +/- 0.0,0.0010334996436208276 +/- 0.00043501623719650325,0.0 +/- 0.0,0.006593014967925875 +/- 0.0009595803291401414,-0.0008909479686386446 +/- 0.0003285653762399509,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.017569493941553826 +/- 0.0015456342439202724,0.0 +/- 0.0,0.006735566642908064 +/- 0.0014383774818681769,0.0012116892373485566 +/- 0.0005333795276940836,0.0 +/- 0.0,-0.014362081254454729 +/- 0.0007136487667320412,0.0009622238061297361 +/- 0.0006580964117113207,-0.009158945117605122 +/- 0.0014524364841279266,-0.0019244476122594445 +/- 0.001194800756538853,0.0013898788310762855 +/- 0.0004899403807864476,0.0 +/- 0.0,-0.050962223806129726 +/- 0.00336585002227158,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006058446186742783 +/- 0.00032074126870991205,0.0 +/- 0.0,0.0 +/- 0.0,0.0004989308624376354 +/- 0.0013065076820971838,0.0 +/- 0.0,0.0 +/- 0.0,7.127583749109157e-05 +/- 0.00014255167498218314,-0.001995723449750536 +/- 0.0010949601921409183,0.0 +/- 0.0,0.0014255167498218257 +/- 0.0006375104711332228,0.0012829650748396426 +/- 0.0006609849248393227,0.0 +/- 0.0,0.03656450463292944 +/- 0.002381082407482541,-0.016571632216678546 +/- 0.0009856961287198305,-0.005096222380612964 +/- 0.002695555680306582,0.0004632929436920952 +/- 0.0005532492764169726,-0.0016037063435495325 +/- 0.0031765762467197978,0.01821097647897364 +/- 0.0015241200841299412,0.009586600142551676 +/- 0.002522248364821164,0.0 +/- 0.0,0.025766215253029225 +/- 0.004100839065915545,0.014682822523164652 +/- 0.002172451982056762,-0.06389878831076264 +/- 0.006121117300821654
