,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_pct_5,bvp_iqr,scl_pct_95,bvp_kurtosis,bvp_pct_95,scl_energy,hrv_min,scr_mean,bvp_skewness,scl_sum,scl_min,bvp_lineintegral,scl_ptp,hrv_pct_5,scr_iqr,bvp_svd_entropy,hrv_max,scl_pct_5,hrv_lineintegral,hrv_energy,hrv_rms,hrv_pct_95,bvp_std,hrv_skewness,bvp_energy,scl_iqr_5_95,bvp_n_sign_changes,bvp_rms,hrv_ptp,scr_kurtosis,bvp_ptp,hrv_n_above_mean,scl_iqr,bvp_min,hrv_sum,hrv_svd_entropy,hrv_entropy,hrv_iqr_5_95,scl_n_above_mean,scl_lineintegral,scl_mean,hrv_iqr,scl_max,scr_skewness,scl_svd_entropy,hrv_std,hrv_n_below_mean,hrv_kurtosis,bvp_iqr_5_95,scr_entropy,scr_n_above_mean,scl_n_below_mean,hrv_mean,scl_skewness,hrv_perm_entropy,scr_n_below_mean,scr_peaks,scr_min,scl_peaks,bvp_entropy,hrv_n_sign_changes,scr_n_sign_changes,scl_n_sign_changes,bvp_mean,bvp_sum,hrv_peaks,scl_kurtosis,scl_perm_entropy,scl_entropy,scr_max,bvp_max,scl_std,scr_perm_entropy,scr_rms,scr_ptp,bvp_perm_entropy,scr_svd_entropy,scr_iqr_5_95,scr_pct_5,scr_std,scl_rms,scr_pct_95,scr_energy,scr_lineintegral,scr_sum
0,0.023155103844454305 +/- 0.0023231885864949215,0.020945647370746823 +/- 0.0026157575938044503,0.005346884666372098 +/- 0.003924880370443939,0.0020326999558109016 +/- 0.0009920434962723689,-0.0010605391073795656 +/- 0.0018453922242882127,0.004463102076889114 +/- 0.0022134299224689765,-0.0017675651789659575 +/- 0.0015434599378323453,-0.0005302695536897883 +/- 0.0010037840646575824,0.011135660627485644 +/- 0.001262294021836992,-0.0008837825894829731 +/- 0.0017785781526732766,0.007467962881131274 +/- 0.0025110159337472936,-0.0017675651789659575 +/- 0.002034620315195999,0.014891736632788356 +/- 0.0013840441682161574,0.010207688908528512 +/- 0.001658711832003836,0.0017233760494918648 +/- 0.0012568681089993707,0.0035793194874061073 +/- 0.0012875653808513904,-0.0021652673442333014 +/- 0.0017279023239962134,8.837825894832951e-05 +/- 0.0015153714714522537,0.0041537781705700775 +/- 0.0031008050893236963,-0.0041095890410958735 +/- 0.0018753066879295523,0.00256296950950069 +/- 0.0012309667058934064,0.005612019443217009 +/- 0.0019266663152091618,-0.007070260715863896 +/- 0.0012498573242360458,-0.0029164825452938524 +/- 0.0014682499094861865,-0.003225806451612878 +/- 0.0014662536476391594,-0.0001325673884224221 +/- 0.001065132195598228,0.00106053910737961 +/- 0.0012837683646782197,-0.003402562969509482 +/- 0.0014926509725191783,0.009279717189571402 +/- 0.0015685584930887207,0.0029606716747680563 +/- 0.0014795111836308553,0.0007512152010605511 +/- 0.0011865418985503916,-0.004374723817940773 +/- 0.0013755530195557562,0.0025187803800265527 +/- 0.0010651321955981977,-0.00044189129474149215 +/- 0.0014655876227818707,-0.0008837825894829621 +/- 0.0005928593842244081,0.006053910737958501 +/- 0.000969143269971773,-0.0008395934600088139 +/- 0.001361283411466984,0.004728236853734002 +/- 0.0017120080095280978,-4.41891294741259e-05 +/- 0.0014036571077568275,-0.0016791869200176613 +/- 0.001292862469140768,-0.0025629695095006344 +/- 0.001131793943867955,-0.0011931064958019988 +/- 0.0005606971957776916,0.001855943437914298 +/- 0.0016745289722931147,0.006186478126380934 +/- 0.0009056076682244521,-0.0019443216968625277 +/- 0.001172470098225496,0.005567830313742828 +/- 0.0019682772824851985,0.0015908086610694095 +/- 0.0006613623308482684,-0.004993371630578847 +/- 0.0009279717189571102,-0.003932832523199259 +/- 0.0012723093282269577,-0.00044189129474148103 +/- 0.0005928593842244081,-0.0011931064958019988 +/- 0.000685999765632328,-0.0037118868758285297 +/- 0.0014814895814618118,0.0 +/- 0.0,-0.00035351303579318484 +/- 0.0005519220502340452,-0.0010605391073795546 +/- 0.00029311752455636814,0.005921343349536035 +/- 0.0017250747941620233,-0.00035351303579318484 +/- 0.0007602585300081646,-0.0007070260715863697 +/- 0.00035351303579318484,-0.0005744586831639253 +/- 0.0010833098251993739,0.0 +/- 0.0,4.4189129474148105e-05 +/- 0.00030932390631903677,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00013256738842244432 +/- 0.0003451281341540624,8.837825894829621e-05 +/- 0.00017675651789659242,4.4189129474148105e-05 +/- 0.0004168794137011195,-0.00013256738842244432 +/- 0.0005247168399044444,0.0003093239063190367 +/- 0.00028294848596697596,0.0017233760494918648 +/- 0.0007512152010605556,-0.0015024304021210467 +/- 0.0018559434379142722,-0.0005302695536897773 +/- 0.0008568590114743599,0.0013256738842244876 +/- 0.0019958620929096393,0.0031374281926646375 +/- 0.0014978746139353391,-0.0011489173663278506 +/- 0.0009518629796083696,-0.004595669465311525 +/- 0.0015459881294331449,0.003711886875828574 +/- 0.0011890078698253389,0.023287671232876738 +/- 0.002138041609085806,-0.0024745912505523384 +/- 0.0020269279613220953,0.004949182501104743 +/- 0.001114407442591126,0.0006186478126380957 +/- 0.000795404330534698,-0.00048608042421560693 +/- 0.0012875653808513874,0.005612019443216998 +/- 0.0015566871368809991,-0.006142288996906742 +/- 0.0016820915873331196,-0.0025187803800264864 +/- 0.0011011874321146553,0.003932832523199314 +/- 0.0019103814689542507,0.00702607158638976 +/- 0.002076889085285032
