,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_pct_5,bvp_iqr,scl_pct_95,bvp_kurtosis,bvp_pct_95,scl_energy,hrv_min,scr_mean,bvp_skewness,scl_sum,scl_min,bvp_lineintegral,scl_ptp,hrv_pct_5,scr_iqr,bvp_svd_entropy,hrv_max,scl_pct_5,hrv_lineintegral,hrv_energy,hrv_rms,hrv_pct_95,bvp_std,hrv_skewness,bvp_energy,scl_iqr_5_95,bvp_n_sign_changes,bvp_rms,hrv_ptp,scr_kurtosis,bvp_ptp,hrv_n_above_mean,scl_iqr,bvp_min,hrv_sum,hrv_svd_entropy,hrv_entropy,hrv_iqr_5_95,scl_n_above_mean,scl_lineintegral,scl_mean,hrv_iqr,scl_max,scr_skewness,scl_svd_entropy,hrv_std,hrv_n_below_mean,hrv_kurtosis,bvp_iqr_5_95,scr_entropy,scr_n_above_mean,scl_n_below_mean,hrv_mean,scl_skewness,hrv_perm_entropy,scr_n_below_mean,scr_peaks,scr_min,scl_peaks,bvp_entropy,hrv_n_sign_changes,scr_n_sign_changes,scl_n_sign_changes,bvp_mean,bvp_sum,hrv_peaks,scl_kurtosis,scl_perm_entropy,scl_entropy,scr_max,bvp_max,scl_std,scr_perm_entropy,scr_rms,scr_ptp,bvp_perm_entropy,scr_svd_entropy,scr_iqr_5_95,scr_pct_5,scr_std,scl_rms,scr_pct_95,scr_energy,scr_lineintegral,scr_sum
0,0.007013301088270818 +/- 0.0018400180911750479,0.014631197097944327 +/- 0.0012879117540242175,0.04349052801289799 +/- 0.0034222422486299736,-0.0013301088270859073 +/- 0.0006756571791309755,-0.0011285771866183624 +/- 0.00073882719789692,0.0017734784361144284 +/- 0.0013147526344457797,0.005360741636436872 +/- 0.0010671666501308908,-0.0038694074969770733 +/- 0.0015316404675534102,-0.005521966948811019 +/- 0.0013004647968481765,0.0007255139056831616 +/- 0.0013343768929662992,0.0028214429665457063 +/- 0.0012872808885668002,-0.009552599758162084 +/- 0.0012494961708988297,0.0037887948407899553 +/- 0.0010228599387706102,0.0017331721080209306 +/- 0.002163440048419136,0.0027408303103586664 +/- 0.0014951420387739828,-0.004191858121725145 +/- 0.0008299580927841027,-0.0018137847642080262 +/- 0.0013153703242306074,0.0015316404675533746 +/- 0.0016001155373864752,-0.002498992341797701 +/- 0.0012198908464668666,0.007819427650141032 +/- 0.0012643601081304288,-0.0015719467956469724 +/- 0.0010732387711160348,-0.002700523982265268 +/- 0.002102507272187819,0.006247480854494103 +/- 0.0013276637720274565,0.0004433696090285766 +/- 0.0016759873346466492,0.0014107214832728254 +/- 0.001100148654893695,-0.0038694074969770733 +/- 0.000974046430761355,-0.0016928657799274883 +/- 0.0005034258765335054,0.002015316404675471 +/- 0.0010196784071482042,0.0014107214832728254 +/- 0.0012777805307656253,0.0045143087464731505 +/- 0.0014397880773471814,0.00036275695284155863 +/- 0.0006360231293051057,-0.0008061265618702574 +/- 0.0010196784071482042,0.0018540910923014464 +/- 0.0008493070336842265,0.0015316404675533746 +/- 0.0014170411794636787,-3.3306690738754695e-17 +/- 0.0004030632809351342,-0.0016928657799274993 +/- 0.001016486917607273,-0.0009673518742443043 +/- 0.0012252063001669275,-0.0012091898428053694 +/- 0.0008830674042807829,-0.0010479645304313334 +/- 0.0010386214209371083,-0.00036275695284164743 +/- 0.001146429879349279,-0.0023780733575171744 +/- 0.0010882708585248095,-0.0006852075775897526 +/- 0.00040507358408387473,0.003224506247480818 +/- 0.0011681883713171432,-0.00012091898428057135 +/- 0.00156157764029105,-0.00012091898428059355 +/- 0.0006992886567068878,0.007134220072551345 +/- 0.001652559451833949,0.0005239822652155946 +/- 0.0005114299693853279,-0.0004836759371221744 +/- 0.001078523833958863,-0.0012898024989923984 +/- 0.0016102365461860672,0.00028214429665455174 +/- 0.0003627569528416018,-0.0007658202337767594 +/- 0.0005239822652156491,-0.002861749294639304 +/- 0.0012803208524198785,-0.0002015316404675893 +/- 0.00027038306862153637,-0.0002418379685610983 +/- 0.0006032498809792966,-4.030632809356449e-05 +/- 0.0005541203984227344,0.003022974607013251 +/- 0.0014782040161944606,0.00036275695284156975 +/- 0.0003802491387366691,-0.00012091898428058245 +/- 0.0004433696090286442,-0.00016122531237408033 +/- 0.000322450624748119,0.0 +/- 0.0,-4.4408920985006264e-17 +/- 0.00040306328093513426,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00016122531237409144 +/- 0.00026736193392631056,8.061265618701796e-05 +/- 0.0001612253123740359,0.00016122531237403593 +/- 0.00019745987446860742,-0.0011688835147118715 +/- 0.0005541203984226901,-0.0005239822652157056 +/- 0.0004786111280547461,0.00016122531237400262 +/- 0.0007898394978744705,-0.002176541717049618 +/- 0.0009048748214689021,0.003506650544135392 +/- 0.0016026517817066504,-0.0009673518742443043 +/- 0.0015316404675534195,0.0012898024989922874 +/- 0.0008976645486223352,0.0008464328899636886 +/- 0.00045779188599758436,-0.0018137847642080373 +/- 0.0010702070171182566,-0.0013704151551794165 +/- 0.0011570092780658725,0.02099959693671901 +/- 0.0032866344428692062,-0.0003627569528416363 +/- 0.00155532296506042,-0.0037081821846030373 +/- 0.0018007503348398887,0.0004433696090285877 +/- 0.0004920014355394462,-0.003829101168883553 +/- 0.0014671724887707605,0.0007658202337766484 +/- 0.0016856528550041423,-0.0020959290608626004 +/- 0.0013822191212802893,-0.0016122531237404703 +/- 0.0006244229498117297,0.0011688835147117605 +/- 0.0013662596740571051,-0.001209189842805347 +/- 0.0013368096696313653
