,hrv_rms,scl_min,accz_energy,scl_max,hrv_pct_5,bvp_n_sign_changes,hrv_pct_95,bvp_n_above_mean,bvp_lineintegral,accz_lineintegral,hrv_lineintegral,accy_std,accx_mean,accx_sum,accz_peaks,bvp_rms,scl_n_sign_changes,bvp_min,hrv_std,bvp_peaks,hrv_n_below_mean,scr_rms,accy_ptp,accy_sum,accy_mean,accz_iqr_5_95,accz_perm_entropy,accy_peaks,accx_n_sign_changes,accy_perm_entropy,accx_peaks,accx_pct_5,accx_std,accz_pct_95,accz_sum,accx_pct_95,accz_mean,accy_min,bvp_std,scl_rms,bvp_skewness,bvp_perm_entropy,accx_entropy,accz_max,hrv_entropy,bvp_iqr,scr_lineintegral,accx_n_below_mean,accz_kurtosis,bvp_pct_95,scr_std,hrv_min,bvp_ptp,scl_sum,scl_mean,accz_ptp,scl_n_below_mean,scl_n_above_mean,bvp_kurtosis,accz_iqr,scr_kurtosis,hrv_svd_entropy,scr_pct_95,scr_iqr_5_95,accy_n_sign_changes,accz_entropy,accy_skewness,scl_ptp,scl_lineintegral,accz_n_above_mean,accx_iqr,accx_skewness,scr_peaks,scl_iqr_5_95,scr_sum,scr_skewness,scr_mean,scr_min,scl_std,accz_skewness,scr_perm_entropy,scl_peaks,scr_pct_5,hrv_n_sign_changes,bvp_entropy,scr_max,scr_ptp,accz_n_below_mean,accy_pct_5,scr_energy,scr_iqr,scl_iqr,bvp_mean,bvp_sum,hrv_kurtosis,accy_n_below_mean,accz_svd_entropy,accz_n_sign_changes,accy_n_above_mean,accx_kurtosis,scr_n_below_mean,accz_min,scr_n_above_mean,hrv_skewness,accy_kurtosis,scr_entropy,hrv_iqr,scr_n_sign_changes,hrv_peaks,scl_kurtosis,scl_energy,accx_ptp,hrv_iqr_5_95,accx_min,accx_perm_entropy,bvp_svd_entropy,accx_n_above_mean,scl_skewness,accy_lineintegral,scl_svd_entropy,accy_iqr,accz_std,hrv_ptp,accx_iqr_5_95,hrv_perm_entropy,scl_perm_entropy,scl_pct_95,accx_lineintegral,hrv_n_above_mean,bvp_n_below_mean,accy_max,accz_pct_5,scl_pct_5,accy_iqr_5_95,scr_svd_entropy,accy_rms,bvp_max,accx_max,accx_svd_entropy,bvp_iqr_5_95,accx_energy,accx_rms,accz_rms,accy_entropy,accy_svd_entropy,scl_entropy,bvp_pct_5,bvp_energy,hrv_max,accy_energy,accy_pct_95,hrv_sum,hrv_mean,hrv_energy
0,0.2868909406709937 +/- 0.004106411927161528,-0.005210713959228485 +/- 0.0011410537545757356,0.0003656641374896963 +/- 0.003079512996086308,-0.006252856751074165 +/- 0.0009606951023252218,0.12832068744857844 +/- 0.002808139283884788,0.13109973489350027 +/- 0.0035394536639786526,0.042938111344729836 +/- 0.0014859253887871203,0.13220586890940667 +/- 0.004823233338508438,0.03709662674833162 +/- 0.0026243886082454476,0.04494926410092327 +/- 0.0022839560292569915,0.050233110887649646 +/- 0.0027057447512174528,0.010759667245634864 +/- 0.0012837688815501478,0.005238138769540157 +/- 0.0008711425271561578,0.005238138769540157 +/- 0.0008806833059055818,0.019910412286314995 +/- 0.0030260778666676867,0.13222415211628116 +/- 0.002612388130467755,0.010457994332205834 +/- 0.0013045295521969674,0.010394003108145134 +/- 0.001712703251992916,0.0683152024865161 +/- 0.004241162162656572,-0.0030532955480391697 +/- 0.0009779379555949477,0.06451229545662308 +/- 0.0035596070315695337,-0.0031264283755370937 +/- 0.00046035938612355785,0.013977511655544339 +/- 0.0010980964673030973,0.026711765243623696 +/- 0.002750635407306364,0.026693482036749216 +/- 0.002746743799864868,0.024398939574001244 +/- 0.0020903910909138043,0.006389980802632755 +/- 0.0018683120574368426,0.0036840661852088783 +/- 0.0025710668251048775,0.004241703994880675 +/- 0.00047886647239085174,0.010412286315019614 +/- 0.0017690597044925653,-0.006673370509187338 +/- 0.0018296914141342818,0.022817442179358216 +/- 0.0016557157471313048,0.05212542279915894 +/- 0.002501794823380163,0.024252673919005364 +/- 0.0023220572477282457,0.015522442636438417 +/- 0.00203338524622536,-0.005503245269220247 +/- 0.0008123177581688591,0.015531584239875662 +/- 0.002027891185366745,0.010768808849072086 +/- 0.0015953604064995568,0.10300758753085289 +/- 0.0023255635445717186,-0.002358533686808695 +/- 0.000516803876957776,-0.009818082091598878 +/- 0.0013210803107779718,-0.0025139409452418215 +/- 0.001246916049250276,-0.007112167474175002 +/- 0.0009733124895662285,-0.0003473809306152709 +/- 0.00012127707433422788,0.012304598226528884 +/- 0.002952950168933981,-0.004607368132370437 +/- 0.001897053422237161,0.0030350123411646114 +/- 0.0005342952443990395,0.014288326172410614 +/- 0.0011432853425759335,-0.0018283206874486035 +/- 0.0012600830745123106,0.008602248834445537 +/- 0.0019173192044415082,0.00255050735899075 +/- 0.0003307441725043486,-0.03031355699789747 +/- 0.0020191151209110244,0.00022854008593106156 +/- 0.00035464237574313985,9.141603437201606e-06 +/- 0.00016581366804293036,-3.3306690738754695e-17 +/- 0.00016352997367216052,0.008885638541000062 +/- 0.0013832547998447874,-0.0009415851540360398 +/- 0.0004991181532029812,-0.0009415851540360287 +/- 0.00047333736048996915,-0.0006764786543559942 +/- 0.001042463500513638,0.008821647316939362 +/- 0.0009839440338673562,0.0003108145168662313 +/- 0.0006843392365741876,0.007806929335405388 +/- 0.0016060108789467458,0.0005027881890483421 +/- 0.00010220623354509443,0.000511929792485577 +/- 0.0001305682133383948,-0.0027333394277356594 +/- 0.001711434148861784,0.009022762592558686 +/- 0.0014932187309724797,-0.00028338970655455986 +/- 0.0002663644260779554,0.0004845049821738501 +/- 0.00022780758377140075,-0.0019014535149465607 +/- 0.00036520677128508753,-0.000722186671542202 +/- 0.0006797444536071407,-0.014270042965536179 +/- 0.0012742293429844666,-0.0010330011884084668 +/- 0.0008624655924773491,0.0 +/- 0.0,-0.0010055763780967397 +/- 0.0003244947316811087,0.0005667794131090532 +/- 0.00019088228373547792,-0.00034738093061524865 +/- 0.0009248845320370758,0.0005667794131090532 +/- 0.00019088228373547792,9.141603437239354e-05 +/- 0.00016856283860119598,-0.0017094798427644497 +/- 0.00034460328777715044,0.0005576378096718071 +/- 0.00022186051923416567,-9.141603437279321e-06 +/- 0.0016087404014329487,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00012798244812143312 +/- 0.00010179658767401968,-0.00010969924124695218 +/- 9.845808222203288e-05,-0.004954749062985697 +/- 0.0010397343236575923,0.016793125514215145 +/- 0.001942262680473836,0.0 +/- 0.0,2.742481031170474e-05 +/- 7.139820528297378e-05,3.656641374893965e-05 +/- 9.322642862404072e-05,0.00011884084468412048 +/- 0.00025218236080323933,0.0001279824481213665 +/- 0.00024255414866844907,-5.4849620623487195e-05 +/- 0.00010969924124690038,-0.0002651064996800678 +/- 0.0024332640517927048,0.036602980162720525 +/- 0.0032550270531884595,-0.0005027881890483865 +/- 0.00025937034389086227,0.004543376908309682 +/- 0.0018658950938667926,-0.0013072492915257804 +/- 0.0005516107447315423,0.0003290977237407233 +/- 0.0006505328411978282,0.004607368132370393 +/- 0.001298107688088496,0.0003290977237407233 +/- 0.0006505328411978282,-0.00217570161806383 +/- 0.00034882135530376425,-0.0004479385684249437 +/- 0.00014425206909278977,-0.0006124874302953053 +/- 0.0009287167249709283,0.0030624371514763383 +/- 0.0034565054180162777,0.006143157509827213 +/- 0.0008699425726937007,0.00010055763780963956 +/- 0.0002218605192341373,-0.0004845049821739167 +/- 0.0006605401553889831,1.828320687444762e-05 +/- 0.00013435358311268385,-0.0025962153761770134 +/- 0.0005518379476290898,0.015540725843312907 +/- 0.004675284482242858,-0.0019471615321327684 +/- 0.0012934965076325919,0.06221775299387509 +/- 0.002099864316292543,-0.006271139957948646 +/- 0.00448855521510477,-0.0013620989121492233 +/- 0.0016942575384242813,3.656641374895075e-05 +/- 0.0003425357710064018,0.0019014535149464828 +/- 0.0009029387128524143,0.002523082548679023 +/- 0.0006892065755542793,-0.0035926501508364737 +/- 0.0005268134028420849,-0.0059420422342079 +/- 0.002667719750174021,0.012944510467135916 +/- 0.00365028243136846,-0.011682969192796456 +/- 0.0018116988278541342,0.0022396928421244966 +/- 0.0019176678634045838,0.018840844684157577 +/- 0.0014697526467317929,0.0065088216473169315 +/- 0.0005420593136620863,-0.001508364567145115 +/- 0.0026520892889629047,0.05929243989395735 +/- 0.002489539092619403,0.11545845141237772 +/- 0.0049244316719310914,0.0015083645671450595 +/- 0.0005110311677255188,0.0029344547033549606 +/- 0.0013046896938054616,0.00586890940670991 +/- 0.0009356644360123532,-0.008492549593198673 +/- 0.0017462376932112099,0.0035926501508364074 +/- 0.0016054123639385953,0.012898802449949698 +/- 0.003040033316332894,0.005320413200475338 +/- 0.0014919589731034741,-0.014178626931163762 +/- 0.00137759444485202,0.014324892586159576 +/- 0.001637368104888966,0.0035652253405247026 +/- 0.0023757618591292587,0.22676661486424718 +/- 0.004095234281152954,-0.03929975317670722 +/- 0.004095897434861105,-0.009726666057226463 +/- 0.0022103784638021723,-0.002861321875857059 +/- 0.0023039923932867933,0.037974220678306934 +/- 0.0039004127053022795,0.00016454886187035057 +/- 0.0006344035678909493,0.01308163451869455 +/- 0.003112296448560508,-0.0003748057409269645 +/- 0.0009053880226610121,-0.06708108602248838 +/- 0.0036913971262886123,0.020349209251302645 +/- 0.003490656363770175,-0.00026510649968005675 +/- 0.0013561962303090375,-0.04412651979157147 +/- 0.00399814273441986,-0.04412651979157147 +/- 0.00399814273441986,-0.07385501416948535 +/- 0.004353640049453437
