,hrv_energy,scr_svd_entropy,accx_sum,bvp_pct_5,accy_ptp,bvp_peaks,bvp_ptp,bvp_kurtosis,accz_energy,accz_mean,bvp_iqr,accz_ptp,accy_max,bvp_svd_entropy,accz_svd_entropy,scl_min,accy_peaks,accy_std,accy_iqr_5_95,accx_min,accy_pct_95,accx_lineintegral,hrv_sum,bvp_skewness,accz_kurtosis,scl_perm_entropy,accz_perm_entropy,accz_rms,accy_svd_entropy,accx_energy,accz_iqr_5_95,accy_rms,bvp_iqr_5_95,bvp_sum,hrv_mean,accy_skewness,bvp_n_below_mean,hrv_lineintegral,scl_std,scl_n_below_mean,scl_lineintegral,bvp_n_above_mean,accz_max,hrv_svd_entropy,scr_rms,hrv_iqr,accx_n_below_mean,scr_entropy,scr_n_above_mean,accy_kurtosis,scr_kurtosis,scr_pct_5,accz_sum,accz_std,scl_entropy,scl_n_above_mean,accx_rms,accy_iqr,accx_perm_entropy,accx_entropy,scr_n_below_mean,hrv_entropy,bvp_std,scl_peaks,scl_sum,scr_min,scr_perm_entropy,scr_iqr_5_95,scr_n_sign_changes,hrv_peaks,hrv_n_below_mean,hrv_n_above_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_perm_entropy,bvp_mean,bvp_entropy,scr_pct_95,scr_energy,accz_n_below_mean,accz_n_sign_changes,accy_entropy,scr_peaks,scr_skewness,hrv_min,scr_mean,accy_perm_entropy,accz_peaks,accz_n_above_mean,accy_lineintegral,accx_kurtosis,scr_ptp,accy_n_above_mean,scl_n_sign_changes,accx_peaks,accz_skewness,hrv_std,accy_energy,scr_std,scr_max,scr_sum,bvp_energy,accx_iqr_5_95,accx_skewness,scr_lineintegral,hrv_kurtosis,scl_mean,accx_n_above_mean,accz_entropy,scl_iqr,accx_iqr,scl_ptp,accx_pct_5,scl_kurtosis,accx_ptp,accy_n_below_mean,bvp_min,bvp_max,scl_svd_entropy,scl_skewness,accy_mean,scr_iqr,accx_svd_entropy,hrv_rms,accy_min,hrv_skewness,bvp_n_sign_changes,bvp_rms,accz_iqr,accz_min,hrv_pct_95,scl_iqr_5_95,hrv_pct_5,scl_pct_95,accz_pct_5,accx_mean,hrv_ptp,accx_n_sign_changes,scl_max,scl_energy,accx_std,scl_pct_5,accy_sum,hrv_max,accx_max,accz_pct_95,bvp_perm_entropy,accz_lineintegral,accy_n_sign_changes,scl_rms,accy_pct_5,accx_pct_95,bvp_lineintegral,bvp_pct_95
0,-0.0008856983031885202 +/- 0.0003616849662739357,0.00017713966063771515 +/- 7.744381748012706e-05,-0.011280999440611594 +/- 0.0009661940263309137,0.0007738206227857813 +/- 0.0007027075213951687,0.004745478277083737 +/- 0.0005693225672486189,0.006983031885138935 +/- 0.0014583787172577748,-0.008549319410777533 +/- 0.0011800679561401084,0.005211635278761906 +/- 0.0008153884170831993,0.0030393436509416837 +/- 0.0006866288509983796,-0.000867052023121384 +/- 0.0003362798582299371,-0.002200261047920926 +/- 0.0011312930309243098,-0.0020977065075517332 +/- 0.00029260404300717775,0.008213686369569295 +/- 0.0007286974838586589,0.009127354092858508 +/- 0.0008259796963186135,-0.0011187768040275658 +/- 0.0005089443991779076,0.004372552675741226 +/- 0.0006019745835300336,-3.729256013423887e-05 +/- 0.0002365947704726642,0.0007738206227857813 +/- 0.0003065314604283656,0.0012772701845982116 +/- 0.00019578594070482057,0.0022748461681894707 +/- 0.0006367097176566832,-0.01374230840947228 +/- 0.001728279834140212,0.00017713966063773734 +/- 0.0003692952138791373,-0.0004941264217788288 +/- 0.00016175043420564076,0.0009136677232892354 +/- 0.00034583697540541424,0.0008390826030207244 +/- 0.00022453094497094892,0.01666045123997765 +/- 0.0017880265930019722,-0.0011840387842625422 +/- 0.00033106994041701425,0.0011840387842625756 +/- 0.00039565719138398336,-0.0012399776244638948 +/- 0.0010695636925701873,0.00036360246130902053 +/- 0.0002184481542767258,-0.001295916464665281 +/- 0.0004556908226682892,0.03490583628566104 +/- 0.0017338032737062527,9.323140033564714e-05 +/- 0.0004148535420713604,0.0 +/- 0.0,0.010367331717322426 +/- 0.0008773664259570127,-4.661570016779581e-05 +/- 0.0003592737062837661,0.0031512213313444116 +/- 0.0005103088638226395,-5.593884020136386e-05 +/- 0.0007114967006652531,-0.001407794145068031 +/- 0.0004281544845498891,-7.458512026845555e-05 +/- 3.729256013422777e-05,0.0025638635092299577 +/- 0.000396096322697133,-0.005332836099198168 +/- 0.0007941651851220059,-0.0008111131829199758 +/- 0.0006268728500471418,0.0008577288830878604 +/- 0.0005496700717129893,0.0 +/- 0.0,0.00022375536080554426 +/- 0.00024024051327103274,-0.0001957859407047957 +/- 0.00023382316248340813,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000512772701845976 +/- 0.00016807529719670467,0.0003169867611411803 +/- 0.0003803109836727895,-0.010087637516315463 +/- 0.0009395579106726963,-0.013509229908633203 +/- 0.000793782019624599,0.007439865746783536 +/- 0.0009705026052338639,0.0 +/- 0.0,0.0022841693082230386 +/- 0.0002926040430071795,-0.0001491702405369888 +/- 7.458512026852214e-05,-0.0022655230281558468 +/- 0.00035144651920513147,0.0 +/- 0.0,0.0 +/- 0.0,-0.003235129591646435 +/- 0.0003414102819989006,0.0011933619242961325 +/- 0.0002076361873141696,0.0 +/- 0.0,0.003654670893156853 +/- 0.0005575206558913212,0.0 +/- 0.0,0.0 +/- 0.0,-0.0009509602834234521 +/- 0.0008773664259569943,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00037292560134255526 +/- 0.0001614815222421221,0.00030766362110762335 +/- 0.00019578594070484065,0.0 +/- 0.0,0.0 +/- 0.0,0.0002983404810740553 +/- 0.00026632214911590375,0.0 +/- 0.0,0.00022375536080553314 +/- 7.458512026852493e-05,0.0003169867611411914 +/- 0.00024383175145668766,-0.0006339735222822939 +/- 0.0004804810265420594,0.00013052396046989712 +/- 6.184271471852309e-05,3.729256013427218e-05 +/- 4.5673871765512285e-05,-0.02667350363602459 +/- 0.0022268257028635638,0.0020510908073839485 +/- 0.0002948235745075931,-9.323140033558052e-05 +/- 4.1694349757590814e-05,0.004036919634532921 +/- 0.0007435752146780009,-0.001016222263658384 +/- 0.0003474668124852565,0.012688793585679693 +/- 0.0009024202389465789,0.0003076636211076011 +/- 0.0003683525315148042,0.0 +/- 0.0,0.0010441916837591215 +/- 0.0004165263453978776,0.0 +/- 0.0,0.0006246503822487925 +/- 0.0004021938208115477,-0.000298340481074022 +/- 0.00021178103098269278,0.0007085586425508606 +/- 0.00036396086697638015,-0.0022655230281558693 +/- 0.00025378813329883775,0.0 +/- 0.0,0.00028901734104050945 +/- 0.0005873578221144923,0.0007831437628193604 +/- 0.0003097752699204915,-0.00198582882714895 +/- 0.0002859940639600568,-0.003076636211075867 +/- 0.00022453094497093968,0.004484430356143976 +/- 0.0003854191051388216,-0.0027316800298340382 +/- 0.0005610175790911917,0.00015849338057059015 +/- 5.9697223917871496e-05,0.0015662875256386654 +/- 0.00043289900302979125,0.00047548014171174826 +/- 0.0001838810639876429,-0.0033749766921499003 +/- 0.000485877837807015,0.004577661756479612 +/- 0.0006571987152182352,-0.0016874883460749391 +/- 0.00041579532203948785,-0.0013611784449002351 +/- 0.00020082658240292046,0.0031605444713780017 +/- 0.0009511887643098304,3.729256013426108e-05 +/- 8.54479898369659e-05,0.0009509602834234965 +/- 0.0002198363998238259,0.0017434271862763694 +/- 0.0006432966623158714,0.0051743427186276445 +/- 0.0009771522536628913,0.01407794145068061 +/- 0.000898123779883805,-0.00729069550624648 +/- 0.0007243305836119792,-0.0005873578221144649 +/- 0.00021280462820273224,-0.0008484057430542591 +/- 0.0003398792864732168,-0.002815588290136106 +/- 0.0004288644415439056,-0.01009696065634903 +/- 0.0007482364433053594,0.0026943874696998436 +/- 0.0003762900628493532,-4.661570016779581e-05 +/- 0.00034191909045110585,-0.0005500652619802148 +/- 0.00031326305456669235,-0.00721611038597797 +/- 0.003259687623040515,0.0023401081484244026 +/- 0.00031326305456669,4.6615700167840224e-05 +/- 0.0003872190874006393,0.006712660824165595 +/- 0.0008463028691337135,-0.012222636584001467 +/- 0.0013088639379797125,0.00010255454036920409 +/- 0.00021033962656494962,0.006955062465038242 +/- 0.0014091209867543469,-0.009789297035241451 +/- 0.0009715767645059158,-0.001501025545403667 +/- 0.0002447213266531196,-0.004876002237553611 +/- 0.0006100070036530194,-0.0008856983031884979 +/- 0.00034946233104587055,0.010973335819504038 +/- 0.0009144760054598983,-0.0009509602834234298 +/- 0.0006949336249705091,-0.000503449561812408 +/- 0.0004455641672701344,-0.001370501584933803 +/- 0.0005453040766693985,-0.005482006339735212 +/- 0.0008552933015983475,0.0008670520231214174 +/- 0.0011524924665460797,0.011290322580645195 +/- 0.0015873723986943153,-0.0032258064516128893 +/- 0.001276419249682998,0.01419914227111695 +/- 0.0015711911466674883,0.018478463546522494 +/- 0.0016076943348722714,-0.0019951519671825403 +/- 0.0002864495897023538,-0.001948536267014711 +/- 0.00022626628938115083,-0.005183665858661169 +/- 0.0013053727856190296,0.02737273913854187 +/- 0.0019905286063893438,-0.00037292560134252197 +/- 0.003948655243563884,0.017658027223568927 +/- 0.0015461803051745528,0.007141525265709525 +/- 0.0009088985722136177
