,accx_max,accx_pct_95,accy_min,accx_mean,accx_n_sign_changes,hrv_max,accx_ptp,accz_max,accz_pct_95,accy_mean,hrv_min,accy_max,accx_sum,accy_ptp,accz_entropy,scl_svd_entropy,bvp_svd_entropy,accz_sum,accz_svd_entropy,hrv_pct_5,accx_pct_5,accz_kurtosis,hrv_svd_entropy,accx_iqr_5_95,accz_energy,hrv_lineintegral,accy_pct_95,bvp_skewness,hrv_ptp,bvp_n_below_mean,scr_pct_95,accz_iqr_5_95,scr_svd_entropy,accx_std,bvp_ptp,accz_std,accz_iqr,accx_entropy,hrv_mean,bvp_min,hrv_entropy,accy_std,scr_std,hrv_pct_95,accy_iqr_5_95,hrv_iqr_5_95,accy_lineintegral,hrv_perm_entropy,scr_skewness,accz_skewness,accx_skewness,scr_n_below_mean,hrv_std,accz_ptp,hrv_iqr,scl_n_above_mean,bvp_sum,bvp_n_above_mean,hrv_peaks,accy_n_below_mean,accy_perm_entropy,hrv_skewness,accx_iqr,scr_peaks,scr_n_sign_changes,hrv_n_sign_changes,bvp_entropy,scl_peaks,bvp_mean,hrv_energy,accy_skewness,scr_entropy,scr_min,scl_skewness,accz_perm_entropy,accx_rms,accx_perm_entropy,accy_peaks,hrv_kurtosis,scr_perm_entropy,scr_pct_5,accz_mean,scl_n_sign_changes,hrv_n_above_mean,accy_pct_5,accx_energy,hrv_n_below_mean,scl_kurtosis,accy_entropy,bvp_n_sign_changes,scl_n_below_mean,bvp_iqr_5_95,bvp_rms,accz_peaks,accy_kurtosis,scr_lineintegral,scr_n_above_mean,accx_n_above_mean,accz_n_below_mean,accy_iqr,scr_kurtosis,accz_min,bvp_kurtosis,accx_kurtosis,accy_n_above_mean,scr_iqr_5_95,accz_n_above_mean,accz_lineintegral,scr_rms,scr_iqr,hrv_rms,accx_peaks,accx_min,scl_sum,scr_mean,accx_n_below_mean,accz_n_sign_changes,hrv_sum,scr_energy,accy_svd_entropy,accx_svd_entropy,accx_lineintegral,scl_perm_entropy,bvp_pct_95,scr_ptp,scl_mean,scr_max,accz_pct_5,bvp_peaks,bvp_max,accy_energy,scl_min,accy_sum,bvp_pct_5,accz_rms,scr_sum,scl_max,accy_rms,scl_ptp,scl_lineintegral,bvp_iqr,scl_rms,bvp_std,accy_n_sign_changes,scl_entropy,scl_iqr_5_95,scl_iqr,bvp_energy,scl_pct_5,bvp_perm_entropy,scl_energy,scl_pct_95,scl_std,bvp_lineintegral
0,0.005036113584644297 +/- 0.0015196112479869746,-0.0004848125061838515 +/- 0.0009051374167736797,0.0008410012862372418 +/- 0.0009686654124120336,-0.003730088057781744 +/- 0.0014131994580802117,0.0027010982487385093 +/- 0.0009572797165874562,-0.000949836746809174 +/- 0.0008467435597243252,0.0026120510537251396 +/- 0.0008397781804263711,0.004383100821213026 +/- 0.0005937304121372412,0.002701098248738465 +/- 0.0006869834901292221,0.0027307806470762475 +/- 0.0007340353019092298,0.004501830414564134 +/- 0.0008819108487479681,0.0002176709211437533 +/- 0.0008600500172989512,0.0043237360245374275 +/- 0.0011106577210732553,0.0009102602156920824 +/- 0.0008322841929281828,0.0015236964480063175 +/- 0.0008547981029565768,-0.00037597704561197486 +/- 0.0006454736887424473,0.003344216879390516 +/- 0.0007213901705178137,0.005758385277530409 +/- 0.0009130521021121386,-0.0017215791035915863 +/- 0.0008327545428910895,-0.00013851785890965916 +/- 0.0008840727378525397,-0.004303947758978954 +/- 0.0012071247481133846,0.0012169783318491834 +/- 0.0006783797255930237,-0.00017809439002672845 +/- 0.00047202376340660845,0.0012763431285247595 +/- 0.0007303585845042134,0.0018897793608390167 +/- 0.0008754490601849542,-0.0018106262986049338 +/- 0.0010263702375969957,0.0031166518254674867 +/- 0.0007551369111741122,5.936479667554284e-05 +/- 0.0007459414989599616,-0.0013060255268625865 +/- 0.0006079862074101994,-0.0002869298505986162 +/- 0.0009105290383008496,0.0005540714356386589 +/- 0.0007393506160985285,0.000999307410705441 +/- 0.0008152309114520292,0.0002176709211437422 +/- 0.0003877692281045752,-0.0005639655684179457 +/- 0.0010129292092036202,-0.0024933214603740095 +/- 0.0008156510871880755,0.0019293558919560526 +/- 0.0007679912286662641,0.0004353418422875288 +/- 0.0005873482568380695,-0.000267141585040076 +/- 0.0005365685905988449,-0.001721579103591564 +/- 0.0008003858084953568,0.0047788661323834745 +/- 0.0006428141237075479,-0.00020777678836451097 +/- 0.0006932250541447731,-0.001187295933511434 +/- 0.000983458881154776,0.002147026813099828 +/- 0.0009531804376472714,-0.004610665875136066 +/- 0.0013231529972022515,-0.0010190956762639813 +/- 0.001194734457114999,0.0008311071534579994 +/- 0.0005512372920623079,0.0009894132779261877 +/- 0.0004826876785455893,0.00034629464727415905 +/- 0.000287611395146907,0.0007915306223409413 +/- 0.000367550719719145,0.0006035420995349705 +/- 0.00044786663887430415,-0.0009894132779261987 +/- 0.00048065530034593223,0.0008113188878994704 +/- 0.00023745918670228425,0.0006530127634312821 +/- 0.0005144949045216165,-0.0024636390620362157 +/- 0.0008653266213153624,0.00042544770950823094 +/- 0.0006258381161915095,-0.00035618878005343467 +/- 0.00017809439002672352,7.915306223408303e-05 +/- 0.0001866821239152442,0.0016820025724745059 +/- 0.0011315704723851704,0.0002176709211437533 +/- 0.00015199655185254134,0.001187295933511434 +/- 0.00033987462228786056,-0.0011971900662906987 +/- 0.0008585120255084659,4.94706638962783e-05 +/- 0.0004012921695987669,0.00034629464727415905 +/- 0.0003761072090382517,-9.894132779275644e-06 +/- 9.334106195761975e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,6.925892945481848e-05 +/- 0.00018270688940949542,0.0016127436430196872 +/- 0.0010766435051375494,-0.0007519540912239164 +/- 0.0002840150409499926,-9.894132779262322e-05 +/- 0.00012515198021839665,-7.915306223411633e-05 +/- 0.0001454134605392221,0.0009102602156920824 +/- 0.0002894773689191326,-0.0006431186306520287 +/- 0.0007394168157329795,0.0034134758088453345 +/- 0.0011641909377400224,0.0006233303650934996 +/- 0.0010032182265923555,-0.0006233303650934996 +/- 0.0005650060961816282,-0.0001682002572474528 +/- 0.00021699527257801934,-9.894132779275644e-06 +/- 0.00012077328203952741,-9.894132779262322e-05 +/- 0.0004055387658438493,0.0007222716928861117 +/- 0.0011053566436970588,-0.0008607895517957931 +/- 0.0003781837311490413,9.894132779242337e-06 +/- 0.00016820025724745933,-0.001721579103591575 +/- 0.0010397787399164758,0.006065103393687521 +/- 0.0011333425706182318,-0.00020777678836451097 +/- 0.00027437270453866796,0.0009993074107054523 +/- 0.000200096452123848,-0.0008508954190165286 +/- 0.0004516755599292912,-0.0006629068962105466 +/- 0.0008254932970660221,0.0003462946472741368 +/- 0.000217895671767545,0.00212723854754131 +/- 0.0009866886398690676,0.001038883941822466 +/- 0.0011981709008100614,0.0030276046304541283 +/- 0.0006800372129193364,0.00029682398337784746 +/- 0.0006518123713070175,0.002730780647076281 +/- 0.0007917779370235518,0.00018798852280595967 +/- 0.0002142713745692,1.978826555851798e-05 +/- 0.00035342972394361815,0.0026417334520629334 +/- 0.0005046007717423569,-0.0013456020579796113 +/- 0.0005721512731691526,0.0008311071534579884 +/- 0.00042487207981762996,0.0008113188878994593 +/- 0.000634768573556771,-0.0007420599584446408 +/- 0.0007233551687517235,-0.0001385178589096814 +/- 0.00044950298571684664,-0.0003759770456119416 +/- 0.0004923263205550545,0.00027703571781931833 +/- 0.0005415625678600592,-0.0005046007717423695 +/- 0.0004896346307176466,-9.894132779263432e-05 +/- 0.0007689466400603802,-0.0003858711783912394 +/- 0.0009668446111547799,0.0024834273275947337 +/- 0.0007488884721545939,-0.0028198278420896393 +/- 0.0011532077588266715,-0.001028989809043246 +/- 0.0009816655193281853,-0.002809933709310386 +/- 0.0008221065826789868,-0.004521618680122697 +/- 0.0009175974714246577,0.0009597308795884052 +/- 0.0009260929422674371,0.0006233303650934663 +/- 0.00026196106252841247,0.0018798852280597523 +/- 0.0008602776340866431,-0.0006728010289898112 +/- 0.000615984265015281,0.002048085485307194 +/- 0.0005787010513857535,-0.0005046007717423695 +/- 0.0011559209930955862,9.8941327792601e-05 +/- 0.0009078911445100935,-0.0013554961907588981 +/- 0.0004948055703987425,0.0019392500247353173 +/- 0.00030075559817097205,0.00026714158504006493 +/- 0.0012421373442148748,0.0009300484812506005 +/- 0.0005029490462902612,-0.0015039081824478218 +/- 0.000979269261435341,0.0021371326803205524 +/- 0.0005806431483574236,0.00019788265558521312 +/- 0.0012892780155743108,-0.007747105966162071 +/- 0.0011419475272823438,0.0005243890373008653 +/- 0.000962379261068708,0.0006925892945483181 +/- 0.0008266191184013189,6.925892945482958e-05 +/- 0.001380967180616836,-0.0013456020579796335 +/- 0.000769201216011729,0.0023745918670228573 +/- 0.0007469906436401282,0.00024735331948155803 +/- 0.0011152316060706123,0.0038785000494706567 +/- 0.0005883474323664195,-0.002809933709310397 +/- 0.000907028129919127,0.003927970713366957 +/- 0.001197190066290684,0.0026813099831799582 +/- 0.00043903646447678306,-0.0035816760660928202 +/- 0.0009488055482130648,0.0004848125061838182 +/- 0.0011934227328936678,-0.006272880182052054 +/- 0.0010500840337525684,0.0020777678836449986 +/- 0.0007216615228578302,0.0006233303650934996 +/- 0.0006083886074856385,-0.0035519936677550377 +/- 0.0005639655684179242,0.005075690115761344 +/- 0.000490832759664105,0.0011675076679528939 +/- 0.000993165931835733,0.0050262194518650325 +/- 0.0008072060177845646,0.0003462946472741368 +/- 0.0006385357791733587,-0.012723854754130803 +/- 0.0007353677323067993,-0.004017017908380338 +/- 0.0011783575684938534,0.001968932423073122 +/- 0.001442271369932479,0.0017215791035915529 +/- 0.0008706836845750478,0.0023251212031265346 +/- 0.0011916167544120252
