,accy_pct_95,accy_mean,accy_iqr_5_95,accy_max,accy_perm_entropy,accz_min,accy_sum,accy_pct_5,accz_pct_5,bvp_iqr,accy_std,accy_rms,hrv_iqr_5_95,scl_sum,accz_mean,accy_n_sign_changes,accx_ptp,scl_max,hrv_entropy,accx_entropy,hrv_lineintegral,scr_pct_95,accx_min,hrv_mean,accx_skewness,hrv_std,hrv_pct_5,scl_pct_5,hrv_max,hrv_pct_95,accy_ptp,bvp_svd_entropy,accx_svd_entropy,hrv_iqr,scl_energy,hrv_ptp,accy_svd_entropy,accx_max,scl_n_below_mean,accx_std,accz_ptp,accz_skewness,scl_min,scl_n_above_mean,scr_iqr,accz_max,scl_pct_95,accx_perm_entropy,hrv_min,accy_lineintegral,scr_mean,accx_kurtosis,accy_iqr,accy_peaks,accz_n_sign_changes,accy_min,scr_rms,bvp_kurtosis,accx_n_above_mean,accz_lineintegral,scl_entropy,scl_iqr,scl_lineintegral,hrv_energy,accz_n_below_mean,hrv_svd_entropy,hrv_skewness,scl_perm_entropy,scr_pct_5,accz_kurtosis,bvp_rms,hrv_rms,scl_kurtosis,hrv_sum,scr_max,bvp_ptp,scr_kurtosis,scl_ptp,scr_skewness,hrv_kurtosis,bvp_entropy,hrv_n_sign_changes,hrv_perm_entropy,scr_n_sign_changes,scl_n_sign_changes,scr_entropy,scl_peaks,scr_peaks,hrv_peaks,scr_perm_entropy,accy_energy,scr_min,accz_n_above_mean,scr_n_above_mean,accx_iqr,scr_energy,scl_iqr_5_95,bvp_iqr_5_95,accy_skewness,scl_skewness,scr_ptp,accx_peaks,accy_n_below_mean,hrv_n_below_mean,scr_n_below_mean,bvp_sum,hrv_n_above_mean,bvp_lineintegral,bvp_n_below_mean,bvp_energy,scr_sum,scr_iqr_5_95,scr_std,accz_std,bvp_skewness,bvp_mean,scl_rms,bvp_max,accy_kurtosis,accz_pct_95,accz_entropy,accx_lineintegral,accx_n_below_mean,scr_lineintegral,accy_n_above_mean,accx_iqr_5_95,accx_n_sign_changes,bvp_min,accz_peaks,bvp_pct_95,scl_svd_entropy,bvp_n_sign_changes,accy_entropy,accz_iqr,bvp_peaks,accz_iqr_5_95,bvp_n_above_mean,bvp_std,scr_svd_entropy,accx_pct_95,scl_mean,accz_svd_entropy,scl_std,bvp_perm_entropy,bvp_pct_5,accx_rms,accx_energy,accx_mean,accz_rms,accz_perm_entropy,accz_energy,accx_sum,accz_sum,accx_pct_5
0,0.0313331271265079 +/- 0.0029669608161138165,0.016393442622950873 +/- 0.0010164971682743548,0.012588926693473567 +/- 0.0012906060034039528,0.011877513145685147 +/- 0.00113395006370696,0.009464893287967846 +/- 0.0016553155781329756,0.009248376121249634 +/- 0.0015554953245506009,0.009248376121249624 +/- 0.0014204716985097498,0.00770182493040521 +/- 0.0012251965555421186,0.0065883080729972395 +/- 0.0017168808025212253,0.006557377049180357 +/- 0.001163927480496526,0.0060315496442932435 +/- 0.0011919485844724804,0.005753170429941268 +/- 0.0009603572345351003,0.0025982060006186193 +/- 0.0006804825239715636,0.0023816888339004195 +/- 0.0009588617383235389,0.002319826786266632 +/- 0.0012771928748569446,0.001917723476647093 +/- 0.0008391376409681642,0.0018867924528302104 +/- 0.0007247370562239432,0.0018867924528302104 +/- 0.0005073065099553477,0.0017630683575626583 +/- 0.0003672855579040419,0.0015774822146613298 +/- 0.0006406531140491316,0.0015774822146613187 +/- 0.000594165564871596,0.001546551190844425 +/- 0.00041498323120935196,0.001484689143210649 +/- 0.0006888666084540609,0.0013918960717600015 +/- 0.00062247484681405,0.0013609650479431078 +/- 0.0003961103765810555,0.0013609650479430968 +/- 0.0006061218045859743,0.0013300340241262144 +/- 0.0005541748489690289,0.0012991030003093318 +/- 0.0005997748045055742,0.0012991030003093318 +/- 0.0005321574554310165,0.0011753789050417795 +/- 0.0005669750318535016,0.0010825858335911098 +/- 0.0006950883097508144,0.0010825858335910988 +/- 0.0008991303342869444,0.0010207237859573225 +/- 0.000571178017711714,0.0009897927621404512 +/- 0.0002696504140761347,0.0009588617383235465 +/- 0.000425231273890105,0.0008660686668728879 +/- 0.00030306090229299115,0.0008660686668728768 +/- 0.0008504625477802415,0.0008351376430560054 +/- 0.0008305426280295421,0.000804206619239134 +/- 0.0002051732007643385,0.0007732755954222292 +/- 0.0005401871078432813,0.0007732755954222292 +/- 0.0004639653572533079,0.0007423445716053467 +/- 0.0002834875159267404,0.0007423445716053467 +/- 0.0004417833856197269,0.0007114135477884531 +/- 0.00027837921435201415,0.000711413547788442 +/- 0.0004161343658235035,0.0006804825239715706 +/- 0.001147370058211655,0.0006804825239715595 +/- 0.0006155196022929832,0.0006186204763377945 +/- 0.0006916387186822721,0.0006186204763377834 +/- 0.0005533109749458198,0.0005567584287040073 +/- 0.0007293427851872268,0.0005567584287039962 +/- 0.00041034640152865025,0.0005258274048871358 +/- 0.00024157901874130455,0.0005258274048871136 +/- 0.0008644100595411147,0.0004948963810702311 +/- 0.0004195688204840898,0.0004948963810702311 +/- 0.0006943997624696336,0.0004948963810702311 +/- 0.000747481965579627,0.00046396535725334864 +/- 0.00024937388643050923,0.00040210330961956144 +/- 0.0006346515474383994,0.0003402412619857964 +/- 0.00029180269508372427,0.0003093102381689139 +/- 0.0003912499424891335,0.0003093102381689028 +/- 0.0004149832312093519,0.0002783792143520314 +/- 0.00042523127389011716,0.0002783792143520314 +/- 0.0002569323805418677,0.0002474481905351378 +/- 0.00043303433343642176,0.00021651716671825528 +/- 0.00024157901874131168,0.00021651716671825528 +/- 0.0006346515474383804,0.00021651716671824416 +/- 0.00019805518829054165,0.00021651716671824416 +/- 0.0003402412619857762,0.00021651716671823308 +/- 0.00024157901874131735,0.00018558614290136165 +/- 0.00015153045114652615,0.00018558614290136165 +/- 0.0007214292477383361,0.00012372409526758554 +/- 0.0003961103765810555,0.00012372409526756334 +/- 0.0002051732007643385,9.279307145070304e-05 +/- 0.00024157901874131738,6.186204763378723e-05 +/- 0.0003607146238691752,6.186204763378723e-05 +/- 0.0005669750318534785,6.186204763378723e-05 +/- 0.00012372409526757445,3.093102381690471e-05 +/- 0.0006698548663070752,3.093102381689361e-05 +/- 9.279307145068084e-05,4.4408920985006264e-17 +/- 0.00043743073379929096,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.09310238168381e-05 +/- 0.0007633134970153342,-3.093102381688251e-05 +/- 9.279307145064753e-05,-6.186204763375391e-05 +/- 0.0003331373218146833,-6.186204763376501e-05 +/- 0.00012372409526753003,-9.279307145063643e-05 +/- 0.0005876894525208804,-9.279307145063643e-05 +/- 0.0002783792143519956,-9.279307145064753e-05 +/- 0.0003672855579040456,-0.00012372409526751894 +/- 0.000621705884387307,-0.00012372409526751894 +/- 0.0005212588786375625,-0.00012372409526753003 +/- 0.00015153045114647178,-0.00015465511908441254 +/- 0.0005035205875687993,-0.00015465511908442365 +/- 0.0005909363802828097,-0.00018558614290130614 +/- 0.000396110376581059,-0.00021651716671818865 +/- 0.0003924706941060597,-0.00021651716671818865 +/- 0.00019805518829051563,-0.00024744819053506005 +/- 0.00012372409526753005,-0.0002783792143519426 +/- 9.279307145064753e-05,-0.00027837921435196477 +/- 0.0009427621808925541,-0.0002783792143519759 +/- 0.0008236020387067338,-0.0003093102381688473 +/- 0.0005175750241472737,-0.0003402412619857298 +/- 0.0005073065099553423,-0.0003402412619857298 +/- 0.00016656866090735193,-0.0003402412619857298 +/- 0.000256932380541841,-0.0003711722858026345 +/- 0.0004103464015286687,-0.0003711722858026456 +/- 0.0005498419064222411,-0.00040210330961950593 +/- 0.00014174375796339688,-0.00040210330961950593 +/- 0.00036728555790404655,-0.00043303433343641065 +/- 0.00039611037658105554,-0.00046396535725329313 +/- 0.0003169486781923675,-0.00046396535725330424 +/- 0.0006811851390518196,-0.0004948963810701756 +/- 0.0004417833856197269,-0.0004948963810701868 +/- 0.0004195688204840931,-0.0005567584287039518 +/- 0.0003607146238691809,-0.0005567584287039628 +/- 0.0005498419064222374,-0.0005876894525208454 +/- 0.0007879826293137711,-0.0006186204763377279 +/- 0.0003093102381688917,-0.000618620476337739 +/- 0.0008299664624187245,-0.000618620476337739 +/- 0.000517575024147287,-0.000742344571605269 +/- 0.0005736850291058259,-0.0007423445716052801 +/- 0.0005567584287039862,-0.0007732755954221737 +/- 0.0005401871078432782,-0.0008351376430559609 +/- 0.0005711780177117141,-0.0009279307145066195 +/- 0.0006338973563847568,-0.001020723785957267 +/- 0.0004598227264868043,-0.0010207237859572783 +/- 0.0009588617383235147,-0.0010207237859572893 +/- 0.0008644100595411007,-0.0010516548097741717 +/- 0.001158985090949283,-0.0011135168574079256 +/- 0.0006369087622014649,-0.0014537581193936999 +/- 0.0004598227264868036,-0.0014846891432106046 +/- 0.000660505923416714,-0.0015156201670274761 +/- 0.0006100551476435609,-0.0015465511908443808 +/- 0.0006029566560351918,-0.0016393442622950395 +/- 0.0006193932692391141,-0.002103309619548377 +/- 0.0006308715760708659,-0.003464274667491474 +/- 0.00043303433343646296,-0.0034642746674914847 +/- 0.0009463073641062981,-0.003742653881843472 +/- 0.0009325588265809601,-0.003804515929477237 +/- 0.00070601374639737,-0.003804515929477237 +/- 0.0009588617383235455,-0.00402103309619547 +/- 0.0014375440814874553,-0.004237550262913681 +/- 0.0004598227264867886,-0.004515929477265657 +/- 0.0013707714077426875,-0.005907825549025647 +/- 0.0010018023347170696,-0.01339313331271259 +/- 0.0017390278746514702
