,accy_mean,accy_sum,accy_pct_95,bvp_iqr,accy_max,accy_perm_entropy,accz_pct_5,accy_pct_5,bvp_lineintegral,accy_min,accy_iqr_5_95,scl_svd_entropy,accz_sum,accx_svd_entropy,scr_mean,accy_n_above_mean,bvp_min,accz_n_sign_changes,accx_max,scl_kurtosis,hrv_svd_entropy,bvp_rms,accx_std,bvp_iqr_5_95,accz_min,scl_entropy,bvp_svd_entropy,accz_lineintegral,bvp_pct_5,scl_rms,accy_rms,accx_iqr_5_95,scr_energy,scl_lineintegral,accy_svd_entropy,scl_ptp,bvp_pct_95,bvp_peaks,accz_ptp,accy_skewness,scr_iqr_5_95,scr_std,scl_perm_entropy,scr_kurtosis,accy_kurtosis,accx_peaks,accy_ptp,scr_sum,scr_ptp,hrv_max,bvp_kurtosis,scl_energy,hrv_ptp,accz_std,scr_n_below_mean,scl_skewness,accx_ptp,accx_lineintegral,hrv_entropy,accz_n_above_mean,bvp_sum,scr_svd_entropy,hrv_min,hrv_iqr_5_95,scr_pct_5,scr_skewness,accx_n_below_mean,accx_entropy,accy_entropy,bvp_std,scr_perm_entropy,accz_kurtosis,hrv_std,hrv_rms,scl_peaks,scl_n_sign_changes,scl_pct_95,scr_max,hrv_n_below_mean,hrv_n_sign_changes,scr_entropy,bvp_mean,bvp_entropy,scr_min,scr_n_sign_changes,hrv_perm_entropy,accy_peaks,scr_iqr,accx_energy,hrv_iqr,accy_n_sign_changes,scl_min,scr_peaks,scr_n_above_mean,accx_min,hrv_n_above_mean,hrv_kurtosis,scl_iqr,scl_n_below_mean,hrv_skewness,scl_sum,accz_iqr_5_95,accz_skewness,hrv_peaks,scl_n_above_mean,bvp_n_sign_changes,scr_pct_95,accz_svd_entropy,bvp_max,accx_n_sign_changes,accy_n_below_mean,accx_iqr,accy_std,scl_pct_5,hrv_pct_5,hrv_mean,scr_rms,bvp_skewness,scr_lineintegral,scl_mean,hrv_pct_95,hrv_sum,accx_n_above_mean,accz_n_below_mean,accz_peaks,scl_iqr_5_95,accx_kurtosis,accx_skewness,bvp_n_below_mean,hrv_energy,accy_energy,accz_entropy,hrv_lineintegral,scl_std,bvp_ptp,accz_iqr,accx_perm_entropy,bvp_perm_entropy,bvp_energy,scl_max,accz_mean,accy_lineintegral,accx_sum,accy_iqr,accz_max,accx_rms,bvp_n_above_mean,accx_mean,accz_pct_95,accz_energy,accx_pct_95,accz_perm_entropy,accz_rms,accx_pct_5
0,0.0023346303501945664 +/- 0.0016761448668063759,-0.0014366956001197195 +/- 0.0017898732580336426,0.012032325651002762 +/- 0.0024308818322953465,0.002544148458545381 +/- 0.0010645566742759267,0.0020353187668362915 +/- 0.0012542548242895854,0.004250224483687592 +/- 0.0017391007538263025,0.006495061358874676 +/- 0.0017144571675090853,0.0026339419335528525 +/- 0.0008550049001548242,0.0006884166417240323 +/- 0.0004646565308668054,-0.0030230469919185765 +/- 0.0009877282250823072,0.007752170008979431 +/- 0.0014003816300855484,0.0008081412750673422 +/- 0.000721458892139713,0.0014366956001197195 +/- 0.0006799052194912007,-0.00041903621670158486 +/- 0.0006584854833882048,0.0005686920083807223 +/- 0.0006482013716763735,0.0002693804250224474 +/- 0.0005261417489149021,0.0008680035917389972 +/- 0.0002486268740771639,0.0008680035917389972 +/- 0.0005903347178484272,0.00017958695001496494 +/- 0.0004275024500773915,0.0 +/- 0.0,0.0014366956001197195 +/- 0.0005956225304439487,-2.993115833582749e-05 +/- 0.0002095181083507924,0.0002693804250224474 +/- 0.0002823699830007953,0.0022149057168512455 +/- 0.0009098284437935283,0.001885662975157154 +/- 0.0011282895435481119,-0.00014965579167913745 +/- 0.0004071077673970486,0.0008680035917389972 +/- 0.0004909074967631448,-0.0003292427416941024 +/- 0.0005591601823486781,0.00014965579167913745 +/- 0.0004071077673970486,-0.001526489075127202 +/- 0.0006482013716763735,-0.0009877282250823072 +/- 0.0007695276942342051,-0.0010775217000897896 +/- 0.00033329927344088604,-0.00020951810835079243 +/- 0.00048355266152060625,8.979347500748247e-05 +/- 0.0005686920083807223,-0.0009577970667464797 +/- 0.000349054288826416,-0.0002693804250224474 +/- 0.0004529406150979199,0.00041903621670158486 +/- 0.0005387608500448948,0.0007782101167315147 +/- 0.0005710501056072687,0.0010176593834181347 +/- 0.0004863237596310046,-0.0008380724334031697 +/- 0.00043989639199937193,-0.0002693804250224474 +/- 0.0002486268740771639,-0.0008081412750673422 +/- 0.00044495865750728686,-2.993115833582749e-05 +/- 0.00016118422050686877,-2.993115833582749e-05 +/- 0.00033995260974560034,5.986231667165498e-05 +/- 0.000349054288826416,-0.0005088296917090673 +/- 0.00037978382341961913,0.0002993115833582749 +/- 0.0005008440745489809,-0.00014965579167913745 +/- 0.0005395916305692871,-0.0006584854833882048 +/- 0.000349054288826416,-0.0005088296917090673 +/- 0.0008984334642205078,-0.00020951810835079243 +/- 0.0006285543250523772,-0.001406764441783892 +/- 0.0007695276942342051,0.0015564202334630295 +/- 0.0007666117015783091,-0.0005686920083807223 +/- 0.0004327097364501918,8.979347500748247e-05 +/- 0.00013716179871163794,-5.986231667165498e-05 +/- 0.00017958695001496494,-0.00011972463334330996 +/- 0.0004275024500773915,0.0008680035917389972 +/- 0.0005261417489149023,0.0018856629751571319 +/- 0.0003554128131409122,0.00017958695001496494 +/- 0.00019854084348131624,0.0 +/- 0.0,8.979347500748247e-05 +/- 0.000300804418471142,-0.00023944926668661992 +/- 0.0005647399660015905,0.002424423825202038 +/- 0.0006884166417240463,-8.979347500748247e-05 +/- 0.0003292427416941024,0.0003292427416941024 +/- 0.00041148539613491383,0.0002693804250224474 +/- 0.0002095181083507924,-5.986231667165498e-05 +/- 0.00017958695001496494,-2.993115833582749e-05 +/- 8.979347500748247e-05,-0.0002993115833582749 +/- 0.0002993115833582749,0.00038910505836575737 +/- 0.00019165292539457727,-0.00038910505836575737 +/- 0.0003554128131409122,0.003920981741993501 +/- 0.0005429020397251609,0.0003591739000299299 +/- 0.0007307126977392194,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0005834656896024501,0.00011972463334330996 +/- 0.00048632375963100457,0.0003591739000299299 +/- 0.0002239842793638987,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010176593834181347 +/- 0.00023944926668661995,-0.0002993115833582749 +/- 0.0005986231667165498,0.0013169709667764096 +/- 0.0006163202718339996,0.0022747680335229005 +/- 0.0007595676468392531,0.0014366956001197195 +/- 0.0004788985333732399,-0.0003591739000299299 +/- 0.0005486471948465519,0.0006285543250523773 +/- 0.00045294061509791985,-2.993115833582749e-05 +/- 8.979347500748247e-05,2.993115833582749e-05 +/- 8.979347500748247e-05,0.0008081412750673422 +/- 0.00048355266152060625,-2.993115833582749e-05 +/- 8.979347500748247e-05,-0.0002693804250224474 +/- 0.0002486268740771639,-0.0005986231667165498 +/- 0.0004015686281053185,0.00017958695001496494 +/- 0.00027432359742327587,5.986231667165498e-05 +/- 0.0002239842793638987,-0.0007482789583956873 +/- 0.00027595164493543413,0.0002693804250224474 +/- 0.0005591601823486781,0.0002693804250224474 +/- 0.00031249046719277206,-0.00023944926668661992 +/- 0.00011972463334330997,0.0 +/- 0.0,0.0005686920083807223 +/- 0.00041148539613491383,0.00020951810835079243 +/- 0.00048355266152060625,0.0005088296917090673 +/- 0.0006699499935827391,-0.00047889853337323984 +/- 0.0005551402870694805,0.0029631846752469658 +/- 0.0008081412750673891,-0.0003591739000299299 +/- 0.00039708168696263253,0.00017958695001496494 +/- 0.00023944926668661992,0.001765938341813822 +/- 0.0005088296917090673,0.0005686920083807223 +/- 0.0005591601823486781,0.0002693804250224474 +/- 0.00028236998300079527,0.00041903621670158486 +/- 0.0006851555308146996,-8.979347500748247e-05 +/- 0.0002693804250224474,0.0014366956001197195 +/- 0.0005647399660015905,-0.00011972463334330996 +/- 0.00038330585078915453,-0.0010775217000897896 +/- 0.00023944926668661992,0.0008979347500748247 +/- 0.0007572050667867987,-0.00017958695001496494 +/- 0.00040600598522150515,0.00023944926668661992 +/- 0.000349054288826416,0.0005088296917090673 +/- 0.00013716179871163794,0.00011972463334330996 +/- 0.00033329927344088604,-0.00041903621670158486 +/- 0.0005710501056072686,0.0002693804250224474 +/- 0.00028236998300079527,-8.979347500748247e-05 +/- 0.0002693804250224474,0.0014965579167913745 +/- 0.00040156862810531845,-5.986231667165498e-05 +/- 0.0005956225304439488,-0.0011373840167614446 +/- 0.000624980934385544,0.0006285543250523773 +/- 0.0006199435850705749,0.0021550434001795793 +/- 0.0005320679088485818,0.00041903621670158486 +/- 0.0004479685587277974,0.0002693804250224474 +/- 0.00038910505836575737,0.0008979347500748247 +/- 0.0005354248374737579,0.0026938042502245075 +/- 0.0007689453803451458,0.0009278659084106522 +/- 0.00033995260974560034,0.00014965579167913745 +/- 0.00027595164493543413,-0.00014965579167913745 +/- 0.0006313984767952383,0.0023346303501945664 +/- 0.0007057663048519687,0.00044896737503741235 +/- 0.0003604188739536741,-0.0011972463334330996 +/- 0.0005834656896024501,0.0011373840167614446 +/- 0.0006530207790862422,0.0006285543250523773 +/- 0.00041148539613491383,-0.0016162825501346845 +/- 0.00048632375963100457,0.0027237354085603237 +/- 0.0006618780121968484,8.979347500748247e-05 +/- 0.0006285543250523773,-0.0012571086501047546 +/- 0.000349054288826416,0.00020951810835079243 +/- 0.000300804418471142,-0.002693804250224474 +/- 0.0007208377479073482,0.003920981741993479 +/- 0.0009786161463198016,0.0019455252918287869 +/- 0.0006023529421579777,0.004669260700389188 +/- 0.0010890993953104236
