,bvp_rms,hrv_rms,hrv_mean,hrv_sum,accz_energy,bvp_std,accz_lineintegral,hrv_std,accz_perm_entropy,accx_energy,accy_energy,hrv_iqr_5_95,hrv_lineintegral,accx_rms,hrv_pct_95,hrv_n_below_mean,scr_rms,hrv_n_above_mean,accy_pct_5,hrv_entropy,accy_perm_entropy,hrv_min,hrv_max,scl_std,accx_perm_entropy,hrv_energy,accx_n_above_mean,accx_max,accy_sum,accy_mean,accy_pct_95,accz_svd_entropy,accy_rms,bvp_svd_entropy,scl_max,accz_pct_95,scr_lineintegral,accy_skewness,scl_sum,scl_mean,accx_lineintegral,scl_entropy,accy_iqr_5_95,accy_n_below_mean,scl_n_above_mean,scl_n_below_mean,scl_kurtosis,scr_pct_95,bvp_lineintegral,hrv_peaks,accx_ptp,bvp_iqr_5_95,accy_kurtosis,accz_skewness,scr_kurtosis,scr_iqr_5_95,accy_entropy,scr_n_below_mean,scr_n_above_mean,scl_ptp,bvp_mean,bvp_sum,accz_max,scl_rms,scr_iqr,accz_min,scr_energy,hrv_n_sign_changes,scr_perm_entropy,accy_n_above_mean,scr_skewness,bvp_entropy,scr_pct_5,hrv_kurtosis,bvp_perm_entropy,scr_min,scl_peaks,accx_kurtosis,hrv_skewness,accx_skewness,accz_kurtosis,accx_min,accz_std,scr_peaks,hrv_perm_entropy,accx_n_sign_changes,accz_ptp,scl_iqr,accz_n_above_mean,accz_n_sign_changes,accy_n_sign_changes,bvp_ptp,scl_pct_5,scr_n_sign_changes,scl_n_sign_changes,scr_entropy,scl_min,bvp_kurtosis,accx_entropy,bvp_skewness,scl_lineintegral,bvp_energy,scr_mean,scr_sum,bvp_peaks,scl_energy,scr_max,accz_n_below_mean,bvp_n_below_mean,bvp_n_above_mean,scl_svd_entropy,scr_ptp,hrv_iqr,accx_std,scl_iqr_5_95,bvp_pct_5,accy_ptp,accx_iqr_5_95,scr_std,scl_pct_95,accy_iqr,bvp_pct_95,accx_iqr,hrv_ptp,scr_svd_entropy,hrv_svd_entropy,bvp_iqr,accz_entropy,accz_mean,accz_sum,bvp_min,bvp_max,scl_perm_entropy,accz_iqr,accy_min,accz_pct_5,scl_skewness,accy_std,accz_iqr_5_95,accy_peaks,hrv_pct_5,accx_n_below_mean,accx_pct_95,accz_peaks,accy_lineintegral,accx_peaks,bvp_n_sign_changes,accx_pct_5,accx_svd_entropy,accz_rms,accy_svd_entropy,accx_sum,accx_mean,accy_max
0,0.4173472617917063 +/- 0.00564002721147708,0.34688192465970247 +/- 0.007717473752672387,0.2826210826210826 +/- 0.008070374514515451,0.2826210826210826 +/- 0.008070374514515451,0.2751187084520418 +/- 0.0071816335206124566,0.229946185501741 +/- 0.006274198076797229,0.08088002532446974 +/- 0.00638195794544086,0.08097499208610318 +/- 0.005498968217944534,0.06597024374802149 +/- 0.003936509416070851,0.11342196897752452 +/- 0.005655729345884558,0.10072807850585627 +/- 0.003907381861148317,0.04776828110161441 +/- 0.0037627562575283597,0.040835707502374155 +/- 0.0047924509953214435,-0.017695473251028847 +/- 0.00283295398820265,0.07996201329534659 +/- 0.004176138672754787,0.1007597340930674 +/- 0.006823302895692065,0.10215257993035767 +/- 0.004798824146690532,0.1431465653687876 +/- 0.005560581199758529,0.044032921810699545 +/- 0.0034341570752658567,0.002310857866413407 +/- 0.0022206343662292656,0.22697056030389362 +/- 0.004611296672270999,0.08265273820829373 +/- 0.004859828597538119,0.05577714466603353 +/- 0.003022404118336201,0.03855650522317187 +/- 0.0029621241064360943,0.025229503007280784 +/- 0.0030463466158300906,0.03602405824628045 +/- 0.0028693305966760742,0.0021525799303576676 +/- 0.0009042644417274805,-0.002880658436214012 +/- 0.004642591627742385,0.0018676796454573763 +/- 0.0006707698670597163,0.0018676796454573763 +/- 0.0006707698670597163,0.03339664450775559 +/- 0.004443637198753852,0.009401709401709379 +/- 0.006253160438197925,-0.0049382716049383045 +/- 0.0023270624817333615,0.0006964229186451453 +/- 0.0007983235335814099,0.0009496676163342932 +/- 0.000400415025029226,-0.015732826843937987 +/- 0.0018943164672842196,0.024817980373535897 +/- 0.0018029795335103634,0.005539727761949964 +/- 0.0017237041329613073,0.0013611902500791251 +/- 0.0004487954061018268,0.0013611902500791251 +/- 0.0004487954061018268,0.005982905982905962 +/- 0.0017707333043300935,-0.012345679012345701 +/- 0.0024149707024704713,0.002564102564102533 +/- 0.0012215119583143127,-0.0009180120291231609 +/- 0.0005564544422680387,0.0 +/- 0.0006331117442228695,0.0 +/- 0.0006331117442228695,0.0005698005698005493 +/- 0.0009787670043520061,0.03944286166508387 +/- 0.0026830794682389564,0.1009813232035454 +/- 0.005098417075096733,-0.002057613168724326 +/- 0.0006211274729455215,-0.003292181069958877 +/- 0.001283515981811525,0.002849002849002824 +/- 0.001040308751196883,-0.0002849002849002913 +/- 0.0004995167406793243,0.0007597340930674101 +/- 0.0009517756491530658,0.0029123140234251 +/- 0.0011656823450156434,0.04726179170623612 +/- 0.003124295805551536,0.0004115226337448652 +/- 0.0007362901772468039,0.00018993352326684976 +/- 0.0008399176423818681,0.00018993352326684976 +/- 0.0008399176423818681,0.024976258309591614 +/- 0.002383436591843114,0.0006014561570117039 +/- 0.0005741803465405591,0.0006014561570117039 +/- 0.0005741803465405591,0.0028806584362139564 +/- 0.0012932382536128878,-0.008578664134219715 +/- 0.003776048499918541,-0.009496676163342843 +/- 0.0019616249933307457,0.022570433681544766 +/- 0.003589944571972614,-0.011396011396011407 +/- 0.002070962612699747,0.0 +/- 0.0,0.0008547008547008406 +/- 0.0008381261345282326,-0.0007597340930674435 +/- 0.0007517785430223604,0.0007280785058562889 +/- 0.0005306443372662176,0.0 +/- 0.0,0.0010762899651788672 +/- 0.0005519340226072225,0.0011079455523899772 +/- 0.0006677753437710656,-0.0010762899651788672 +/- 0.0014451044267823258,0.0005381449825894391 +/- 0.0002026946577218421,-0.006362773029439728 +/- 0.0012215119583143508,0.002722380500158228 +/- 0.0004293972765511504,0.00047483380816714104 +/- 0.000993501413515373,-0.0012662234884457501 +/- 0.001888753895558874,0.0030705919594808174 +/- 0.0011151576418998764,-0.0025007913896802902 +/- 0.001853677236081968,-0.004463437796771175 +/- 0.0024333656272209738,-0.01652421652421655 +/- 0.002643952265631043,0.0014878125989236767 +/- 0.0011505401611513763,0.0007280785058562777 +/- 0.0007630244250201715,0.002722380500158261 +/- 0.0025371908717333335,0.014498258942703368 +/- 0.001721086067624988,0.00022158911047799324 +/- 0.0013729185465148153,0.0027223805001582503 +/- 0.0011431130158447418,0.0009813232035454256 +/- 0.0004790359591776126,-0.0007280785058562999 +/- 0.0003758892715111802,-0.02564102564102566 +/- 0.003928355063624843,0.0006014561570117039 +/- 0.0008187728494066117,0.0012662234884456946 +/- 0.0005482908539312359,0.0010129787907565357 +/- 0.0007856710127249446,0.025830959164292476 +/- 0.0024528484492321078,-0.0010762899651788782 +/- 0.000452132220863755,0.0034188034188033954 +/- 0.0013928458372902883,0.001899335232668542 +/- 0.002500591029836201,-0.005792972459639145 +/- 0.0017283486792932824,-0.006299461855017429 +/- 0.0015919330117986994,-0.012219056663501126 +/- 0.003984582203877072,-0.012219056663501126 +/- 0.003984582203877072,0.004969927192149393 +/- 0.0022475466919911515,-0.0005064893953782956 +/- 0.00037986704653372174,-0.029471351693573934 +/- 0.0035574176520399375,-0.0007913896802785869 +/- 0.0006826166081939952,0.002374169040835672 +/- 0.0015329281434382106,0.002374169040835672 +/- 0.0015329281434382106,0.023583412472301325 +/- 0.002166731871940183,-0.028806584362139943 +/- 0.003678046862495157,0.0011712567268122754 +/- 0.0018676796454574257,-0.006647673314340008 +/- 0.0008008300500584606,-0.027825261158594527 +/- 0.003309333891916217,-0.0011396011396011651 +/- 0.0005698005698005826,0.0006014561570117261 +/- 0.0005381449825894391,-0.00015827793605571738 +/- 0.0008163214281879022,-0.011174422285533437 +/- 0.00332323363890357,0.0025324469768914005 +/- 0.001675056227328007,-0.001804368471035178 +/- 0.0008138626231201474,0.0073440962329850866 +/- 0.0020940595642344175,-0.0025007913896803236 +/- 0.0008064412284176594,0.010034821145932215 +/- 0.0029255312062201988,-0.007312440645773998 +/- 0.0017190470379722044,0.0037037037037036757 +/- 0.0008617067166075661,0.043463121240899 +/- 0.005029254955424499,-0.0002532446976891478 +/- 0.0011483606930811942,0.01788540677429564 +/- 0.002143483003131383,0.01788540677429564 +/- 0.002143483003131383,0.0031022475466919606 +/- 0.002451213761646845,0.00022158911047799324 +/- 0.001250696186460182,-0.0006014561570117261 +/- 0.0008547008547008739,0.0002532446976891256 +/- 0.001348988651640547,-0.008420386198163998 +/- 0.0016521669326622175,0.0035770813548591128 +/- 0.0013284036250938557,0.003387147831592241 +/- 0.0012506961864601996,-0.0035137701804368814 +/- 0.0007682596454264752,0.002912314023425111 +/- 0.0017326916344924388,0.012219056663501104 +/- 0.003525585512459864,0.0541310541310541 +/- 0.0038588667192582145,0.0031022475466919606 +/- 0.0013189405923393403,0.013896802785691654 +/- 0.001969018238693767,0.00930674264007596 +/- 0.004486167455031809,0.001012978790756558 +/- 0.0005259021122454945,-0.002089268755935447 +/- 0.0015260488500403841,0.02101930990819877 +/- 0.0025093917293581903,0.005666350110794538 +/- 0.0013538084697906293,0.007154162709718237 +/- 0.0027090969161550666,0.07258626147515035 +/- 0.0026448996132072597,-0.005539727761950009 +/- 0.0024448690236973307,0.027382082937638476 +/- 0.0023741690408356966,0.027382082937638476 +/- 0.0023741690408356966,-0.0019626464070908846 +/- 0.0013563966625912498
