,accy_pct_95,accy_perm_entropy,accy_iqr_5_95,accz_sum,accz_mean,accz_perm_entropy,bvp_lineintegral,accx_energy,accx_sum,accx_pct_95,bvp_pct_95,accz_ptp,accy_sum,bvp_min,accy_n_sign_changes,bvp_iqr,hrv_max,hrv_std,accx_std,accy_max,accy_mean,accz_energy,hrv_min,scl_std,scl_mean,scr_max,accz_pct_5,scr_lineintegral,accx_perm_entropy,bvp_ptp,bvp_n_above_mean,hrv_iqr_5_95,accy_svd_entropy,scl_min,scl_svd_entropy,accz_iqr,hrv_pct_5,accx_max,accx_kurtosis,scl_iqr_5_95,scl_max,accx_iqr,accx_n_above_mean,bvp_iqr_5_95,accz_min,scr_entropy,scr_kurtosis,hrv_entropy,accx_rms,accy_min,accz_max,accx_peaks,bvp_n_sign_changes,accz_entropy,hrv_kurtosis,accx_n_sign_changes,scl_pct_5,hrv_peaks,scl_sum,bvp_n_below_mean,scl_kurtosis,accy_kurtosis,accx_mean,accx_skewness,bvp_std,accz_svd_entropy,hrv_rms,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_n_below_mean,hrv_energy,hrv_ptp,hrv_skewness,scl_rms,scl_lineintegral,scl_n_above_mean,scl_n_below_mean,hrv_sum,accz_pct_95,hrv_mean,accz_iqr_5_95,accz_std,accz_n_above_mean,accx_svd_entropy,accx_iqr_5_95,accy_iqr,accy_rms,accy_lineintegral,accy_n_above_mean,bvp_max,bvp_mean,bvp_pct_5,bvp_entropy,scl_n_sign_changes,scl_iqr,accx_ptp,scr_perm_entropy,accx_entropy,accy_std,accy_ptp,accy_energy,accx_lineintegral,accx_n_below_mean,accx_pct_5,scr_svd_entropy,accy_pct_5,accy_entropy,accy_n_below_mean,accz_skewness,accz_rms,accz_lineintegral,accz_kurtosis,scr_pct_95,scr_n_above_mean,scr_n_below_mean,scr_rms,scr_peaks,scr_iqr,scr_n_sign_changes,scr_pct_5,scr_iqr_5_95,bvp_rms,bvp_sum,scl_peaks,scl_ptp,scl_energy,scl_skewness,scl_entropy,scl_pct_95,scr_min,scr_std,scl_perm_entropy,scr_mean,scr_skewness,scr_energy,scr_sum,scr_ptp,bvp_svd_entropy,bvp_energy,bvp_perm_entropy,accz_n_below_mean,hrv_pct_95,hrv_svd_entropy,bvp_skewness,accy_peaks,accx_min,accy_skewness,accz_n_sign_changes,bvp_peaks,hrv_iqr,hrv_lineintegral,bvp_kurtosis,accz_peaks
0,0.16016162825501343 +/- 0.00731135555052867,0.005297815025441466 +/- 0.0017039742984124794,0.04429811433702484 +/- 0.004020145678630576,0.06141873690511823 +/- 0.0024492394547116084,0.0016761448668063395 +/- 0.00048632375963100457,0.023944926668662103 +/- 0.0016173907316499548,0.004100568692008366 +/- 0.0013254468617470488,0.007931756958994285 +/- 0.0021217370366294185,0.010715354684226241 +/- 0.0016973896293035347,0.005178090392098156 +/- 0.0018598307552117246,0.0 +/- 0.0,0.01933552828494467 +/- 0.002200296432144752,0.02636935049386413 +/- 0.001154970450857508,-0.005267883867105638 +/- 0.0017868675913318463,-0.0015564202334630295 +/- 0.000439896391999372,0.04106554923675543 +/- 0.0012825073502321744,0.003950912900329229 +/- 0.0009998978203226581,8.979347500748247e-05 +/- 0.00013716179871163794,0.0 +/- 0.0,0.008919485184076592 +/- 0.0014404321359492273,0.03268482490272373 +/- 0.00234076202286945,0.0 +/- 0.0,0.0 +/- 0.0,0.008320862017360042 +/- 0.001507294619816118,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03283448069440287 +/- 0.0030554713953822765,0.0 +/- 0.0,0.0 +/- 0.0,-0.00020951810835079243 +/- 0.00019165292539457727,0.0 +/- 0.0,-0.0006584854833882048 +/- 0.00032236844101373753,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00038910505836575737 +/- 0.0005017376418509474,0.0008081412750673422 +/- 0.00040268255154365945,0.0 +/- 0.0,-0.00023944926668661992 +/- 0.000349054288826416,0.00047889853337323984 +/- 0.00030523912083763944,0.0 +/- 0.0,-0.0008081412750673422 +/- 0.00053626078620679,-0.004340017958694986 +/- 0.0008597070707180498,0.00041903621670158486 +/- 0.00038330585078915453,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001586351391798857 +/- 0.001028604626006556,0.013469021251122416 +/- 0.0014540506197535442,-0.0008680035917389972 +/- 0.0007139694966702497,2.993115833582749e-05 +/- 0.00016118422050686877,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,8.979347500748247e-05 +/- 0.00019165292539457727,0.0007782101167315147 +/- 0.00048632375963100457,5.986231667165498e-05 +/- 0.00011972463334330997,0.0 +/- 0.0,0.0 +/- 0.0,0.0002993115833582749 +/- 0.00023184575553471435,-0.002574079616881164 +/- 0.0009293130617336107,0.00017958695001496494 +/- 0.00019854084348131624,-0.0016761448668063395 +/- 0.00038330585078915453,0.0 +/- 0.0,0.0 +/- 0.0,-0.0026638730918886466 +/- 0.0007741704373766846,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005237952708769811 +/- 0.000645431267669792,0.0 +/- 0.0,0.0 +/- 0.0,-0.00017958695001496494 +/- 0.00019854084348131627,-2.993115833582749e-05 +/- 0.00016118422050686877,0.0 +/- 0.0,0.0007183478000598598 +/- 0.00019854084348131627,0.0013169709667764096 +/- 0.0004863237596310045,0.0009577970667464797 +/- 0.0003738400477939764,0.003052978150254404 +/- 0.0009446114240083475,0.0 +/- 0.0,0.00041903621670158486 +/- 0.0006447368820274751,0.00038910505836575737 +/- 0.00019165292539457727,0.0 +/- 0.0,0.00038910505836575737 +/- 0.000993155344090811,0.022149057168512454 +/- 0.002310716440062103,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0019754564501646144 +/- 0.0006163202718339996,0.0 +/- 0.0,0.0 +/- 0.0,-0.0013169709667764096 +/- 0.000601608836942284,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006704579467225358 +/- 0.0011135034563147686,0.06707572583058963 +/- 0.002062645573662974,0.0008979347500748247 +/- 0.0008465810011212751,0.021041604310086837 +/- 0.0015897362136952353,0.0 +/- 0.0,0.007213409158934436 +/- 0.002994462432791206,0.0 +/- 0.0,0.0002993115833582749 +/- 0.000535424837473758,0.0 +/- 0.0,0.07584555522298715 +/- 0.0019590623372587666,-0.005357677342113121 +/- 0.001287039808440582,5.986231667165498e-05 +/- 0.00011972463334330997,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.007303202633941908 +/- 0.0010641358176971634,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00020951810835079243 +/- 0.00044495865750728686,0.001466626758455547 +/- 0.0003653563488696097,0.00020951810835079243 +/- 0.0004646565308668054,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00017958695001496494 +/- 0.0001466321306664573,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.016731517509727668 +/- 0.002884748829462321,0.010655492367554587 +/- 0.0016675711795491254,0.00023944926668661992 +/- 0.000855004900154783,0.0002993115833582749 +/- 0.0,0.00011972463334330996 +/- 0.00019854084348131627,0.004040706375336711 +/- 0.0007114555117632247,-0.0018856629751571319 +/- 0.0005017376418509474,0.0 +/- 0.0,0.024184375935348723 +/- 0.0017493731453100754,0.0020353187668362693 +/- 0.002042349249833214,0.0061358874588446355 +/- 0.0005718339770889773,0.0009877282250823072 +/- 0.0003292427416941024,0.0010775217000897896 +/- 0.0005044088460446769,0.013109847351092474 +/- 0.0011653949316930564,0.0 +/- 0.0,8.979347500748247e-05 +/- 0.00013716179871163794
