,accy_pct_95,accy_perm_entropy,accy_iqr_5_95,accz_sum,accz_mean,accz_perm_entropy,bvp_lineintegral,accx_energy,accx_sum,accx_pct_95,bvp_pct_95,accz_ptp,accy_sum,bvp_min,accy_n_sign_changes,bvp_iqr,hrv_max,hrv_std,accx_std,accy_max,accy_mean,accz_energy,hrv_min,scl_std,scl_mean,scr_max,accz_pct_5,scr_lineintegral,accx_perm_entropy,bvp_ptp,bvp_n_above_mean,hrv_iqr_5_95,accy_svd_entropy,scl_min,scl_svd_entropy,accz_iqr,hrv_pct_5,accx_max,accx_kurtosis,scl_iqr_5_95,scl_max,accx_iqr,accx_n_above_mean,bvp_iqr_5_95,accz_min,scr_entropy,scr_kurtosis,hrv_entropy,accx_rms,accy_min,accz_max,accx_peaks,bvp_n_sign_changes,accz_entropy,hrv_kurtosis,accx_n_sign_changes,scl_pct_5,hrv_peaks,scl_sum,bvp_n_below_mean,scl_kurtosis,accy_kurtosis,accx_mean,accx_skewness,bvp_std,accz_svd_entropy,hrv_rms,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_n_below_mean,hrv_energy,hrv_ptp,hrv_skewness,scl_rms,scl_lineintegral,scl_n_above_mean,scl_n_below_mean,hrv_sum,accz_pct_95,hrv_mean,accz_iqr_5_95,accz_std,accz_n_above_mean,accx_svd_entropy,accx_iqr_5_95,accy_iqr,accy_rms,accy_lineintegral,accy_n_above_mean,bvp_max,bvp_mean,bvp_pct_5,bvp_entropy,scl_n_sign_changes,scl_iqr,accx_ptp,scr_perm_entropy,accx_entropy,accy_std,accy_ptp,accy_energy,accx_lineintegral,accx_n_below_mean,accx_pct_5,scr_svd_entropy,accy_pct_5,accy_entropy,accy_n_below_mean,accz_skewness,accz_rms,accz_lineintegral,accz_kurtosis,scr_pct_95,scr_n_above_mean,scr_n_below_mean,scr_rms,scr_peaks,scr_iqr,scr_n_sign_changes,scr_pct_5,scr_iqr_5_95,bvp_rms,bvp_sum,scl_peaks,scl_ptp,scl_energy,scl_skewness,scl_entropy,scl_pct_95,scr_min,scr_std,scl_perm_entropy,scr_mean,scr_skewness,scr_energy,scr_sum,scr_ptp,bvp_svd_entropy,bvp_energy,bvp_perm_entropy,accz_n_below_mean,hrv_pct_95,hrv_svd_entropy,bvp_skewness,accy_peaks,accx_min,accy_skewness,accz_n_sign_changes,bvp_peaks,hrv_iqr,hrv_lineintegral,bvp_kurtosis,accz_peaks
0,0.06914965986394553 +/- 0.004056184842430022,0.035340136054421746 +/- 0.0019026348667955033,0.03357142857142853 +/- 0.0036792911791424274,-0.002176870748299353 +/- 0.0005090690322141532,-0.006258503401360571 +/- 0.0010560663058680345,0.005510204081632631 +/- 0.0005851921950369006,0.0072108843537414535 +/- 0.001384148976147995,0.044727891156462564 +/- 0.0033680340122245736,0.001972789115646245 +/- 0.0009352195295828196,6.802721088431385e-05 +/- 0.0006234796863885536,0.03292517006802718 +/- 0.002651316363252374,0.0 +/- 0.0,0.0 +/- 0.0,0.0011564625850340015 +/- 0.0005313095017623585,0.001972789115646234 +/- 0.00045124146807556275,0.0023469387755101767 +/- 0.002043365754540892,0.004285714285714259 +/- 0.0009277674623799981,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002653061224489761 +/- 0.000710224932578944,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.039183673469387795 +/- 0.0010516751587578536,0.0 +/- 0.0,0.0002721088435373886 +/- 0.0012978764645128508,0.0 +/- 0.0,0.05333333333333331 +/- 0.0030185996914739817,0.0018707482993196912 +/- 0.0006131889924258354,0.0 +/- 0.0,0.0 +/- 0.0,-0.01642857142857145 +/- 0.001394557823129248,0.00040816326530607183 +/- 0.0012150048367001141,0.0 +/- 0.0,0.0 +/- 0.0,3.4013605442173576e-05 +/- 0.00010204081632652075,0.00020408163265304147 +/- 0.0012469593727770967,-0.006054421768707519 +/- 0.0003966633942071744,0.003843537414965947 +/- 0.0011982255070618186,-0.0014285714285714568 +/- 0.0004998958658741149,0.0 +/- 0.0,0.0 +/- 0.0,0.0030612244897958774 +/- 0.0009499483022971984,0.020816326530612227 +/- 0.0019108261095494056,0.0 +/- 0.0,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.00015211346785713864,0.0 +/- 0.0,-0.002551020408163318 +/- 0.0017493048803569784,-3.401360544220688e-05 +/- 0.00035511246628947945,0.003435374149659831 +/- 0.0017239899180237013,0.0005442176870747994 +/- 0.0007003830027882432,0.006258503401360527 +/- 0.0008219759165710479,6.802721088434715e-05 +/- 0.0001360544217686943,0.01911564625850337 +/- 0.0013243484580905869,0.06387755102040812 +/- 0.002244897959183676,0.0009523809523809268 +/- 0.0003966633942071744,0.0 +/- 0.0,-0.0012585034013605889 +/- 0.0008338537872198033,-3.401360544218468e-05 +/- 0.00010204081632655405,0.0 +/- 0.0,0.006156462585033995 +/- 0.0012020814317736245,0.0 +/- 0.0,0.004183673469387727 +/- 0.0008744870838219615,0.000850340136054395 +/- 0.00038028366964282923,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005442176870747994 +/- 0.0005930474753116612,-0.0012925170068027625 +/- 0.0011053113475695208,0.0009523809523809268 +/- 0.00081632653061225,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005442176870748272 +/- 0.0015661040045199153,0.0 +/- 0.0,0.0 +/- 0.0,-0.02602040816326533 +/- 0.004406698547283525,0.00010204081632650964 +/- 0.00021779334140928204,0.0 +/- 0.0,0.002142857142857135 +/- 0.00048222608431148,0.0 +/- 0.0,0.0 +/- 0.0,-0.0022108843537415267 +/- 0.0005940220815160874,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.011666666666666636 +/- 0.0011787566973580571,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008843537414965907 +/- 0.0008631685401666459,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0018027210884353662 +/- 0.0008876182551496365,0.0 +/- 0.0,0.002517006802721078 +/- 0.0011094902333537511,0.0 +/- 0.0,0.0028231292517006622 +/- 0.0008876182551496476,0.0004761904761904523 +/- 0.0007482993197278953,0.0 +/- 0.0,0.0 +/- 0.0,0.0002721088435373997 +/- 0.0004248297958094021,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.035238095238095256 +/- 0.0030201323646834094,0.0 +/- 0.0,0.0 +/- 0.0,0.017210884353741473 +/- 0.003008618284013059,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.802721088436937e-05 +/- 0.00013605442176873873,0.0 +/- 0.0,-0.00537414965986398 +/- 0.0006234796863885316,0.0 +/- 0.0,-0.0002721088435374441 +/- 0.0005650764532597251,0.0049999999999999715 +/- 0.001138821023318609,-0.0002721088435374441 +/- 0.0003332639105827583,0.0 +/- 0.0,3.401360544216248e-05 +/- 0.00018316887099097449,-0.004693877551020442 +/- 0.000922765984098684,0.004557823129251681 +/- 0.0011899901826214914,0.0 +/- 0.0,0.00741496598639455 +/- 0.001496598639455768,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007482993197279186 +/- 0.000959641903378626,0.0 +/- 0.0,-0.0022108843537415267 +/- 0.0009031236766906251,0.0 +/- 0.0,0.0 +/- 0.0
