,bvp_pct_95,accx_mean,bvp_iqr,hrv_mean,accx_sum,accx_pct_5,bvp_lineintegral,scl_std,scl_max,accx_n_sign_changes,hrv_max,bvp_min,scl_lineintegral,bvp_max,bvp_ptp,scl_rms,accy_rms,hrv_energy,scl_mean,accy_max,accz_peaks,accy_n_sign_changes,accz_lineintegral,scl_energy,accz_energy,accz_pct_5,accy_energy,hrv_min,hrv_sum,accy_lineintegral,scr_perm_entropy,scl_perm_entropy,bvp_n_above_mean,accy_pct_5,scl_skewness,accz_iqr,accz_svd_entropy,scl_min,scl_iqr_5_95,bvp_kurtosis,hrv_pct_5,accx_lineintegral,accz_perm_entropy,accx_perm_entropy,scr_iqr,bvp_energy,accx_rms,accy_min,bvp_perm_entropy,scl_n_above_mean,accz_mean,accy_sum,hrv_iqr_5_95,hrv_rms,accy_svd_entropy,accz_ptp,accz_n_above_mean,accy_peaks,accx_iqr_5_95,scl_pct_5,scr_mean,scr_kurtosis,hrv_std,scl_n_below_mean,accz_n_below_mean,accy_kurtosis,hrv_kurtosis,hrv_entropy,hrv_n_above_mean,scr_skewness,accz_min,bvp_n_below_mean,hrv_n_below_mean,hrv_perm_entropy,scr_pct_5,bvp_std,bvp_mean,bvp_sum,scl_peaks,scl_kurtosis,hrv_skewness,accz_entropy,hrv_n_sign_changes,hrv_peaks,accx_n_above_mean,accx_n_below_mean,accx_std,accx_kurtosis,accy_entropy,accz_std,scl_ptp,bvp_entropy,accx_entropy,accy_n_above_mean,scr_n_below_mean,scr_n_above_mean,scr_std,scl_n_sign_changes,scr_peaks,scr_energy,scr_rms,scr_lineintegral,scr_sum,scr_ptp,scr_min,scr_max,accy_ptp,accy_skewness,scr_n_sign_changes,scr_entropy,accz_sum,accz_n_sign_changes,scl_svd_entropy,accy_iqr,accx_iqr,bvp_rms,accy_iqr_5_95,accy_n_below_mean,scr_pct_95,accx_skewness,hrv_svd_entropy,hrv_lineintegral,bvp_svd_entropy,scl_entropy,accz_kurtosis,scl_sum,accx_min,hrv_iqr,accz_rms,accy_perm_entropy,accz_pct_95,scr_iqr_5_95,accx_svd_entropy,hrv_ptp,accz_iqr_5_95,accy_std,bvp_n_sign_changes,hrv_pct_95,scr_svd_entropy,accz_skewness,accz_max,bvp_pct_5,accx_ptp,scl_iqr,accx_peaks,bvp_skewness,accx_max,accx_pct_95,scl_pct_95,accx_energy,accy_pct_95,bvp_peaks,accy_mean,bvp_iqr_5_95
0,0.07998740554156177 +/- 0.003532493020241586,0.041561712846347666 +/- 0.0020346970304034764,0.04142317380352649 +/- 0.001418708583316395,0.03550377833753152 +/- 0.0006931530431142173,0.025654911838790973 +/- 0.0006806835827139409,0.023816120906801054 +/- 0.001645445630662114,0.023652392947103296 +/- 0.0018310107652782155,0.017644836272040342 +/- 0.0012397067775544379,0.017317380352644896 +/- 0.0015540255263543118,0.013602015113350175 +/- 0.0010582343343878942,0.013337531486146137 +/- 0.0018582268766831641,0.011977329974811124 +/- 0.0013334076184768682,0.01133501259445846 +/- 0.0010247277383782219,0.010377833753148668 +/- 0.0010495046174307159,0.010176322418136052 +/- 0.0010624230080082057,0.0090680100755668 +/- 0.0013634628315087611,0.009005037783375358 +/- 0.002232631977485633,0.007833753148614652 +/- 0.0005367071978000803,0.007443324937027751 +/- 0.0005560136033915425,0.005856423173803549 +/- 0.0004110118103798743,0.005730478589420695 +/- 0.0005860146158252853,0.00438287153652398 +/- 0.0009471836613079812,0.0041939546599496615 +/- 0.0006067601748335573,0.0041939546599496615 +/- 0.001062796193944077,0.003992443324937089 +/- 0.0006641711271252097,0.0039420654911839215 +/- 0.0012481229045719399,0.0037531486146096136 +/- 0.0010025062338605614,0.0036649874055415975 +/- 0.001446390070503959,0.003413098236775858 +/- 0.00048271455659285614,0.0024685138539043304 +/- 0.0003910371460015212,0.0024559193954660553 +/- 0.0005230871450200349,0.002380352644836314 +/- 0.0005560136033915521,0.0023299748110831796 +/- 0.0013579256078619583,0.0022292191435768884 +/- 0.0007323220030280424,0.0020906801007557043 +/- 0.00041081880177079924,0.001977329974811115 +/- 0.0003608702463953429,0.001725440806045364 +/- 0.00032380252222122464,0.0016876574307304938 +/- 0.0002335924054280901,0.001662468513853954 +/- 0.0007208608574939141,0.0016246851385390837 +/- 0.0006627366305754496,0.0015743073047859379 +/- 0.0008730240214419739,0.001410579345088192 +/- 0.00031762015649666937,0.001322418136020187 +/- 0.00017130315502184723,0.0013098236775818894 +/- 0.0004884312198908132,0.001146095717884188 +/- 0.0007772934067611688,0.001120906801007604 +/- 0.0004892424332381343,0.001032745591939588 +/- 0.00067070664764202,0.0008060453400504208 +/- 0.0008068321097252937,0.0007934508816121455 +/- 0.000861685565899113,0.0007304785894207133 +/- 0.0004968030963051803,0.0006549118387909724 +/- 0.0011148763716035456,0.0006171284634761464 +/- 0.00031080510527084043,0.0005919395465995736 +/- 0.0002644836272040152,0.0005793450881612872 +/- 0.0002531454816403103,0.0005793450881612317 +/- 0.0006645292674193035,0.000516372795969855 +/- 0.00010461742900400003,0.0004534005037784117 +/- 0.00017083954617445158,0.00037783375314868193 +/- 0.000251889168765751,0.0003274559193955251 +/- 0.00025314548164034233,0.0003022670025189522 +/- 0.00017083954617447286,0.0002644836272040596 +/- 0.0006954376671173118,0.00018891687657435208 +/- 0.00016177874784216844,0.00018891687657435208 +/- 0.00010153977012974707,0.00017632241813606564 +/- 0.0004370113746322013,0.000138539042821173 +/- 0.00016372795969776468,0.0001259445843828977 +/- 9.755625557201269e-05,0.00010075566750631371 +/- 9.424829689609931e-05,3.778337531487042e-05 +/- 8.064388208356203e-05,3.778337531485931e-05 +/- 5.771505913042292e-05,3.778337531485931e-05 +/- 5.771505913042292e-05,1.2594458438319744e-05 +/- 0.0003257560996568887,1.1102230246251566e-17 +/- 0.00011264826083124209,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 7.965434912262468e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.2594458438286437e-05 +/- 3.778337531485932e-05,-1.2594458438286437e-05 +/- 3.778337531485932e-05,-2.5188916876528467e-05 +/- 0.0007552475743357668,-3.778337531484821e-05 +/- 0.00013853904282117404,-3.778337531485931e-05 +/- 8.064388208353255e-05,-0.00012594458438286438 +/- 0.00011264826083121727,-0.00015113350125943724 +/- 0.000201511335012583,-0.0002644836272040152 +/- 0.00018207597348614783,-0.0003022670025188634 +/- 0.0002531454816403346,-0.00037783375314859313 +/- 0.00020307954025939776,-0.00039042821158685737 +/- 0.0010145381548184581,-0.00041561712846344134 +/- 0.000382216395604372,-0.0004408060453400253 +/- 0.00021995276066211572,-0.0005415617128463168 +/- 0.00016944110890520082,-0.0006801007556674676 +/- 0.0002267002518891559,-0.0007304785894206133 +/- 0.0003022670025188745,-0.0007934508816120455 +/- 0.0004140877134199663,-0.0009319899244331964 +/- 0.0001798848470665603,-0.0009697732997480557 +/- 0.00044367543964250717,-0.0011964735516372116 +/- 6.297229219143219e-05,-0.0012846347607052278 +/- 0.0004427807514168023,-0.0012846347607052499 +/- 0.0006034835541919929,-0.001322418136020087 +/- 0.00025964141219255734,-0.0015239294710327144 +/- 0.0007156711660038043,-0.001637279596977259 +/- 0.0002518891687657676,-0.0020025188916876213 +/- 0.0005673101072823772,-0.00207808564231734 +/- 0.0010328223845627502,-0.0024307304785893824 +/- 0.0006222478250395592,-0.002493702770780826 +/- 0.0005062909632806206,-0.0035138539042820827 +/- 0.0010300542433547618,-0.0035642317380352173 +/- 0.00038634412217075404,-0.005214105793450852 +/- 0.002488608898092149,-0.006322418136020113 +/- 0.0007382544528842498,-0.0152392947103274 +/- 0.0010216271934847842,-0.015730478589420616 +/- 0.002085096181796591,-0.017418136020151086 +/- 0.0022010054811396266,-0.02047858942065487 +/- 0.0012303954399818474,-0.030843828715365194 +/- 0.0014187085833164076,-0.0326070528967254 +/- 0.001261270718226132,-0.03614609571788409 +/- 0.0014622594734206437,-0.04544080604534001 +/- 0.001027510229439322,-0.05969773299748106 +/- 0.0025749431108640867
