,accz_energy,bvp_std,bvp_n_above_mean,hrv_rms,accx_rms,bvp_n_below_mean,hrv_std,accx_mean,bvp_rms,accz_ptp,scl_perm_entropy,accy_peaks,hrv_sum,hrv_mean,accz_mean,accy_energy,scl_max,accz_std,bvp_iqr,hrv_iqr_5_95,scl_min,scl_rms,accy_svd_entropy,bvp_max,bvp_pct_95,bvp_energy,accx_lineintegral,hrv_min,accx_sum,hrv_ptp,accz_pct_95,hrv_iqr,bvp_lineintegral,accz_perm_entropy,hrv_energy,accy_mean,bvp_svd_entropy,bvp_iqr_5_95,hrv_svd_entropy,hrv_n_below_mean,accy_rms,accx_energy,accx_svd_entropy,hrv_perm_entropy,accz_peaks,scr_sum,hrv_n_above_mean,accx_std,accx_skewness,scl_std,hrv_lineintegral,accx_n_sign_changes,accx_max,scr_mean,scr_max,accy_pct_5,scl_n_sign_changes,accy_n_sign_changes,scr_pct_95,scr_std,accx_perm_entropy,accy_max,scr_lineintegral,accy_n_above_mean,accx_pct_5,accz_kurtosis,scl_iqr_5_95,scr_n_sign_changes,scl_ptp,accx_pct_95,hrv_max,scl_kurtosis,bvp_perm_entropy,scl_energy,scl_iqr,bvp_peaks,scr_iqr,scl_svd_entropy,accy_n_below_mean,accy_sum,hrv_kurtosis,accy_kurtosis,scr_kurtosis,hrv_pct_95,accx_n_above_mean,hrv_pct_5,hrv_peaks,bvp_mean,accy_skewness,bvp_sum,accy_entropy,scr_perm_entropy,scr_n_below_mean,scr_n_above_mean,scl_lineintegral,accx_kurtosis,scl_n_above_mean,accy_min,accx_n_below_mean,scr_iqr_5_95,scr_energy,scr_min,hrv_n_sign_changes,scl_peaks,scr_peaks,scr_pct_5,bvp_entropy,accz_skewness,hrv_entropy,accx_ptp,accx_peaks,scr_svd_entropy,scl_n_below_mean,accy_ptp,accz_n_below_mean,scr_entropy,accz_n_sign_changes,accz_n_above_mean,bvp_kurtosis,accx_iqr_5_95,accx_entropy,hrv_skewness,accy_iqr,accy_std,scr_skewness,accz_sum,scl_skewness,bvp_skewness,accz_iqr,scr_ptp,accz_rms,accx_iqr,accz_max,accz_entropy,accy_iqr_5_95,bvp_min,accx_min,accz_pct_5,scr_rms,scl_entropy,bvp_pct_5,accy_lineintegral,accz_lineintegral,bvp_n_sign_changes,accy_pct_95,accy_perm_entropy,scl_pct_95,scl_mean,accz_iqr_5_95,scl_sum,accz_min,scl_pct_5,bvp_ptp,accz_svd_entropy
0,0.1481486146095718 +/- 0.00416838522847305,0.12562972292191438 +/- 0.008233202762249031,0.11727959697733001 +/- 0.0038666423229192534,0.11507556675062973 +/- 0.003227746179465966,0.07260705289672546 +/- 0.004204078521530113,0.05608312342569273 +/- 0.0036615233744224044,0.050667506297229256 +/- 0.005393620020678123,0.05008816120906805 +/- 0.003975562050547093,0.04891687657430732 +/- 0.00810171272715296,0.04838790931989928 +/- 0.0021964966606137747,0.04666246851385394 +/- 0.0030101809578632495,0.043677581863979874 +/- 0.0016763408697203898,0.04128463476070533 +/- 0.0030109976139091566,0.04125944584382875 +/- 0.0031157987648085593,0.03987405541561715 +/- 0.0034785337893654183,0.03682619647355166 +/- 0.0031127427610999187,0.03633501259445847 +/- 0.0026413855382761368,0.03550377833753152 +/- 0.001656973209038061,0.034697732997481155 +/- 0.0034391174572514756,0.034332493702770785 +/- 0.004329343943210281,0.03275818639798491 +/- 0.0016473724954603277,0.03239294710327458 +/- 0.0012285892592702559,0.02855163727959702 +/- 0.0036493733717946134,0.025289672544080644 +/- 0.003128297168012108,0.02439546599496224 +/- 0.005220566337881685,0.02245591939546602 +/- 0.0045834312683570525,0.022103274559193985 +/- 0.0018733595441616756,0.02107052896725444 +/- 0.0044246001326563285,0.020680100755667518 +/- 0.0028042403829103297,0.020465994962216648 +/- 0.0032862849542667086,0.01836272040302268 +/- 0.0037117559209318396,0.017871536523929497 +/- 0.0023164561184002147,0.0168891687657431 +/- 0.0019137361446277179,0.01644836272040303 +/- 0.0018226753163854527,0.01382871536523932 +/- 0.0013314433537937075,0.013753148614609578 +/- 0.0013725070756499,0.013299748110831266 +/- 0.001014147211042684,0.011851385390428248 +/- 0.0020828127290617045,0.009659949622166297 +/- 0.0029841425806858535,0.00953400503778341 +/- 0.0023051987902855016,0.008979848866498764 +/- 0.003801378111147229,0.008123425692695242 +/- 0.003501282097674199,0.006775818639798514 +/- 0.0011276085282417813,0.0061460957178841365 +/- 0.001005665731872909,0.006083123425692716 +/- 0.0015218463185709588,0.005982367758186435 +/- 0.0004298752686618919,0.005843828715365262 +/- 0.0026117639567434896,0.005440806045340108 +/- 0.0020275122330076258,0.005012594458438313 +/- 0.0012692315050220702,0.004836272040302292 +/- 0.0006097591152095846,0.004836272040302292 +/- 0.0020387468026710383,0.004685138539042866 +/- 0.0010150852231541538,0.004471032745591974 +/- 0.0018069866051902,0.004017632241813629 +/- 0.0005020436127958488,0.004017632241813618 +/- 0.0004794172874225343,0.0037531486146096028 +/- 0.0023112118098133298,0.003476070528967301 +/- 0.0006019044405717164,0.0034760705289672788 +/- 0.0009611478099918679,0.0034130982367758466 +/- 0.0003879829168954279,0.0033249370277078417 +/- 0.0003658901523005825,0.0028715365239294745 +/- 0.000926869999646049,0.0023677581863979945 +/- 0.0010668926239066716,0.002304785894206585 +/- 0.0003695566939829321,0.0022040302267002597 +/- 0.002426027478067913,0.0021914357682619847 +/- 0.0016071634398941363,0.002027707808564261 +/- 0.0007353481398989901,0.0019143576826196717 +/- 0.00041695076466617594,0.0018261964735516666 +/- 0.0007370717827909026,0.0016876574307304938 +/- 0.00040693940608066984,0.0015365239294710454 +/- 0.0014302337094789347,0.0014735516372796353 +/- 0.0010294380900211229,0.0014231738035264784 +/- 0.0006569673227075606,0.0013727959697733215 +/- 0.0011954124951805846,0.0012342569269521819 +/- 0.00014687536259055337,0.0012216624685138955 +/- 0.000356447649825796,0.0011586901763224523 +/- 0.001199849406933441,0.0010831234256927446 +/- 0.0002593357718132598,0.000982367758186442 +/- 0.0007510353408501342,0.0009319899244332741 +/- 0.0016374733464125835,0.0008690176322418419 +/- 0.00062071644989178,0.0008564231738035666 +/- 0.00041695076466617264,0.000780856423173848 +/- 0.0003853163360397693,0.0007178841309824158 +/- 0.00044008577354298086,0.0006045340050378045 +/- 0.002525055430933567,0.0005793450881612427 +/- 0.0004752635331011067,0.00047858942065495127 +/- 0.000811927529535831,0.0004282115869017833 +/- 0.0006251724758685694,0.00041561712846350797 +/- 0.00019551857300079134,0.000390428211586924 +/- 0.0005415617128463675,0.00035264483627204244 +/- 0.00015730473547605146,0.000277078085642346 +/- 0.0005570111936397138,0.0002267002518892114 +/- 0.000825489652804733,0.0001637279596977459 +/- 0.0004612048721310047,8.816120906803837e-05 +/- 0.0004680328507824372,8.816120906800507e-05 +/- 0.0001495509078971945,5.0377833753156856e-05 +/- 0.00031961152494835256,5.037783375314575e-05 +/- 0.00011543011826084583,2.5188916876606184e-05 +/- 0.0005598516566975574,2.5188916876583978e-05 +/- 0.00033700473955313646,2.5188916876572875e-05 +/- 5.037783375314575e-05,1.2594458438286437e-05 +/- 3.778337531485932e-05,0.0 +/- 5.6324130415608635e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00011335012594457795 +/- 0.00041561712846345246,-0.00011335012594457795 +/- 0.0004269131298911166,-0.00012594458438285326 +/- 0.0006852126200874074,-0.00015113350125941504 +/- 0.0012767078989898307,-0.000377833753148582 +/- 0.002479541501727903,-0.00037783375314859313 +/- 0.0003332180492524484,-0.00042821158690173886 +/- 0.0005466633353705156,-0.0005667506297229008 +/- 0.0005993956692337765,-0.0005793450881611762 +/- 0.0007767830702825857,-0.0007304785894206133 +/- 0.0002442156099453931,-0.0007304785894206356 +/- 0.0008919864589232254,-0.000743073047858911 +/- 0.0005145264034210353,-0.0007934508816120789 +/- 0.0010013188519043168,-0.0008438287153652024 +/- 0.0008505689675014143,-0.0008564231738035 +/- 0.0006008493925378637,-0.0008942065491183593 +/- 0.0006383539494949152,-0.0009068010075566457 +/- 0.0008274089524260472,-0.001007556675062926 +/- 0.00045059304332489077,-0.0010957178841309646 +/- 0.0006041403000106628,-0.0011460957178840991 +/- 0.0005811220148644545,-0.0012972292191435475 +/- 0.0006398431131426032,-0.0015994962216624442 +/- 0.00121723991099013,-0.0017506297229218815 +/- 0.0004415251421400206,-0.0018010075566750384 +/- 0.0010657769772312406,-0.0020906801007556488 +/- 0.0010047189257017146,-0.00219143576826194 +/- 0.0005229355035774886,-0.00219143576826194 +/- 0.0005749477184137549,-0.002695214105793431 +/- 0.0014935986982744114,-0.002896725440806014 +/- 0.001715807190521535,-0.003324937027707775 +/- 0.00125211975029085,-0.0034005037783374934 +/- 0.0016187676587465667,-0.003916876574307271 +/- 0.0011576629988713507,-0.004685138539042788 +/- 0.0007531444024043458,-0.00515113350125942 +/- 0.0020004583603843175,-0.00542821158690171 +/- 0.0014331696843177958,-0.006322418136020125 +/- 0.0012038088811434232,-0.006901763224181323 +/- 0.002539462601738741,-0.009496221662468496 +/- 0.0017981429015188838,-0.010957178841309778 +/- 0.001799730043112951,-0.012141057934508804 +/- 0.0013833279816368835,-0.014042821158690155 +/- 0.0012859305955076822,-0.014105793450881577 +/- 0.0019241101183342922,-0.014332493702770765 +/- 0.001658265046915154,-0.014420654911838759 +/- 0.0025416166335781617,-0.015629722921914335 +/- 0.001866743475118755,-0.023362720403022653 +/- 0.0035180044643484767,-0.03769521410579343 +/- 0.0021814605476596707
