,accz_pct_95,accx_mean,bvp_iqr,accx_sum,bvp_lineintegral,accz_mean,accz_pct_5,scl_pct_95,accz_sum,accx_pct_95,accz_min,accy_n_sign_changes,bvp_n_below_mean,accx_pct_5,accx_perm_entropy,accx_energy,accz_rms,accz_peaks,scl_ptp,bvp_n_above_mean,accz_std,accy_svd_entropy,hrv_std,accx_ptp,scl_kurtosis,scl_lineintegral,accz_svd_entropy,scl_iqr_5_95,accy_peaks,accz_perm_entropy,hrv_rms,accz_ptp,scr_perm_entropy,accx_svd_entropy,bvp_ptp,hrv_iqr_5_95,scl_rms,accx_n_sign_changes,accx_kurtosis,accx_std,scr_n_below_mean,scl_skewness,scr_mean,scr_max,accz_energy,hrv_lineintegral,accy_iqr,accx_entropy,accz_n_above_mean,hrv_kurtosis,accy_std,accx_skewness,accz_n_below_mean,bvp_mean,scr_kurtosis,accz_skewness,scl_n_below_mean,accx_max,accz_kurtosis,accz_iqr,accz_entropy,hrv_n_below_mean,scr_pct_5,scr_min,bvp_entropy,scr_peaks,scr_n_sign_changes,scl_peaks,scr_sum,hrv_n_sign_changes,hrv_svd_entropy,hrv_n_above_mean,bvp_sum,scr_skewness,scr_pct_95,scl_std,scr_svd_entropy,hrv_peaks,accy_kurtosis,scl_mean,accy_skewness,scr_n_above_mean,scr_ptp,accx_n_above_mean,scl_svd_entropy,accx_rms,accx_peaks,scl_n_sign_changes,hrv_energy,scr_entropy,bvp_kurtosis,accz_lineintegral,scl_n_above_mean,accy_pct_95,hrv_mean,hrv_iqr,accx_n_below_mean,hrv_entropy,accy_ptp,accx_iqr,scl_energy,accy_n_above_mean,scr_std,hrv_ptp,accx_iqr_5_95,accy_lineintegral,scl_iqr,scr_iqr_5_95,hrv_perm_entropy,hrv_skewness,hrv_pct_95,bvp_perm_entropy,accx_lineintegral,bvp_n_sign_changes,scr_energy,accy_n_below_mean,hrv_pct_5,accz_n_sign_changes,bvp_skewness,scl_entropy,bvp_iqr_5_95,accz_iqr_5_95,accx_min,scl_max,accy_max,bvp_rms,scr_iqr,bvp_pct_5,accy_iqr_5_95,accy_min,accy_perm_entropy,accy_entropy,scr_lineintegral,scr_rms,bvp_peaks,scl_pct_5,scl_perm_entropy,bvp_svd_entropy,accz_max,hrv_max,bvp_min,accy_rms,bvp_energy,accy_mean,scl_min,accy_pct_5,hrv_sum,scl_sum,accy_energy,hrv_min,bvp_pct_95,bvp_std,accy_sum,bvp_max
0,0.0019217248652448672 +/- 0.0005673174800520389,0.014741035856573659 +/- 0.000971662172094125,0.0018162643543472967 +/- 0.0010232159126185368,0.0037028357159596737 +/- 0.0006776110754535404,0.0021795172252167426 +/- 0.0009736385318884923,0.002120928052495874 +/- 0.00037221420609957946,0.002390438247011917 +/- 0.0005271723402485094,0.00018748535270678434 +/- 0.0007506734182351651,-0.002812280290602309 +/- 0.0006331969105275879,0.007417389266463514 +/- 0.0009418835933493593,0.0020974923834074953 +/- 0.0005775121410992173,-0.00011717834544178185 +/- 0.000893940994739186,0.003644246543238783 +/- 0.0004040529563995051,9.374267635338107e-05 +/- 0.0008812559492366298,0.0020623388797749607 +/- 0.0005600095216943241,0.00553081790485116 +/- 0.0006084253567259072,0.003034919146941606 +/- 0.0005252152526603002,0.0018748535270681655 +/- 0.0003956396300945558,0.002519334426997877 +/- 0.0007598543631063304,0.0014530114834778063 +/- 0.0005550841004137592,0.00196859620342158 +/- 0.0004768453233976232,-0.00015233184907432752 +/- 0.0007965542254210237,-0.0005741738926646645 +/- 0.0002891718462445063,-0.00014061401453013822 +/- 0.0005048197616249714,0.00039840637450194727 +/- 0.00014061401453013822,0.0032341223341926127 +/- 0.0007776264365145059,0.003902038903210658 +/- 0.0007205277309418021,0.00220295289430511 +/- 0.0005466090363107785,0.0010546051089758146 +/- 0.0004446605568551661,0.0005038668853995399 +/- 0.000429103197178361,0.010393719240684284 +/- 0.0006311334900161757,0.0006561987344738341 +/- 0.0008420550374137191,-7.030700726506911e-05 +/- 0.00015894844113256143,0.0005155847199437402 +/- 0.0006093273962971645,0.0026482306069837815 +/- 0.00043592864395917166,-0.0007850949144598607 +/- 0.0003780704430490136,0.009385985469885127 +/- 0.0007344942087750026,0.0028591516287789663 +/- 0.0005059065653837128,0.000152331849074272 +/- 0.0001819097105256511,0.00036325287086943494 +/- 0.0003332894926957517,0.0006561987344738563 +/- 0.00013048428316920382,0.0002812280290601987 +/- 0.00031529468120630646,-0.00044527771267872663 +/- 0.0006151584133305528,-0.001593625498007989 +/- 0.0006048037450463485,0.0023904382470119057 +/- 0.0006549420488625217,0.00021092102179512962 +/- 0.0004910317984475354,0.00033981720178108963 +/- 0.00024829646239063946,0.0023084134052026805 +/- 0.00048328077401689143,-0.0001523318490743164 +/- 0.00018930741060935193,9.374267635340328e-05 +/- 0.00010215371323037483,-0.0017108038434497596 +/- 0.0005648919987435613,0.0009725802671666118 +/- 0.00042589130174327616,0.00032809936723688927 +/- 0.0001946712880927738,-4.687133817672384e-05 +/- 0.00018303842690197387,0.0008319662526364513 +/- 0.0003249455032543182,0.0011014764471525384 +/- 0.00045140286581341234,0.0004921490508553727 +/- 0.00021479145511861717,0.002261542067025957 +/- 0.00043229122909998915,-0.001300679634403601 +/- 0.0004581958002347684,-0.00035153503632531227 +/- 0.0002822028258446761,0.0007499414108272373 +/- 0.0005349290935323813,-8.20248418092473e-05 +/- 0.00010546051089760367,0.0004335598781344818 +/- 0.00024042986323744283,0.00022263885633933 +/- 0.0001992031872509867,0.0 +/- 0.0,0.0002460745254276531 +/- 0.00011054582999830043,5.8589172720890925e-05 +/- 5.8589172720890925e-05,0.0 +/- 0.0,0.0007030700726505246 +/- 0.0004598410328180977,0.0 +/- 0.0,-0.0009608624326224669 +/- 0.00032642109859818764,1.1717834544144878e-05 +/- 0.0001992031872509854,3.5153503632523456e-05 +/- 7.503075038002577e-05,-1.1102230246251566e-17 +/- 0.00011717834544175964,0.0018865713616123326 +/- 0.0004521626759215996,0.0022498242324817896 +/- 0.0006967925356136983,0.0012186547925942981 +/- 0.0003523153592306835,0.00012889617998592672 +/- 0.00013308901677523455,-0.00025779235997190896 +/- 0.00036230665183359953,-0.0003046636981486439 +/- 0.0007793901639707523,0.00035153503632524564 +/- 0.00039909506364953077,-0.0003749707054136575 +/- 0.0002609685663384146,0.0002812280290601987 +/- 0.0005425749661490577,7.03070072650358e-05 +/- 0.00030646113969117714,0.0006210452308412995 +/- 0.0002872662449526916,0.0029880478087649155 +/- 0.0006049172486121698,0.002964612139676548 +/- 0.0004804312163112417,0.0006444808999296669 +/- 0.00025268172782807986,0.00522615420670256 +/- 0.0006465017213092941,-0.00011717834544178185 +/- 0.00012836244609919315,0.0006913522381063574 +/- 0.0009053117371323625,0.0013944223107569265 +/- 0.0005252152526603012,-0.00012889617998596004 +/- 0.0001523318490743164,0.010909303960628036 +/- 0.0013137046120268103,0.0034801968596203103 +/- 0.0006179422017077719,-0.002074056714319228 +/- 0.0004193937231819317,-0.0002812280290602542 +/- 0.00025240988081250143,-0.00101945160534338 +/- 0.0004688598318196103,0.0013827044762127593 +/- 0.00040524060149497564,0.002273259901570146 +/- 0.0001974724577730586,0.0051089758612608005 +/- 0.0007881496002250041,0.000937426763534055 +/- 0.0003850873382975187,-2.2204460492503132e-17 +/- 0.0003055637405766584,-5.858917272092423e-05 +/- 0.0005167817452823876,0.002214670728849277 +/- 0.0005119768520026617,0.003948910241387349 +/- 0.0006134820769959341,0.0014412936489336281 +/- 0.0005693710153858169,-0.0005038668853996064 +/- 0.0007930991918920805,-0.00015233184907432752 +/- 0.0001964267004246676,0.0003515350363252678 +/- 0.00022233027842757718,0.00219123505976091 +/- 0.0009957401843293625,0.004253573939535948 +/- 0.0005135834778722907,0.0035739395359737245 +/- 0.0005794110764038465,-0.0028005624560581534 +/- 0.0005304181062927567,-0.0003632528708694682 +/- 0.0004040529563994948,-0.0004218420435903814 +/- 0.00019039227571211146,0.00035153503632525676 +/- 0.0007127680490154768,0.001300679634403523 +/- 0.0004900521131082063,0.0004921490508553727 +/- 0.00037716140003352176,0.008788375908132163 +/- 0.0005318399680295419,0.002988047808764904 +/- 0.0007074506139265835,0.0016287790016404568 +/- 0.00045518923364319176,-0.001581907663463833 +/- 0.0005864773262827282,0.007827513475509685 +/- 0.000637088222126471,0.00430044527771265 +/- 0.0005645272777335757,0.004429341457698588 +/- 0.0009371337718833998,0.00353878603234119 +/- 0.0005947306088797535,0.0011014764471525273 +/- 0.0008880850865477519,-0.000468713381767083 +/- 0.000465774710905841,0.004546519803140326 +/- 0.0007481082587069376,0.0008202484180923064 +/- 0.000477420876200228,0.0008202484180923064 +/- 0.0005053634556561468,-0.0015467541598313205 +/- 0.00037350310406630637,-0.00023435669088357481 +/- 0.0006331969105276146,0.008003280993672346 +/- 0.000608989288033113,0.0017811108507147621 +/- 0.0009801042262163563,0.003550503866885368 +/- 0.0006913522381064034,0.006936958050152276 +/- 0.0010412402105236893,-0.0016756503398172363 +/- 0.00035945305015650306,0.004101242090461632 +/- 0.0006524214158460291,-0.00010546051089761476 +/- 0.0009879878836761818,0.0005038668853995399 +/- 0.0006245726726616374,0.005835481602999714 +/- 0.0008215865077552536,0.0009725802671665895 +/- 0.0009418835933493648,0.01438950082024838 +/- 0.001530333041229375,0.0006561987344738341 +/- 0.0006896620093537522,-0.0008202484180923619 +/- 0.0005692504242555022,0.005003515350363219 +/- 0.0010323006556942481,0.00044527771267868224 +/- 0.0007733770799156246,0.0006796344035621904 +/- 0.0004378144291602768,0.004698851652214642 +/- 0.0010167542819093062,0.0007616592453714155 +/- 0.0008566851055277149,0.0016053433325521004 +/- 0.0006833617676036214,-0.001394422310756993 +/- 0.0008617987348580808
