,bvp_svd_entropy,bvp_pct_95,bvp_peaks,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean,scl_energy,scl_sum,scl_pct_95,scl_ptp,scl_mean,scl_svd_entropy,bvp_kurtosis,hrv_peaks,hrv_lineintegral,hrv_energy,hrv_max,scl_pct_5,bvp_pct_5,hrv_std,bvp_rms,scl_min,scr_rms,bvp_energy,scr_iqr,scl_rms,scr_ptp,hrv_pct_95,scr_std,scr_sum,scl_iqr,hrv_entropy,hrv_n_below_mean,scr_pct_5,bvp_iqr_5_95,bvp_iqr,hrv_kurtosis,scr_entropy,hrv_rms,hrv_n_above_mean,bvp_sum,scr_pct_95,scl_perm_entropy,bvp_std,bvp_skewness,bvp_lineintegral,bvp_n_sign_changes,scl_kurtosis,hrv_ptp,scr_perm_entropy,scl_iqr_5_95,scr_peaks,scr_n_sign_changes,bvp_entropy,hrv_n_sign_changes,scl_peaks,scl_n_sign_changes,scr_energy,scl_skewness,hrv_skewness,scr_n_above_mean,hrv_perm_entropy,scr_lineintegral,scr_min,bvp_mean,hrv_iqr,scr_n_below_mean,scl_lineintegral,scl_n_above_mean,scr_iqr_5_95,scr_kurtosis,scl_n_below_mean,scr_skewness,scr_mean,scr_svd_entropy,scl_std,hrv_iqr_5_95,hrv_pct_5,bvp_max,scl_entropy,scr_max,bvp_ptp,scl_max,hrv_svd_entropy,hrv_sum,bvp_min,hrv_min,hrv_mean
0,0.0001487209994051275 +/- 0.0020184458747559333,0.002201070791195714 +/- 0.0012910490430821258,0.020582986317668084 +/- 0.002264469519413954,0.031439619274241534 +/- 0.002488756055414515,0.021743010113027983 +/- 0.0025602483108870104,0.018798334324806664 +/- 0.0028862604332440815,-0.005829863176680517 +/- 0.0012978836543290466,-0.003361094586555602 +/- 0.0013633749716080678,0.008685306365258794 +/- 0.001803391599193834,-0.0016359309934562472 +/- 0.0011228189225566212,-0.006781677572873279 +/- 0.0008069399147085445,-0.002676977989292062 +/- 0.002034816344614779,0.0005948839976204878 +/- 0.0013951266388529024,-0.0005056513979773581 +/- 0.0008828567566719746,0.006603212373587153 +/- 0.0005767614345528062,-0.0035990481856037924 +/- 0.0013198517389847707,0.0019928613920285666 +/- 0.0021778361104087345,-0.00032718619869124275 +/- 0.0012927610834087351,-0.00496728138013085 +/- 0.0010892226902796168,0.0009220701963117306 +/- 0.001042745279176576,-0.0038370017846519723 +/- 0.0015538319912681766,-0.011362284354550844 +/- 0.001768717281061094,-0.00258774538964901 +/- 0.0016020503283159355,0.0013384889946460587 +/- 0.0012982244403804278,-0.0025877453896489986 +/- 0.0014755641588117196,-0.011094586555621644 +/- 0.001703748184606753,-0.0024985127900059136 +/- 0.0008538191608808483,0.0024092801903629057 +/- 0.001279000594883999,-0.004372397382510396 +/- 0.0013437664483136838,-0.003004164187983327 +/- 0.0013463974179364934,0.004580606781677566 +/- 0.000904145398784701,0.0023200475907198203 +/- 0.0009387111146971778,-0.0016359309934562583 +/- 0.000598590475832763,0.0011302795954789002 +/- 0.0007138607971445554,-0.0013682331945270576 +/- 0.0010320851619808166,-0.005383700178465201 +/- 0.0011554387031264158,-0.0016359309934562583 +/- 0.000668417758900784,-0.00020820939916713633 +/- 0.00040016728278029424,0.00041641879833435034 +/- 0.0007063856089849999,-5.948839976203102e-05 +/- 0.0003468739973138151,2.9744199881021062e-05 +/- 0.0002470738805150945,-0.0011302795954788558 +/- 0.0014978796326013185,-8.923259964305208e-05 +/- 0.0006246281975014914,-0.001992861392028522 +/- 0.0012195121951219582,0.0019928613920285666 +/- 0.001343766448313672,-0.0021118381915526284 +/- 0.001352952458720314,-0.0025580011897679998 +/- 0.0006267491822042304,-0.0009518143961927295 +/- 0.0006351622993474913,0.007079119571683545 +/- 0.0007618232287249119,0.0004759071980963814 +/- 0.0005674831656257948,-0.000475907198096337 +/- 0.0011687616123966793,0.0 +/- 0.00018811883760667172,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,2.9744199881021062e-05 +/- 8.923259964306317e-05,0.0013087447947650378 +/- 0.00033121739219688404,0.0007733491969066364 +/- 0.0011838042083362622,-0.0022010707911956917 +/- 0.0006937479946276465,-0.0003271861986912317 +/- 0.0008868561282495875,-0.0005353955978583902 +/- 0.0007847058868693151,-0.0005651397977394113 +/- 0.0009633631612553028,0.0023497917906008413 +/- 0.0009541353320847963,-0.0003271861986912317 +/- 0.0002470738805150945,0.00023795359904817958 +/- 0.00029143245006343975,0.0031826293872694866 +/- 0.0014755641588117213,0.0005948839976204878 +/- 0.000678272114871587,0.003807257584770962 +/- 0.0005452201897627493,-0.003093396787626401 +/- 0.0007188010692203798,-0.00047590719809634805 +/- 0.0009041453987847156,-0.0006246281975014866 +/- 0.0008140352280430829,-0.0020523497917905864 +/- 0.000505651397977392,-0.0002676977989291895 +/- 0.0007807498363121202,0.005234979179060084 +/- 0.001546698393813216,0.0016954193932183336 +/- 0.0006918324419757704,-0.001189767995240909 +/- 0.0008620688129797437,0.007674003569304044 +/- 0.001028650592848934,-0.003123140987507422 +/- 0.0009143620552611266,0.002974419988102317 +/- 0.0015340626958034182,0.0024092801903628724 +/- 0.001352952458720306,-0.006186793575252825 +/- 0.0010790218410004094,0.0015169541939321963 +/- 0.0015308874756047228,0.0021415823914336827 +/- 0.0016815340898396858,0.00303390838786437 +/- 0.0010025163323231939,-0.00017846519928611527 +/- 0.001065822300248014,0.0007733491969066142 +/- 0.0019558931853389137,-0.0010707911957168249 +/- 0.000913878137759502,-0.0025282569898869454 +/- 0.0008008870920783106
