,hrv_sum,hrv_mean,bvp_rms,bvp_std,hrv_max,hrv_rms,hrv_n_below_mean,hrv_n_above_mean,hrv_min,hrv_energy,hrv_std,scr_std,hrv_iqr_5_95,scr_lineintegral,scl_std,hrv_ptp,scl_svd_entropy,hrv_lineintegral,bvp_energy,scl_ptp,bvp_perm_entropy,scr_sum,scr_mean,bvp_svd_entropy,bvp_n_above_mean,bvp_n_below_mean,bvp_skewness,bvp_lineintegral,scl_min,scr_rms,hrv_skewness,bvp_iqr,scr_svd_entropy,bvp_kurtosis,hrv_kurtosis,scl_iqr_5_95,hrv_perm_entropy,scr_perm_entropy,scr_pct_95,scl_perm_entropy,scr_iqr_5_95,hrv_entropy,hrv_svd_entropy,scr_entropy,scl_kurtosis,scl_rms,scr_pct_5,scl_lineintegral,scl_max,scl_pct_95,scr_kurtosis,scr_skewness,scl_peaks,scr_energy,scr_n_sign_changes,scl_energy,scl_n_sign_changes,scl_n_above_mean,scl_n_below_mean,bvp_entropy,hrv_n_sign_changes,scr_min,scl_sum,scl_mean,scr_max,bvp_sum,bvp_mean,scr_n_below_mean,scr_n_above_mean,scr_ptp,bvp_max,scl_skewness,bvp_n_sign_changes,scl_iqr,scr_peaks,scr_iqr,bvp_pct_95,bvp_ptp,scl_entropy,hrv_peaks,scl_pct_5,hrv_iqr,bvp_pct_5,bvp_iqr_5_95,bvp_peaks,bvp_min,hrv_pct_5,hrv_pct_95
0,0.3274449877750611 +/- 0.008216896064444146,0.3274449877750611 +/- 0.008216896064444146,0.3182457212713936 +/- 0.008302670986042855,0.1578850855745721 +/- 0.00819526932131754,0.11463936430317845 +/- 0.0042818928223113464,0.11301955990220044 +/- 0.008366271587272156,0.11100244498777503 +/- 0.007112298815971246,0.10644865525672365 +/- 0.005920029996586037,0.09844132029339851 +/- 0.003666080620734368,0.09648533007334961 +/- 0.0021870770981436286,0.073502444987775 +/- 0.004669642619916364,0.05895476772616134 +/- 0.0018155680611588304,0.04324572127139359 +/- 0.0048713160185919506,0.04095354523227378 +/- 0.0014784091225486294,0.035941320293398506 +/- 0.001408523058900114,0.033007334963325155 +/- 0.0035404866644436718,0.025458435207823916 +/- 0.0017019139110422772,0.02313569682151585 +/- 0.002922022525094787,0.019804400977995074 +/- 0.0028858365853576848,0.01968215158924199 +/- 0.001875044211513216,0.01662591687041559 +/- 0.004276981829959863,0.015342298288508527 +/- 0.0012055674158506064,0.015342298288508527 +/- 0.0012055674158506064,0.01460880195599018 +/- 0.0037125390315550623,0.014486552567237087 +/- 0.0023243463743070265,0.014486552567237087 +/- 0.0023243463743070265,0.010268948655256693 +/- 0.003280864767804308,0.009688264058679664 +/- 0.002774448463761951,0.007029339853300664 +/- 0.0013038342914243027,0.006723716381418043 +/- 0.0019232436091139535,0.006356968215158876 +/- 0.0022862596832842357,0.006295843520782341 +/- 0.0038201711471881994,0.006204156479217571 +/- 0.0018742968345308187,0.0052261613691930945 +/- 0.0012259273300813962,0.004951100244498729 +/- 0.0008177926748324874,0.004798288508557402 +/- 0.0028508297964404553,0.004248166259168651 +/- 0.001114164189092784,0.003147921760391148 +/- 0.0007857555093021048,0.002475550122249348 +/- 0.0008584701653537929,0.0023533007334962885 +/- 0.0010413646110880798,0.0022921760391197642 +/- 0.0007002713470287093,0.0021088019559901807 +/- 0.0005195599022004812,0.0018337408312958047 +/- 0.0014909915547249742,0.0013447432762835666 +/- 0.0005830924214040152,0.0012836185819070755 +/- 0.0022283283781855926,0.0012224938875305292 +/- 0.001084855705947353,0.001039119804400923 +/- 0.0003403278950385042,0.0009779951100244212 +/- 0.0022366961446860694,0.0008863080684596292 +/- 0.0009414988875763622,0.0007029339853300342 +/- 0.0005475694641555401,0.0006418092909534989 +/- 0.0005543507685579711,0.00030562347188259895 +/- 0.0006263417338606039,0.0003056234718825879 +/- 0.0004928030408495409,0.0002444987775060747 +/- 0.0011500542617497822,0.0002444987775060747 +/- 0.0006081830300162752,0.00024449877750606366 +/- 0.00042787286063570456,0.00015281173594127172 +/- 0.00020501845759469858,9.16870415647475e-05 +/- 0.0005475694641555226,9.16870415647475e-05 +/- 0.0005475694641555226,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.3306690738754695e-17 +/- 0.0007851609155663259,-3.3306690738754695e-17 +/- 0.0007851609155663259,-0.00012224938875310398 +/- 0.0015715110186042122,-0.00015281173594134946 +/- 0.0007264586995113039,-0.00015281173594134946 +/- 0.0007264586995113039,-0.0003667481662592009 +/- 0.00038172359403412543,-0.0003667481662592009 +/- 0.00038172359403412543,-0.000519559902200517 +/- 0.0015099779128405354,-0.0005501222493887847 +/- 0.00038172359403410944,-0.0006112469437653201 +/- 0.0008857809747059534,-0.0010696821515892795 +/- 0.0027378473207776573,-0.0012224938875305847 +/- 0.0007609963079455223,-0.0017420537897310795 +/- 0.0005806845965770168,-0.0018948655256723957 +/- 0.0012879772314000964,-0.002964547677261653 +/- 0.0015765550582553685,-0.0038508557457213265 +/- 0.001772616136919321,-0.004706601466992699 +/- 0.0017567369025917,-0.0048594132029340376 +/- 0.001784432833373474,-0.006112469437652856 +/- 0.0021041460242125364,-0.006143031784841125 +/- 0.0017580656501552296,-0.007151589242053858 +/- 0.005195958566590064,-0.007823960880195647 +/- 0.002916102797524831,-0.007976772616136973 +/- 0.0027419382417306665,-0.010635696821515928 +/- 0.002298483579090835,-0.03646088019559908 +/- 0.004876681960992259,-0.041687041564792214 +/- 0.005625796798026728
