,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy,bvp_peaks,bvp_perm_entropy,bvp_pct_95,bvp_n_sign_changes,hrv_lineintegral,scl_pct_5,scl_pct_95,bvp_iqr_5_95,scl_std,bvp_ptp,bvp_kurtosis,scl_iqr,scr_mean,scl_svd_entropy,bvp_lineintegral,hrv_max,hrv_ptp,hrv_iqr_5_95,hrv_pct_95,scr_pct_95,scr_ptp,bvp_rms,scr_kurtosis,scr_skewness,scr_lineintegral,scr_pct_5,bvp_iqr,bvp_max,scl_kurtosis,bvp_energy,scl_mean,hrv_skewness,scl_n_below_mean,scr_n_below_mean,hrv_iqr,bvp_mean,scl_ptp,scl_max,scr_perm_entropy,bvp_pct_5,bvp_skewness,hrv_peaks,scr_entropy,scr_iqr_5_95,scr_n_sign_changes,bvp_entropy,scl_peaks,hrv_n_sign_changes,bvp_sum,scr_min,hrv_std,scr_peaks,scr_svd_entropy,scr_std,scr_n_above_mean,scl_n_sign_changes,hrv_n_below_mean,hrv_kurtosis,bvp_min,scr_energy,scl_rms,scr_iqr,scl_sum,scl_n_above_mean,hrv_entropy,scl_skewness,hrv_perm_entropy,scr_max,bvp_std,scr_rms,scl_lineintegral,scl_entropy,hrv_n_above_mean,scl_perm_entropy,scl_energy,scl_iqr_5_95,scr_sum,scl_min,hrv_pct_5,hrv_svd_entropy,hrv_energy,hrv_rms,hrv_sum,hrv_min,hrv_mean
0,0.0066750235036039055 +/- 0.0028689376910462664,0.0011281729865246005 +/- 0.0022476240773476788,0.00357254779066124 +/- 0.0017346728302222597,0.005452836101535574 +/- 0.0017061306911709314,0.009808837355061129 +/- 0.002336951198684076,0.0052021309934189965 +/- 0.0018013297227452104,0.005108116577875299 +/- 0.0018168013839718908,0.005327483547477285 +/- 0.0015159369003381917,0.0015669069257286394 +/- 0.0017672042845342216,-0.0031964901284863402 +/- 0.0014685521170617422,0.0035098715136321124 +/- 0.0017660924855663319,-0.004293324976496382 +/- 0.0015797033107024102,-0.0006894390473205836 +/- 0.0012905835338122289,-0.0003133813851457168 +/- 0.0016343973438302016,-0.000595424631776853 +/- 0.0007983540710032505,-0.00567220307113755 +/- 0.0007342760585308667,0.00031338138514572786 +/- 0.0016283774436561082,0.0005014102162331669 +/- 0.0013011933244767642,0.008994045753682244 +/- 0.0014295825418937183,0.0034471952366029734 +/- 0.0011123935662362158,0.0022250078345346313 +/- 0.0012879174295226817,0.0020996552804763537 +/- 0.001181327284548465,0.003917267314321538 +/- 0.0010226993965578653,0.006894390473205891 +/- 0.0013147086783706226,-0.002287684111563759 +/- 0.0009195487778828574,0.001159511125039181 +/- 0.0006581009088060432,-0.000908806016922592 +/- 0.0005854447412180887,-0.0034785333751175098 +/- 0.001719033300144452,0.0017549357568160562 +/- 0.0007309247126098608,0.0014728925101849088 +/- 0.0011645818975908441,-0.005421497963020971 +/- 0.0026813802069109507,6.267627702917222e-05 +/- 0.0005014102162331557,-0.0012848636790974588 +/- 0.0010529801075782816,-3.1338138514558354e-05 +/- 0.0015821880991995331,0.0009088060169226031 +/- 0.0004308281756461153,0.0020369790034472147 +/- 0.0004025456778021026,0.0008147916013789058 +/- 0.0004895173723538935,0.0021623315575054923 +/- 0.0010805979097190113,-0.00018802883108741674 +/- 0.00028721878376405106,-0.001159511125039181 +/- 0.0013806575225265199,0.003666562206204982 +/- 0.0016226378522093006,-0.0006894390473205836 +/- 0.0008501823858508419,-0.0012848636790974478 +/- 0.0012092623868113304,0.0020369790034472034 +/- 0.0016117067841584308,0.0001566906925728806 +/- 0.0005290486686347227,-0.00012535255405828893 +/- 0.00040132398855735764,-0.0017549357568160228 +/- 0.001165846144640456,0.0001566906925728473 +/- 0.0001566906925728473,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00040739580068943626 +/- 0.00042161153391018057,0.0001566906925728584 +/- 0.0003503710400344328,0.0042933249764963936 +/- 0.0010677984981134992,0.0 +/- 0.0,0.001034158570980903 +/- 0.0012617249852207774,0.001034158570980892 +/- 0.0005786958731626003,0.0005014102162331779 +/- 0.0007828264491881405,0.0011281729865246226 +/- 0.000564086493262302,0.0007207771858351753 +/- 0.0008057010424432674,0.00034471952366028625 +/- 0.00035593283270450414,-0.0019116264493888925 +/- 0.0011595111250391557,0.00141021623315577 +/- 0.001746240265215289,0.0044186775305547045 +/- 0.001459496210867449,-0.002225007834534598 +/- 0.001225397354811483,-0.0034785333751174764 +/- 0.0012333856881325154,-0.0010654967094954504 +/- 0.0005812358818862699,0.0006267627702914669 +/- 0.001541632576151526,0.00025070510811658897 +/- 0.0004157473883240881,0.0005014102162331779 +/- 0.0007952728010309916,0.006361642118458177 +/- 0.0012539172061261322,-0.0014102162331557366 +/- 0.001239739294569253,0.004136634283923557 +/- 0.000948464177400286,0.0015042306486994894 +/- 0.0008841576922385461,0.0029457850203698068 +/- 0.0013674349250561934,-0.00015669069257283618 +/- 0.0008081351901114144,-0.0011908492635537393 +/- 0.0003914132245940609,0.003541209652146671 +/- 0.001387752417767773,-0.0003133813851456946 +/- 0.0012921045520581757,0.0031338138514572346 +/- 0.0008524895336092349,-0.0036038859291757873 +/- 0.0009322767020146486,-0.001692259479786895 +/- 0.0011990677824950914,0.00952679410842997 +/- 0.001041256516818286,0.005860231902225022 +/- 0.0014157764961549915,-0.0025070510811657453 +/- 0.0009810389120964238,-0.0025697273581949064 +/- 0.001212101510862652,0.005452836101535574 +/- 0.0007173627792077529,-0.003321842682544629 +/- 0.0011053081848040472
