,accy_energy,accx_pct_95,accx_max,accy_pct_5,accz_pct_95,accy_svd_entropy,scl_perm_entropy,accz_mean,accx_n_sign_changes,accx_sum,scl_min,bvp_perm_entropy,accy_rms,accz_rms,accx_mean,accy_min,accz_energy,accx_perm_entropy,accy_pct_95,accx_energy,accz_pct_5,accx_rms,accz_sum,accy_lineintegral,scl_svd_entropy,accz_svd_entropy,accx_std,accy_skewness,accz_peaks,scl_skewness,scr_max,scl_kurtosis,accy_iqr,accz_kurtosis,accx_iqr_5_95,scl_iqr_5_95,bvp_iqr,accx_lineintegral,hrv_iqr,bvp_peaks,accy_iqr_5_95,scl_n_sign_changes,accx_skewness,scr_svd_entropy,accz_std,accz_max,accy_mean,accx_svd_entropy,accy_n_sign_changes,accz_n_sign_changes,accz_min,scl_iqr,hrv_rms,scl_std,bvp_n_above_mean,bvp_sum,scr_perm_entropy,scl_n_below_mean,accx_entropy,hrv_n_below_mean,scl_n_above_mean,accz_iqr,hrv_n_sign_changes,scr_peaks,scr_n_sign_changes,bvp_entropy,scl_peaks,bvp_mean,scr_n_above_mean,hrv_skewness,scr_min,hrv_perm_entropy,hrv_peaks,scr_kurtosis,scr_entropy,accy_n_below_mean,accx_n_above_mean,scl_max,accx_iqr,hrv_n_above_mean,bvp_ptp,accy_n_above_mean,hrv_std,hrv_kurtosis,scr_n_below_mean,accy_peaks,accx_kurtosis,scr_iqr_5_95,bvp_n_sign_changes,scr_pct_5,accz_perm_entropy,accx_peaks,accx_n_below_mean,accz_n_below_mean,accz_iqr_5_95,bvp_skewness,scr_skewness,accz_n_above_mean,accz_skewness,scr_energy,bvp_kurtosis,scr_sum,scl_lineintegral,accy_kurtosis,scl_ptp,scr_ptp,accx_min,scl_entropy,scr_pct_95,hrv_entropy,accx_pct_5,accz_lineintegral,accy_ptp,bvp_n_below_mean,scr_std,accy_max,accz_entropy,scl_pct_5,hrv_iqr_5_95,bvp_svd_entropy,scr_mean,accy_entropy,bvp_min,scr_iqr,accz_ptp,accy_std,accy_perm_entropy,hrv_ptp,bvp_max,accx_ptp,hrv_svd_entropy,accy_sum,hrv_lineintegral,scr_lineintegral,hrv_sum,bvp_pct_5,hrv_pct_5,hrv_energy,scl_rms,scr_rms,hrv_pct_95,scl_sum,scl_pct_95,bvp_rms,scl_energy,hrv_min,bvp_energy,hrv_mean,scl_mean,hrv_max,bvp_lineintegral,bvp_std,bvp_iqr_5_95,bvp_pct_95
0,0.006628321007943033 +/- 0.0010094238992849663,-0.004218022459600101 +/- 0.001453808768327435,0.012389299735232357 +/- 0.0005987584198692488,0.00985118232447732 +/- 0.0006304934418193936,-0.004218022459600101 +/- 0.001035189466488334,0.004190632703368941 +/- 0.0005693585986549297,-0.0019446726924130298 +/- 0.0007801140263866993,0.00234638911713686 +/- 0.0008613631987683527,0.0013420980553273177 +/- 0.0011692357256750554,0.004382360996987128 +/- 0.0016367782619588387,0.0006847439057792338 +/- 0.0009141324018305835,-0.007130466538847802 +/- 0.0004573168916778274,0.013567059253172647 +/- 0.0008595710615129893,0.007258285401259934 +/- 0.0008290147206903636,-0.0019720624486442018 +/- 0.00169983297693593,0.002675066191910891 +/- 0.0008671500505359429,-0.00417237286588149 +/- 0.0007281646811500235,0.003944124897288415 +/- 0.0005013979811100597,0.008025198575732672 +/- 0.0007489316364399097,-0.00957728476216561 +/- 0.0009588153555344206,-0.0007577832557290221 +/- 0.0008146118516824351,0.009823792568246148 +/- 0.0006017440720636947,0.004647128640555098 +/- 0.0005809527351386113,7.303934994978278e-05 +/- 0.0007669131744727404,0.003122432210353332 +/- 0.0005047119496424793,-0.0004017164247238136 +/- 0.0008605402478187316,0.003186341641559398 +/- 0.0006409827195642529,0.0010408107367844421 +/- 0.0004903029884816064,0.004090203597187985 +/- 0.0006938738245229645,0.00010955902492467695 +/- 0.0003459745333971759,-0.00147904683648315 +/- 0.0006504706703389683,-0.000337806993517753 +/- 0.0001960276687079701,-0.0004017164247238192 +/- 0.0003941757170624056,0.0024011686295991987 +/- 0.0007096126194402594,0.003359810097690136 +/- 0.000786233913689807,-0.001451657080251989 +/- 0.001039729000060388,-0.006829179220304932 +/- 0.0014341820846057816,-0.0011321099242216693 +/- 0.0005863085678079886,0.0002921573997991478 +/- 0.00033619926302422493,-0.009139048662466898 +/- 0.0010341018495724586,0.0022550899296996272 +/- 0.000989280517543276,0.0002647676435679869 +/- 0.00036164160175912804,0.001068200493015614 +/- 0.00043604323696739964,-0.0013694878115584896 +/- 0.0008073656886491042,0.0007577832557290332 +/- 0.000766097569462173,0.0030859125353784435 +/- 0.0007537575984862599,0.002172920661006128 +/- 0.0008092219412457034,0.001004291061809548 +/- 0.0010513290729834506,-0.003168081804071937 +/- 0.0009470943112747903,6.390943120606618e-05 +/- 0.0003698462357441675,0.0020907513923126174 +/- 0.00107209506803524,-0.005149274171459872 +/- 0.0011813987853279858,-0.007322194832465973 +/- 0.0010527552491846682,0.000830822605678816 +/- 0.0012474623306089846,-0.005861407833470278 +/- 0.0006926714777098729,-9.129918743711051e-06 +/- 0.0002431028385957092,0.00023737788733680377 +/- 0.00016933476664833327,-0.00010955902492467695 +/- 0.00023024778988255253,-0.0012234091116588963 +/- 0.0010201024540099205,3.651967497488862e-05 +/- 0.0001591855726665131,-1.825983748744431e-05 +/- 0.00026080264506684556,0.0018168538300009141 +/- 0.0003684914830751476,0.0 +/- 0.0,0.00014607869989957667 +/- 0.0001643385373870222,0.0 +/- 0.0,0.0 +/- 0.0,-3.651967497488862e-05 +/- 4.472728463038259e-05,-3.651967497488307e-05 +/- 0.00022063445583118136,0.0007486533369852999 +/- 0.00032867707477403303,-0.0009312517118597596 +/- 0.00031574210656059134,-0.000118688943668388 +/- 0.00021624612950473543,-0.00024650780608052034 +/- 0.00038529987849920695,-8.216926869349938e-05 +/- 0.00010369594350040418,0.0005112754496485016 +/- 0.00025887787599301865,0.0002921573997991478 +/- 0.00018168308903617717,-0.00038345658723636377 +/- 0.00033120345379744994,1.825983748746096e-05 +/- 0.00041997626221126785,-0.006244864420706653 +/- 0.0015618299848694044,0.0005386652058796792 +/- 0.0005123340763844884,-0.0004017164247238136 +/- 0.0002422441187149064,0.004126723272162886 +/- 0.0016893063757994356,-0.00013694878115583787 +/- 0.000374771765758676,4.564959371862187e-05 +/- 0.0007180203685211998,0.0005204053683922182 +/- 0.00024515149424079774,0.00047475577467361306 +/- 0.00019063830017183972,-0.0006756139870355115 +/- 0.0004953769731124072,0.0006117045558294565 +/- 0.00045107712323693496,0.003615447822514384 +/- 0.0006649188881962283,-0.016862959919656716 +/- 0.0012611521311048854,0.0009221217931160486 +/- 0.0006062293545525117,0.0023737788733680263 +/- 0.0007583880090311421,0.00011868894366840466 +/- 0.0005292991158818755,0.0001004291061809548 +/- 0.00048560526420057175,0.0010955902492467862 +/- 0.00030003974664758316,0.00035606683100520843 +/- 0.0007089074725757052,-0.0023737788733680263 +/- 0.0006069851232938699,-0.00011868894366839355 +/- 0.00025514815324535615,0.0012507988678900738 +/- 0.000387457229506488,-0.0006299643933168952 +/- 0.0005515105746567688,0.001707294805076237 +/- 0.0004124662466201555,-0.0007395234182415722 +/- 0.0005722791543582522,-0.0005204053683922127 +/- 0.0006697279260510695,0.0018533735049758027 +/- 0.0006546221773119051,-0.00031041723728657543 +/- 0.00038992342744567746,-0.0002465078060805259 +/- 0.0012847258841879909,-0.0001004291061809437 +/- 0.00040512567757388653,0.0028667944855290894 +/- 0.0006235139625294971,-0.0019172829361818577 +/- 0.0005447433174537113,0.0010955902492467806 +/- 0.0007417181050521322,0.0014333972427645447 +/- 0.0005340026957323065,0.0021364009860312173 +/- 0.0012619119907364919,0.002556377248242492 +/- 0.000488258630772246,-0.003350680178946408 +/- 0.0006533476002123669,-0.0025107276545238643 +/- 0.0012513318882596146,0.0026202866794485524 +/- 0.000577498935483194,0.0002373778873367982 +/- 0.001109350875857505,0.0036063179037706616 +/- 0.0006736989250204724,0.002182050579749839 +/- 0.0009631523387477707,0.004300191728293623 +/- 0.0008005746658974793,0.006253994339450386 +/- 0.0015762005525432274,0.0011594996804528412 +/- 0.0007758282418576347,-0.0001734684561307376 +/- 0.000537735938012497,0.0017620743175385755 +/- 0.0007025293016784738,0.0014607869989957055 +/- 0.0009220765943907606,-0.0016525152926138986 +/- 0.0008461321825324726,0.0054688213274901865 +/- 0.0007112552434424321,0.001442527161508267 +/- 0.0007104930688704004,0.0024468182233178203 +/- 0.0003912039676002647,0.0035058887975897013 +/- 0.0008701727422582917,0.002200310417237289 +/- 0.0007762578851091073,0.0014881767552268777 +/- 0.0004797335763870905,0.006756139870355155 +/- 0.0008936133883496449,-0.0011321099242216804 +/- 0.0006943541802914909,0.0030676526978909826 +/- 0.0006484170877226208,-0.01082808363005568 +/- 0.0007363040319056304,-0.010371587692869527 +/- 0.0019823490470880474,-0.008326485894275548 +/- 0.001135051238412857,-0.010435497124075594 +/- 0.0013529849580240375,0.007550442801059082 +/- 0.0011432831156291266,0.0027115858668857852 +/- 0.000689354210938101,-0.01019811923673879 +/- 0.00113008332994807,0.0020633616360814454 +/- 0.0009294598077329981,-0.0033689400164338577 +/- 0.0005780760017630468,0.003880215466082354 +/- 0.0010282817976346504,-0.0043732310782434005 +/- 0.0008180835148123007,-0.02240482059709668 +/- 0.0009577280410439833,-0.007532182963571615 +/- 0.0014500484044799207,-0.009066009312517114 +/- 0.0012729935772212225,0.0023646489546243045 +/- 0.0012142791929151903,-0.004090203597187969 +/- 0.0013416942907018194,-0.0005021455309047685 +/- 0.0013901781634560709,-0.002163790742262389 +/- 0.0014197243819671565,-0.0006299643933169008 +/- 0.0011766265800067575,-0.003871085547338621 +/- 0.0015945763129459165
