,bvp_n_above_mean,accz_energy,hrv_min,scl_n_sign_changes,bvp_n_sign_changes,hrv_max,accz_sum,accz_mean,accz_peaks,bvp_lineintegral,accz_svd_entropy,accy_rms,accx_sum,accx_mean,accx_pct_5,accy_std,accz_max,bvp_peaks,bvp_min,accz_lineintegral,accz_pct_95,accz_std,scl_pct_5,accx_pct_95,accz_n_sign_changes,scl_pct_95,bvp_iqr,accx_lineintegral,accx_peaks,accx_n_sign_changes,hrv_entropy,accx_entropy,accy_ptp,bvp_perm_entropy,bvp_skewness,accx_n_below_mean,accx_std,scl_n_above_mean,scl_n_below_mean,hrv_ptp,accx_iqr,scr_kurtosis,scr_rms,scl_std,accy_kurtosis,hrv_svd_entropy,bvp_ptp,scl_lineintegral,accz_ptp,hrv_std,scr_n_above_mean,accx_kurtosis,scr_n_below_mean,scl_kurtosis,bvp_sum,hrv_peaks,bvp_mean,scl_energy,hrv_n_sign_changes,scr_pct_5,scl_peaks,bvp_entropy,scr_peaks,accz_skewness,scr_energy,scr_iqr,accx_n_above_mean,hrv_kurtosis,scr_mean,scr_sum,scr_ptp,scr_max,scr_pct_95,scl_iqr_5_95,scr_iqr_5_95,accx_svd_entropy,hrv_skewness,scr_min,scl_sum,scl_mean,bvp_kurtosis,scl_iqr,accy_n_below_mean,accy_skewness,scl_ptp,accx_iqr_5_95,scl_skewness,hrv_iqr_5_95,accx_skewness,scr_entropy,accy_min,scr_skewness,scr_perm_entropy,accz_n_below_mean,accy_peaks,accx_perm_entropy,scr_n_sign_changes,scr_std,accy_mean,accy_sum,hrv_iqr,accy_iqr,accz_kurtosis,bvp_svd_entropy,scr_lineintegral,accx_min,accz_perm_entropy,accz_n_above_mean,accy_perm_entropy,accy_iqr_5_95,bvp_energy,accy_n_sign_changes,accy_n_above_mean,hrv_lineintegral,scl_rms,accz_min,hrv_perm_entropy,scl_max,accy_pct_5,accx_ptp,hrv_n_below_mean,scl_min,accy_max,accz_iqr,accz_entropy,scr_svd_entropy,bvp_max,accy_entropy,accy_lineintegral,accz_iqr_5_95,bvp_pct_95,scl_perm_entropy,accx_max,hrv_n_above_mean,bvp_iqr_5_95,hrv_pct_95,hrv_rms,bvp_pct_5,accx_energy,scl_entropy,bvp_std,scl_svd_entropy,hrv_pct_5,accz_pct_5,accx_rms,accy_pct_95,hrv_energy,hrv_sum,hrv_mean,accy_svd_entropy,bvp_rms,accy_energy,accz_rms,bvp_n_below_mean
0,0.05229152476403624 +/- 0.004595665243080764,0.11527683176024137 +/- 0.0030585410491185735,0.006305342025883098 +/- 0.0010972583718213953,0.00018487885569723472 +/- 0.0021275926111016994,0.012493918458694232 +/- 0.0020499669681445743,-0.00966235282670035 +/- 0.0011347993118879366,-0.009428821640556518 +/- 0.0015351024588550666,-0.009428821640556518 +/- 0.0015351024588550666,0.01674613213972955 +/- 0.0023673046151699694,0.13038824559696416 +/- 0.003898263233241246,-0.004524666731536375 +/- 0.0035826751605222227,-0.015208718497615969 +/- 0.002870091653487807,-0.002490999318867315 +/- 0.0007990839804475166,-0.0024812688527779845 +/- 0.0008201922939724354,-0.010722973630436838 +/- 0.0011812000315651373,0.026982582465700143 +/- 0.002081068957099231,-0.0007005935584313949 +/- 0.0010451082286346085,0.002238007200544956 +/- 0.0012974765632603536,0.03176024131555906 +/- 0.0019383909074283609,0.028315656319937786 +/- 0.003099730044313342,-0.009166099056144716 +/- 0.0017898768526342361,0.0006616716940742063 +/- 0.0019391722803946908,-0.0036489247834970984 +/- 0.0012424932699996937,9.730466089352685e-06 +/- 9.179703349282271e-05,8.757419480399653e-05 +/- 0.0004970163584361983,0.0013622652525056567 +/- 0.0007723318023931018,-0.03563296681911058 +/- 0.0018481738990426691,-0.012182543543835689 +/- 0.002702478207545367,-0.010625668969543589 +/- 0.0017998995239500843,-0.00048652330446622425 +/- 0.0007649408974227128,-0.0014887613116667752 +/- 0.0013857290644166405,0.004466283935000548 +/- 0.00207030387001842,0.005439330543933118 +/- 0.0014323629479873305,-0.005672861730076839 +/- 0.0008527908383616002,0.004767928383769637 +/- 0.0008768224443762906,0.003084557750316297 +/- 0.001180598697701603,0.013632382991145331 +/- 0.0018855273276665505,0.0005254451688236461 +/- 0.0008551745662243771,0.0005254451688236461 +/- 0.0008551745662243771,0.0027439914371898966 +/- 0.001763229190230346,-0.0021407025396515955 +/- 0.0009403880064882492,0.0011579254646298166 +/- 0.0006747781822549703,-0.06754889559209881 +/- 0.001134590705236823,-0.011657098375012099 +/- 0.0007622129425928195,4.4408920985006264e-17 +/- 8.703193451394834e-05,-0.0019752846161330663 +/- 0.0017379440540579384,-0.002860757030261707 +/- 0.0006001418291372578,-0.05441276637150914 +/- 0.0013600393274034114,0.0067918653303493896 +/- 0.0014286233065862084,0.027264765982290606 +/- 0.003200066121417668,0.0003989491096623832 +/- 0.0004229116242502874,-0.0011481949985403638 +/- 0.00033083584703708156,0.0003989491096623832 +/- 0.0004229116242502874,-0.0003308358470370365 +/- 0.00026895543370799864,-6.811326262524675e-05 +/- 0.00017968458998365256,0.0009146638123966655 +/- 0.0005350871688184186,-7.784372871457723e-05 +/- 0.0001936338303214314,0.0022477376666342865 +/- 0.0008227280266197604,0.0 +/- 0.0,-0.0010703512698257533 +/- 0.0006275962049857778,0.0006032888975382455 +/- 0.00033931294685538265,0.0 +/- 0.0,-0.0008952028802178935 +/- 0.00036094652118305663,0.0004378709740197051 +/- 0.0006870150085863197,-0.006587525542473427 +/- 0.0008059857308505878,-0.0020239369465796853 +/- 0.0005052351848106101,-0.0009633161428431736 +/- 0.00048545177321267214,0.00013622652525061563 +/- 0.0003945341039741769,0.011219227400992581 +/- 0.0016363681744928768,0.011219227400992581 +/- 0.0016363681744928768,0.008932567870001028 +/- 0.0020576197376164047,0.008874185073465091 +/- 0.0021192767501878743,0.003230514741656165 +/- 0.0010763496591631692,-0.01724238591028504 +/- 0.0009052994725786092,0.003824073173105047 +/- 0.0012400523698192453,-0.0019169018195971167 +/- 0.0014127953200026566,-0.0006616716940741063 +/- 0.0005014731430076925,-0.0013136129220589154 +/- 0.0003115269162903978,0.00015568745742926547 +/- 0.0004946293676029406,0.000145956991339935 +/- 0.0005116596993338456,2.9191398268013646e-05 +/- 0.0006685757861750151,0.003989491096623587 +/- 0.001490382173672927,0.00028218351659050624 +/- 0.0012675402771841222,-0.002189354870098226 +/- 0.0004335247525531931,0.01136518439233244 +/- 0.0017492119804975704,0.00040867957575172473 +/- 0.0013382840320680489,-4.865233044658579e-05 +/- 0.00022295298700767788,0.008611462489053279 +/- 0.0021579927502122743,-0.007229736304368917 +/- 0.0014634892724264344,4.4408920985006264e-17 +/- 0.0008106126534848121,0.0103240245207746 +/- 0.0020118547534596055,-0.001926632285686436 +/- 0.0008021587562722564,0.00041841004184106634 +/- 0.0012635001786663496,-0.0024326165223313655 +/- 0.0011060248896279192,-0.0012746910577015936 +/- 0.001511483133132186,0.03849372384937242 +/- 0.002629819354960848,0.005108494696896027 +/- 0.001174326571974556,0.013788070448574542 +/- 0.001864622383206881,0.00994453634329091 +/- 0.003542424257163075,0.00994453634329091 +/- 0.0035538987200268734,-0.002773182835457777 +/- 0.0018647239366290655,-0.003065096818137547 +/- 0.0005542950420794524,0.0017612143621680066 +/- 0.00046958951102514957,0.03701469300379495 +/- 0.0024342506917378855,0.01613311277610202 +/- 0.002004948311482268,0.009175829522234169 +/- 0.0010334927707194188,0.007249197236547688 +/- 0.0019418314725576685,0.012445266128247612 +/- 0.0018054931614362277,-0.0011579254646296832 +/- 0.0010995426680937993,-0.0076773377444779075 +/- 0.0017511865510416885,0.032139729493042765 +/- 0.0018732347695532901,-0.003201323343388074 +/- 0.0016331247416586996,0.001702831565632046 +/- 0.0011646111903849173,0.01776783107910873 +/- 0.0023252353069952527,0.002782913301547196 +/- 0.0010517909208423734,0.006499951347669619 +/- 0.0009738247350936397,0.004544127663715147 +/- 0.0010703954983033435,-0.0026077649119392254 +/- 0.0006057947812113969,0.010304563588595961 +/- 0.002238197571132553,6.811326262532447e-05 +/- 0.00018487885569719323,0.031137491485842217 +/- 0.002595682763292169,0.00714216210956512 +/- 0.002050890501537445,0.0005059842366450073 +/- 0.0007471578795544381,0.0037754208426584055 +/- 0.0006610990659322039,0.0054004086795757964 +/- 0.0014068854215770008,-0.007288119100904877 +/- 0.0026089446456397324,-0.024744575265155146 +/- 0.0020874287906154474,-0.002734260971100466 +/- 0.0012000075360299638,-0.005517174272647618 +/- 0.0014047302030445893,0.019606889169991305 +/- 0.00216674998513785,0.00015568745742926547 +/- 0.00011676559307193062,0.020492361584119934 +/- 0.0020531975176120067,0.009088255327430239 +/- 0.001754832300404188,0.03290843631409951 +/- 0.00274488842575208,-0.03420258830397971 +/- 0.0015811633142029417,-0.004573319061983017 +/- 0.0009942231993340395,0.016113651843923372 +/- 0.0017391149645031739,-0.05044273620706426 +/- 0.0018152992301164175,-0.006626447406830738 +/- 0.004592625376102155,5.551115123125783e-17 +/- 0.0009970760694715751,0.1778145373163375 +/- 0.0033584066209834678,0.002286659530991575 +/- 0.001404190881547321,0.025824657001070405 +/- 0.0024190337933522555,0.01395348837209307 +/- 0.0016410770742577951,0.056991339885180556 +/- 0.0026973055594453183,-0.01706723752067718 +/- 0.0029588297861238852,-0.00039894910966229433 +/- 0.0027588745733893023,0.06001751483896084 +/- 0.002615957585001003,0.06000778437287152 +/- 0.0026077104498066347,0.04678408095747792 +/- 0.0036149172625478546,-0.08553079692517268 +/- 0.003231042253977644,-0.018779799552398512 +/- 0.003416211302172417,0.08092828646492171 +/- 0.004029411737670296,0.041850734650189805 +/- 0.004538289801319879
