,accx_svd_entropy,hrv_pct_95,hrv_max,accy_pct_5,scl_energy,accz_mean,accx_energy,bvp_svd_entropy,bvp_lineintegral,scl_perm_entropy,accz_std,accx_pct_95,scl_sum,scr_max,accz_n_sign_changes,accx_pct_5,accz_ptp,accz_iqr_5_95,accz_min,accz_pct_5,hrv_sum,scl_entropy,accy_min,bvp_kurtosis,hrv_rms,bvp_max,scl_iqr_5_95,accx_sum,accx_kurtosis,accx_min,accx_iqr_5_95,scl_kurtosis,hrv_skewness,hrv_ptp,accy_lineintegral,scr_pct_5,bvp_skewness,accy_perm_entropy,bvp_ptp,accz_entropy,accx_lineintegral,hrv_entropy,accy_n_sign_changes,accx_entropy,accz_peaks,accy_mean,scl_std,accy_max,bvp_peaks,accy_energy,accy_sum,bvp_iqr_5_95,accy_skewness,accx_max,hrv_min,scr_rms,accx_n_above_mean,accx_skewness,scl_lineintegral,scr_kurtosis,scl_rms,hrv_iqr,bvp_pct_95,scl_n_above_mean,accy_kurtosis,hrv_iqr_5_95,scr_iqr,accy_n_below_mean,accy_ptp,accx_rms,scl_n_below_mean,hrv_lineintegral,scr_sum,hrv_kurtosis,scl_svd_entropy,accx_perm_entropy,accx_mean,accz_n_above_mean,bvp_sum,hrv_n_below_mean,accz_pct_95,bvp_perm_entropy,accx_ptp,hrv_n_sign_changes,hrv_perm_entropy,hrv_pct_5,hrv_peaks,hrv_energy,hrv_n_above_mean,hrv_std,accz_iqr,scr_skewness,scr_n_above_mean,accz_kurtosis,bvp_energy,scl_ptp,scl_n_sign_changes,scr_min,scr_energy,bvp_mean,bvp_rms,bvp_n_below_mean,bvp_entropy,scr_std,scl_peaks,scr_n_below_mean,scr_ptp,scr_entropy,scr_n_sign_changes,scr_peaks,accy_n_above_mean,accy_entropy,scr_svd_entropy,scr_perm_entropy,accz_n_below_mean,accx_n_below_mean,accy_peaks,scr_iqr_5_95,scr_mean,scr_lineintegral,accx_iqr,accz_svd_entropy,scl_skewness,accx_std,accz_max,accz_lineintegral,accz_rms,scl_mean,accy_iqr_5_95,accx_peaks,accz_energy,accz_sum,hrv_svd_entropy,scr_pct_95,accy_std,bvp_n_above_mean,bvp_std,bvp_pct_5,accy_iqr,accy_pct_95,accz_perm_entropy,scl_pct_5,accy_svd_entropy,accy_rms,accz_skewness,scl_max,bvp_n_sign_changes,bvp_min,accx_n_sign_changes,scl_iqr,scl_min,hrv_mean,scl_pct_95,bvp_iqr
0,0.00011844023323613895 +/- 0.0002704231428508637,0.00022776967930027148 +/- 0.00025526468159843877,0.00841836734693877 +/- 0.0006746905459757085,0.06311953352769681 +/- 0.002266298007873213,-0.0018494897959183687 +/- 0.0003972344999378699,-0.0009019679300291461 +/- 0.0016335770972284518,-0.0007744169096210007 +/- 0.0001426063761160646,-0.005220481049562698 +/- 0.000998078314145333,0.005129373177842567 +/- 0.0009685328136628202,0.0036352040816326594 +/- 0.0007778392907613488,0.0008473032069970854 +/- 0.0006391202590122398,0.010313411078717184 +/- 0.0017768604508808193,-0.00014577259475219152 +/- 0.0004179061567485363,-0.0036625364431486897 +/- 0.0003547361941313884,0.0031796647230320496 +/- 0.00047244504965248714,0.0006833090379008699 +/- 0.00043741267799409975,-0.0027059037900874715 +/- 0.0006570513750766257,0.00041909620991252837 +/- 0.00022391045421728723,-0.0010112973760933119 +/- 0.0013951408815650731,0.004518950437317782 +/- 0.0010293173646136041,0.006915087463556846 +/- 0.0008334752069361809,0.0041636297376093315 +/- 0.0015004058576664782,0.0072886297376093204 +/- 0.0007288629737609159,0.0018312682215743336 +/- 0.0007539967688119587,-1.1102230246251566e-17 +/- 0.00016799461474656608,-0.0018221574344023273 +/- 0.0008320298875241212,0.03307215743440234 +/- 0.0010932944606414077,0.030129373177842544 +/- 0.0021116792177535157,0.00020043731778423 +/- 0.00012086825037739248,0.0024963556851311797 +/- 0.00042382300836782237,0.0 +/- 0.0,4.555393586003209e-05 +/- 4.555393586003209e-05,0.00013666180758015178 +/- 9.335778759073481e-05,-0.00010021865889214832 +/- 0.000374430076312581,0.0 +/- 0.0,0.0 +/- 0.0,0.0020590379008746163 +/- 0.0007711408152149662,-0.0038356413994169005 +/- 0.000788438488932939,0.0005830903790087327 +/- 0.0007199251554350838,-0.0013575072886297668 +/- 0.00041039014684968563,0.0009839650145772483 +/- 0.0006491076213759829,0.0 +/- 0.0,-0.007571064139941674 +/- 0.0009967467657306995,0.0003462099125364215 +/- 0.0001567479093848825,0.006122448979591822 +/- 0.0002368804664722984,0.049708454810495614 +/- 0.0013210327230606313,0.0015943877551020335 +/- 0.0006833090379008766,0.003698979591836726 +/- 0.00039963032433422153,0.0028334548104956394 +/- 0.0012475126443502714,0.045307944606414 +/- 0.001446321322308402,0.0027605685131195322 +/- 0.0003866453202245462,0.0 +/- 0.0,-0.0002459912536443287 +/- 0.0003576491695770851,-0.00152150145772596 +/- 0.0006695653799807808,-0.005238702623906711 +/- 0.001559116313859151,0.0 +/- 0.0,0.00013666180758012958 +/- 9.335778759073481e-05,-0.0004190962099125617 +/- 0.00025510204081632086,0.0010477405247813377 +/- 0.0005808796694349501,0.0015123906705539424 +/- 0.0004667000173056049,0.007243075801749266 +/- 0.0009831632761129047,0.0003917638483964869 +/- 0.0002824344023323863,0.012873542274052473 +/- 0.0006915201497502288,0.0 +/- 0.0,-0.0006559766763848396 +/- 0.0003043602968019277,-0.00010021865889215942 +/- 6.377551020407982e-05,2.7332361516030357e-05 +/- 0.0006670813596204825,-0.00010932944606416584 +/- 7.942600115779597e-05,0.00184037900874634 +/- 0.0006387954862593856,-0.004792274052478141 +/- 0.0005921310790550805,0.0 +/- 0.0,0.009712099125364426 +/- 0.0007347611207600621,0.0006833090379008699 +/- 0.00015911305754895904,0.00022776967930027148 +/- 0.00012392010303149213,-0.0019314868804664708 +/- 0.0004403442410202073,0.0037991982507288523 +/- 0.0005497512697356464,0.012162900874635552 +/- 0.0006929590695993524,0.00031887755102039117 +/- 0.0003672675723532716,0.0 +/- 0.0,0.0004282069970845237 +/- 0.00014718927133202682,-0.008409256559766754 +/- 0.0011724630914286512,-0.014267492711370266 +/- 0.0006406120929754899,0.0023505830903790105 +/- 0.00045334749652421464,0.0 +/- 0.0,0.0 +/- 0.0,0.002131924198250723 +/- 0.00035332943567175544,9.110787171995316e-06 +/- 4.9063090444004134e-05,0.002478134110787178 +/- 0.00036397566245331074,0.0 +/- 0.0,0.00010932944606412143 +/- 6.817888824297364e-05,-0.0006924198250728875 +/- 0.00029154518950437675,0.0 +/- 0.0,0.0 +/- 0.0,0.004901603498542262 +/- 0.0004365578917897576,0.00018221574344020607 +/- 0.00014690702894131196,-0.008436588921282817 +/- 0.0011845424900251542,-9.11078717201752e-06 +/- 2.733236151605256e-05,-1.8221574344046142e-05 +/- 5.466472303208292e-05,-1.1102230246251566e-17 +/- 0.00010780028759293606,0.00045553935860057624 +/- 0.000157803462788715,-5.466472303209402e-05 +/- 6.0434125188707116e-05,-2.7332361516052563e-05 +/- 4.175087185640294e-05,0.0 +/- 0.0,0.0011661807580174877 +/- 0.000580236272889602,0.0 +/- 0.0,0.0 +/- 0.0,0.0010204081632652962 +/- 0.00027873648944567114,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002824344023323433 +/- 0.00011844023323614918,0.0 +/- 0.0,0.002013483965014573 +/- 0.0010383499827833266,0.0 +/- 0.0,-2.7332361516052563e-05 +/- 4.175087185640294e-05,-3.644314868807008e-05 +/- 9.2912163148551e-05,-0.0003279883381924309 +/- 0.0005092269902507995,-0.0004828717201166066 +/- 0.00010021865889211904,0.0 +/- 0.0,0.0007197521865889179 +/- 0.00040014925758014047,-4.55539358600765e-05 +/- 8.399730737329507e-05,0.004938046647230321 +/- 0.0008727354238212972,-0.0002824344023323877 +/- 0.00035857632387306817,0.0 +/- 0.0,0.00018221574344020607 +/- 0.0005496757700072252,0.007151967930029157 +/- 0.000981473264934552,0.0010477405247813487 +/- 0.0005722415724286539,0.0060131195335277 +/- 0.0010161693508453757,0.004127186588921294 +/- 0.0004974356302740166,0.0022594752186588796 +/- 0.000506939786561364,-0.010322521865889223 +/- 0.00038878622983512675,-0.00426384839650148 +/- 0.00046420332371930446,-0.00020043731778427443 +/- 0.0006579981809499804,-0.004354956268221588 +/- 0.0003817843811909186,0.00928389212827988 +/- 0.0007735589485104822,0.007561953352769657 +/- 0.0008360109145010484,0.006213556851311952 +/- 0.0007877538746799193,-0.0003279883381924309 +/- 0.0005977120796959244,-0.00022776967930027148 +/- 0.00011703018019918439,-0.006240889212827982 +/- 0.0007818839120432488,0.0006104227405247853 +/- 0.0006125945872453955,-0.009593658892128288 +/- 0.0005234541699060839,0.008810131195335247 +/- 0.00047174174438775957,0.0063228862973760845 +/- 0.0010812320480427825,7.288629737608465e-05 +/- 0.00023335000865279463,-0.0018130466472303431 +/- 0.0008394293857880883,0.03376457725947522 +/- 0.0033796476987910415,0.0036807580174926914 +/- 0.0014127303043878997,-0.004136297376093301 +/- 0.0006521694667701416,0.019524416909621 +/- 0.0012459147196156519,-0.0033072157434402504 +/- 0.0017548851921988697,0.007671282798833823 +/- 0.000633576481439996,0.0036078717201166177 +/- 0.0013985577643940805,0.02942784256559766 +/- 0.0017204678879854357
