,accx_n_sign_changes,accz_peaks,accy_pct_5,accz_max,scl_mean,scr_ptp,scr_std,accy_perm_entropy,bvp_std,accx_n_below_mean,hrv_iqr_5_95,accx_ptp,hrv_svd_entropy,scl_n_above_mean,bvp_skewness,scr_lineintegral,accy_skewness,accz_ptp,accx_entropy,scl_ptp,hrv_std,scl_skewness,accy_n_sign_changes,scl_lineintegral,bvp_kurtosis,hrv_entropy,scr_svd_entropy,hrv_ptp,accy_std,scr_pct_5,scr_iqr,bvp_sum,scr_n_sign_changes,scr_iqr_5_95,bvp_mean,scl_perm_entropy,scl_iqr,scr_min,scr_peaks,scl_n_below_mean,accz_kurtosis,hrv_kurtosis,hrv_n_sign_changes,hrv_n_below_mean,hrv_peaks,hrv_n_above_mean,hrv_perm_entropy,scr_kurtosis,bvp_entropy,scl_peaks,accx_kurtosis,scr_entropy,scr_n_above_mean,scr_sum,scr_skewness,accx_n_above_mean,accz_lineintegral,hrv_energy,hrv_iqr,scl_std,accz_skewness,accz_n_above_mean,bvp_perm_entropy,accx_lineintegral,accx_skewness,scl_kurtosis,hrv_skewness,accy_iqr_5_95,hrv_min,scl_rms,accz_n_below_mean,accy_svd_entropy,accx_svd_entropy,accx_perm_entropy,scl_iqr_5_95,scl_min,accz_min,scr_max,hrv_pct_5,scl_n_sign_changes,accy_n_below_mean,hrv_mean,scr_mean,bvp_peaks,scr_n_below_mean,bvp_svd_entropy,scl_energy,scr_perm_entropy,hrv_lineintegral,scr_pct_95,accy_peaks,bvp_ptp,accx_iqr,bvp_lineintegral,bvp_n_sign_changes,hrv_pct_95,accy_min,accz_n_sign_changes,accy_kurtosis,scr_rms,accz_iqr,accx_max,hrv_rms,scr_energy,hrv_sum,accx_iqr_5_95,scl_entropy,accy_n_above_mean,accx_peaks,accy_entropy,scl_pct_95,accx_pct_95,accx_std,scl_max,accz_iqr_5_95,bvp_pct_5,bvp_max,accz_entropy,bvp_iqr_5_95,hrv_max,bvp_iqr,scl_svd_entropy,bvp_rms,scl_pct_5,accy_rms,accy_lineintegral,accy_sum,accz_perm_entropy,accy_iqr,accz_svd_entropy,accz_std,accy_max,accy_ptp,scl_sum,accy_mean,bvp_energy,accx_mean,accy_energy,accy_pct_95,bvp_pct_95,bvp_min,accx_min,bvp_n_below_mean,accz_pct_95,bvp_n_above_mean,accz_energy,accx_sum,accx_energy,accz_mean,accz_sum,accx_rms,accz_pct_5,accz_rms,accx_pct_5
0,-0.0020844761382336485 +/- 0.00047821162298854707,-0.0005485463521667344 +/- 0.000813625725408192,0.0018650575973670146 +/- 0.0015936192042055857,-0.00021941854086666713 +/- 0.0024556258130114575,-0.0018650575973669591 +/- 0.0007440844742869244,0.0005485463521668343 +/- 0.0,0.0 +/- 0.0,-0.0008776741634667796 +/- 0.0008209890042290659,-0.00230389467910036 +/- 0.0011453984101931496,-0.0010970927043334577 +/- 0.0002453173864508913,0.0001645639056500503 +/- 0.00042842839692303693,5.485463521669454e-05 +/- 0.0007930242619199746,0.005101481075150916 +/- 0.0009195312459813722,-0.0003839824465167063 +/- 0.0003512410442914121,0.0012616566099835857 +/- 0.0007776986768380628,0.0004936917169501287 +/- 0.0005726992050965774,5.485463521669454e-05 +/- 0.000455656821882514,-0.0008228195282501183 +/- 0.0008929687655567666,-0.001261656609983497 +/- 0.0007379936394445214,-0.000329127811300034 +/- 0.0003638644860510356,0.0003291278113001006 +/- 0.00026873173261475795,-0.00027427317608337277 +/- 0.0005057347480687247,0.0024136039495337713 +/- 0.0019033847035543013,0.0005485463521668121 +/- 0.00034693117500477226,-0.0004936917169500287 +/- 0.001024769154814558,0.0004936917169501287 +/- 0.00038398244651674914,0.0 +/- 0.0,-0.0007131102578167403 +/- 0.00035124104429141214,-0.0018102029621502647 +/- 0.0006513627036224903,0.0 +/- 0.0,-5.485463521667233e-05 +/- 0.00016456390565001698,0.0 +/- 0.0,0.0 +/- 0.0,0.00027427317608339494 +/- 0.00044225220780575515,-5.485463521667233e-05 +/- 0.00016456390565001698,-0.0003291278113000229 +/- 0.000502751036199202,-0.0003291278113000229 +/- 0.0006582556226001198,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003839824465166952 +/- 0.0005512822611695335,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005485463521667233 +/- 0.00042490217731290964,-0.000164563905650017 +/- 0.0002513755180995913,0.00010970927043336687 +/- 0.00021941854086673373,0.0 +/- 0.0,0.0 +/- 0.0,0.0001645639056500503 +/- 0.000603400987383437,0.0 +/- 0.0,0.0 +/- 0.0,0.0001645639056500503 +/- 0.0002513755180996422,0.0 +/- 0.0,-0.0006034009873833957 +/- 0.00045565682188247655,-0.0011519473395501523 +/- 0.0010537231328743041,-0.007021393307734447 +/- 0.0013165112452002193,0.0 +/- 0.0,-0.0010422380691168076 +/- 0.0004556568218825207,0.00010970927043340018 +/- 0.0006851341742620572,0.000713110257816818 +/- 0.0005512822611695577,-0.00016456390564999478 +/- 0.0007776986768380698,0.0003839824465167618 +/- 0.0011255230130928918,0.00021941854086674484 +/- 0.0003638644860510858,0.0 +/- 0.0,0.00038398244651678405 +/- 0.0002513755180996422,-0.005211190345584149 +/- 0.0008228195282501257,0.00010970927043340018 +/- 0.0012934532224412232,-0.0026878771256170775 +/- 0.0011879543514924718,-0.0001645639056500059 +/- 0.0006034009873834491,0.0006034009873834734 +/- 0.0006230288914756222,-0.00027427317608333943 +/- 0.0024562384176893136,0.0014262205156336028 +/- 0.002563537344058804,-0.001700493691716909 +/- 0.0006230288914756232,0.0017553483269336812 +/- 0.0012460577829512484,-0.005430608886450861 +/- 0.0007930242619199814,-5.485463521667233e-05 +/- 0.00016456390565001698,-0.008996160175534795 +/- 0.0013027254072449676,5.485463521668343e-05 +/- 0.0001645639056500503,-0.003236423477783845 +/- 0.0007131102578167881,-0.003400987383433862 +/- 0.001063670840903176,-0.000493691716950051 +/- 0.0003839824465167063,0.0021393307734503984 +/- 0.0020147413792876725,0.0 +/- 0.0,-0.0013713658804168638 +/- 0.0011039282390289517,-0.0009873834339001353 +/- 0.0005374634652294478,-0.00027427317608336166 +/- 0.0002742731760833617,-0.00038398244651668414 +/- 0.0009516923517771513,0.0 +/- 0.0,-0.001261656609983508 +/- 0.0006034009873834441,-0.0023587493143170215 +/- 0.0017698591118926945,-0.003400987383433862 +/- 0.0013391723111062764,0.002687877125617155 +/- 0.0018755151944354139,0.0025781678551837993 +/- 0.0012030560723785856,-0.009764125068568264 +/- 0.001832506098572682,-0.0009325287986834518 +/- 0.0015717552146894491,0.0003291278113001006 +/- 0.00026873173261475795,-0.000329127811300034 +/- 0.0006108353661908977,-0.0007131102578167514 +/- 0.000493691716950072,-0.00043883708173336755 +/- 0.0010055020723984368,-0.008228195282501339 +/- 0.0013877247000190318,0.0009873834339001798 +/- 0.0017993658219261311,0.00010970927043336687 +/- 0.0005374634652294479,0.0014810751508502861 +/- 0.0010984632141799887,0.0009325287986835295 +/- 0.0007776986768380628,0.002523313219967149 +/- 0.0008209890042290526,-0.0026330224904004052 +/- 0.0010636708409032082,-0.0006034009873834067 +/- 0.0008996829109630642,0.0 +/- 0.0,5.485463521671674e-05 +/- 0.0007541265542988191,0.00021941854086673373 +/- 0.0016123903956883285,-0.0013713658804168527 +/- 0.0011828776002659174,0.0 +/- 0.0,-0.00043883708173335644 +/- 0.0007679648930334729,0.0012068019747669134 +/- 0.0008061951978441621,-0.004004388370817302 +/- 0.0012030560723785583,0.00010970927043340018 +/- 0.0007679648930334602,3.3306690738754695e-17 +/- 0.0012747065319388246,-0.011354909489851872 +/- 0.0015524927809199012,-0.0005485463521667344 +/- 0.0011241854926999167,-0.001974766867800304 +/- 0.0011558588867638911,0.0009873834339001908 +/- 0.0006397094783154409,-0.0034009873834338735 +/- 0.0006851341742620268,0.0036204059243006514 +/- 0.002788428969202145,-0.00043883708173336755 +/- 0.0007277289721021199,0.01014810751508507 +/- 0.0011039282390289764,0.007240811848601236 +/- 0.001447164669037062,-0.0008776741634667906 +/- 0.0019191284349463474,-0.00334613274821719 +/- 0.0009325287986834976,-0.004388370817334009 +/- 0.0010114694961374556,-0.0027975863960504332 +/- 0.0013536985934452014,-0.0012068019747668358 +/- 0.0011453984101931622,-0.0008228195282501072 +/- 0.0009889059998529856,0.015962698848052702 +/- 0.0012375769799976464,0.0014810751508502861 +/- 0.0020967103514664283,-0.0027975863960504332 +/- 0.001793503315882804,0.003400987383433951 +/- 0.002535210095072172,0.024849149753154186 +/- 0.002314969593637872,-0.0003291278113000118 +/- 0.0014135050715003029,0.0028524410312671944 +/- 0.0011713744653901734,-0.0032912781130005286 +/- 0.0016086536805940768,-0.002742731760833761 +/- 0.001226586932254397,0.002029621503017054 +/- 0.0014729261198132308,-0.0025233132199670603 +/- 0.0008568567938460482,-0.001261656609983508 +/- 0.0007776986768380557,-5.485463521661682e-05 +/- 0.001540819737266941,-0.0037301151947339074 +/- 0.001586048523839896,-0.00789906747120126 +/- 0.001720722670472652,-0.0002742731760833284 +/- 0.0009579950190111404,-0.0022490400438836765 +/- 0.0009642564910173879,-0.012068019747668657 +/- 0.0014304338793642577,-0.00038398244651668414 +/- 0.0008154727782401924,-0.0017553483269335812 +/- 0.0020495383096291266
