,bvp_std,bvp_rms,accx_energy,accz_energy,hrv_rms,accz_perm_entropy,accz_peaks,hrv_min,accy_energy,hrv_sum,hrv_mean,accz_rms,hrv_pct_5,hrv_max,hrv_pct_95,accx_rms,accx_perm_entropy,accz_svd_entropy,accy_n_sign_changes,accy_pct_5,accx_std,scr_rms,scl_rms,hrv_lineintegral,scr_std,hrv_n_above_mean,scl_mean,scl_sum,hrv_entropy,accy_peaks,accx_lineintegral,bvp_n_sign_changes,accy_max,scl_max,accx_entropy,accx_svd_entropy,scl_std,scl_min,scr_sum,scr_mean,accy_entropy,accy_svd_entropy,bvp_perm_entropy,hrv_iqr_5_95,accy_iqr_5_95,accz_max,hrv_ptp,scl_svd_entropy,bvp_energy,accy_ptp,scl_perm_entropy,bvp_lineintegral,bvp_svd_entropy,accx_n_above_mean,accz_skewness,hrv_iqr,scr_svd_entropy,accy_n_below_mean,accx_kurtosis,accz_pct_5,scl_energy,scl_skewness,scl_ptp,scr_iqr_5_95,accx_iqr,bvp_mean,bvp_sum,scr_perm_entropy,accx_sum,accx_mean,scr_max,scr_ptp,scr_pct_95,accy_sum,accy_mean,accz_kurtosis,scr_entropy,accx_iqr_5_95,scl_iqr,scr_lineintegral,hrv_kurtosis,scl_n_sign_changes,scr_skewness,hrv_perm_entropy,scl_n_below_mean,scl_n_above_mean,hrv_n_sign_changes,scl_lineintegral,scr_pct_5,bvp_entropy,scr_iqr,accz_iqr,scl_peaks,scr_energy,accy_iqr,accy_kurtosis,accz_n_sign_changes,scr_peaks,accx_skewness,accz_n_above_mean,accx_pct_5,scr_n_sign_changes,accz_n_below_mean,bvp_skewness,scr_n_above_mean,hrv_peaks,scr_n_below_mean,bvp_min,accz_pct_95,scr_min,accz_entropy,accz_sum,accz_mean,scl_kurtosis,accx_n_below_mean,accx_pct_95,scl_iqr_5_95,accz_iqr_5_95,accy_skewness,accy_min,bvp_pct_5,scr_kurtosis,accy_n_above_mean,bvp_iqr_5_95,accx_min,accx_ptp,bvp_pct_95,accz_std,hrv_n_below_mean,scl_pct_5,hrv_std,scl_entropy,accx_n_sign_changes,accy_std,bvp_n_below_mean,bvp_n_above_mean,accz_ptp,bvp_ptp,hrv_skewness,hrv_svd_entropy,bvp_max,bvp_kurtosis,scl_pct_95,bvp_iqr,accz_min,accy_pct_95,accy_rms,accx_peaks,accx_max,accz_lineintegral,accy_lineintegral,bvp_peaks,accy_perm_entropy,hrv_energy
0,0.3494222222222222 +/- 0.009064487755610081,0.3697333333333333 +/- 0.009208584293546873,0.1674666666666667 +/- 0.006199322941924503,0.348 +/- 0.012677188612271684,0.12440000000000004 +/- 0.006274227117815063,0.21200000000000002 +/- 0.0081273809426933,0.0043555555555555795 +/- 0.0036531062378727945,0.09968888888888891 +/- 0.005288888888888894,0.17684444444444447 +/- 0.005169521314133811,0.012355555555555574 +/- 0.005039302322865182,0.012355555555555574 +/- 0.005039302322865182,0.21155555555555558 +/- 0.009425995051773018,-0.01693333333333331 +/- 0.003902262718089046,0.07564444444444449 +/- 0.006403085675894045,-0.006355555555555526 +/- 0.003828676720761204,0.020711111111111135 +/- 0.002361836489882036,0.0012444444444444703 +/- 0.0008146801235477096,-0.008222222222222197 +/- 0.004962078417580905,0.0021333333333333425 +/- 0.002054083557029568,0.0024000000000000354 +/- 0.0024440403706431106,0.008222222222222264 +/- 0.003321460336272607,0.048355555555555575 +/- 0.002716570095988649,-0.019288888888888855 +/- 0.002881700458212849,0.15595555555555557 +/- 0.008313487479636575,-0.017599999999999984 +/- 0.0025854292572887144,-0.0017333333333332868 +/- 0.0017716561269328713,0.013422222222222247 +/- 0.0021296264090152595,0.013422222222222247 +/- 0.0021296264090152595,0.01768888888888891 +/- 0.0026353719253997647,-0.015688888888888863 +/- 0.0029147559879234798,-0.01759999999999997 +/- 0.003106027592827767,-0.004133333333333322 +/- 0.001998023714932363,-0.007199999999999951 +/- 0.0008844332774281019,-0.010888888888888837 +/- 0.0016420402846143223,-0.011955555555555553 +/- 0.0031076170855846097,-0.001777777777777745 +/- 0.0009737289911202692,0.003688888888888908 +/- 0.0007710822921287759,-0.008622222222222187 +/- 0.0010366136701947348,-0.013955555555555544 +/- 0.0019494855288409883,-0.013955555555555544 +/- 0.0019494855288409883,-0.010266666666666657 +/- 0.001558093168262949,-0.0045777777777777475 +/- 0.0021133321649722202,-0.012844444444444426 +/- 0.0013977053505347887,0.020000000000000018 +/- 0.004593070464982703,-0.004222222222222205 +/- 0.0019090428084368473,8.888888888890501e-05 +/- 0.0007900617259836012,0.02444444444444447 +/- 0.003940295157209159,0.04337777777777781 +/- 0.002861062567009962,0.006622222222222263 +/- 0.002997612218474185,0.0011111111111111517 +/- 0.00045542003404264197,-0.007155555555555537 +/- 0.0018480553676703808,0.0006222222222222573 +/- 0.0009365025558091219,-0.0027555555555555224 +/- 0.0009490736224027712,0.0036444444444444723 +/- 0.0010095837059200625,-0.0004444444444444473 +/- 0.0002810913475705034,0.0023555555555555773 +/- 0.0022226666222311254,-0.005599999999999961 +/- 0.0017005445750852357,0.002044444444444482 +/- 0.0019291141701520541,-0.0007999999999999896 +/- 0.0018195101769296826,-0.0183111111111111 +/- 0.0030261412498754133,0.004088888888888931 +/- 0.0007900617259836049,0.00013333333333337416 +/- 0.0009119237568303728,-0.0019999999999999797 +/- 0.0004969039949999515,0.01093333333333335 +/- 0.0012911856930074678,-0.0030666666666666507 +/- 0.0008061492065429785,0.0004888888888889053 +/- 0.0006425258797689455,0.0004888888888889053 +/- 0.0006425258797689455,0.00040000000000002257 +/- 0.000728943087415855,0.013377777777777777 +/- 0.0017264821866271307,0.013377777777777777 +/- 0.0017264821866271307,0.0004888888888889165 +/- 0.00013333333333334085,0.0007555555555555981 +/- 0.0002036700308869377,0.01093333333333336 +/- 0.0012757955639473271,0.002000000000000035 +/- 0.0018243889557132192,0.002000000000000035 +/- 0.0018243889557132192,-0.00022222222222223476 +/- 0.00022222222222223476,-0.0014666666666666383 +/- 0.000689963319833782,-0.001777777777777767 +/- 0.0013913311859998802,0.0028444444444444606 +/- 0.0006028737762777964,-0.01884444444444444 +/- 0.0029427458412883242,0.00022222222222225695 +/- 0.0007503085784948599,-0.0011555555555555319 +/- 0.0018772188517282452,4.4444444444446954e-05 +/- 0.0004192880503136505,0.00031111111111112864 +/- 0.0008207193472275326,0.0004000000000000337 +/- 0.0006425258797689455,0.0004000000000000337 +/- 0.0006425258797689455,0.0 +/- 0.0,0.005511111111111156 +/- 0.0011102218663819538,-0.00031111111111112864 +/- 0.00020367003088693768,0.0 +/- 0.0,0.0016444444444444705 +/- 0.0005277485372016701,-0.002311111111111086 +/- 0.0010850271658429925,0.0 +/- 0.0,-0.00031111111111112864 +/- 0.000284583299441476,-0.0006666666666666598 +/- 0.0006363476028122717,-0.000488888888888872 +/- 0.0004192880503136081,0.006000000000000017 +/- 0.002302977139205608,0.0 +/- 0.0,-0.0015999999999999903 +/- 0.0006942444156361606,0.002266666666666706 +/- 0.0008061492065429938,0.003200000000000025 +/- 0.001085027165842988,0.0012444444444444703 +/- 0.0009280272452364989,0.002088888888888918 +/- 0.0007962876829852719,0.0006222222222222573 +/- 0.0009573626323794802,-0.0008444444444444365 +/- 0.001264130013629149,-0.0015999999999999903 +/- 0.0011958776930732135,-0.0008444444444444365 +/- 0.001264130013629149,0.004933333333333368 +/- 0.0028696797257525227,-0.001688888888888862 +/- 0.0034357596604600344,0.0011555555555556208 +/- 0.00021773242158073923,-0.009022222222222199 +/- 0.0021958434359174435,0.014355555555555566 +/- 0.003511111111111113,0.014355555555555566 +/- 0.003511111111111113,-0.0020444444444444156 +/- 0.0008000000000000007,-0.007644444444444421 +/- 0.0016605814837572766,-0.0006222222222222018 +/- 0.0010173798348675285,0.0014666666666666938 +/- 0.0003471222078180434,-0.015688888888888874 +/- 0.0038338324956808086,-0.001644444444444404 +/- 0.0009119237568303527,0.00568888888888891 +/- 0.00257471081919294,-0.004488888888888853 +/- 0.0021814028785436513,-0.0009777777777777662 +/- 0.0019043809142781029,-0.002355555555555522 +/- 0.0010337514088544788,-0.0027999999999999805 +/- 0.0018222222222222272,-0.02382222222222221 +/- 0.002539174552370781,-0.008222222222222197 +/- 0.0006956655929999242,-0.0006222222222222018 +/- 0.00143604394856921,0.046311111111111136 +/- 0.003504071705675904,0.0004888888888889276 +/- 0.0012324821887877506,0.003688888888888908 +/- 0.001578247191516858,0.1495111111111111 +/- 0.00593362462872129,-0.0002666666666666484 +/- 0.0022328634110365345,-4.444444444442475e-05 +/- 0.0007555555555555668,-0.004311111111111099 +/- 0.001833030277982332,0.009155555555555583 +/- 0.0023867949479284586,0.009111111111111136 +/- 0.00246856783591091,0.013466666666666693 +/- 0.0016396325996174935,-0.0010666666666666492 +/- 0.0006942444156361492,-0.0015999999999999793 +/- 0.0011958776930732038,0.0016888888888889175 +/- 0.0016000000000000064,0.0030222222222222594 +/- 0.003160246903934436,-0.0015555555555555433 +/- 0.0011461152851758,0.008533333333333348 +/- 0.0013451329733708015,0.019244444444444488 +/- 0.003739941242028698,0.017466666666666686 +/- 0.002718387321488554,0.04697777777777782 +/- 0.005183258901454381,0.0450666666666667 +/- 0.003986148857738428,0.002222222222222248 +/- 0.0009532271373123228,0.008977777777777796 +/- 0.001883521786703753,0.1218666666666667 +/- 0.005948918357956308,0.05053333333333334 +/- 0.0039305074594623126,0.002577777777777801 +/- 0.00437636751114352,0.025155555555555577 +/- 0.002638368369716611,0.0533777777777778 +/- 0.0036403771341733935
