,accx_pct_95,accy_pct_5,bvp_peaks,accy_lineintegral,scl_rms,accx_pct_5,accy_n_sign_changes,accz_ptp,accy_iqr_5_95,hrv_ptp,scl_min,bvp_pct_95,hrv_pct_95,accx_n_sign_changes,bvp_lineintegral,hrv_pct_5,accx_iqr,accy_max,hrv_max,scl_kurtosis,accy_skewness,bvp_min,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr,hrv_perm_entropy,bvp_std,bvp_max,accz_entropy,accz_pct_95,hrv_mean,hrv_std,hrv_min,accz_svd_entropy,hrv_rms,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_lineintegral,hrv_peaks,hrv_n_above_mean,hrv_sum,hrv_iqr_5_95,hrv_entropy,accy_n_above_mean,accz_energy,accy_entropy,accy_svd_entropy,accz_std,accz_mean,accy_kurtosis,accz_max,accz_sum,accz_peaks,accz_rms,accz_pct_5,accz_iqr,accz_iqr_5_95,accx_std,accx_n_above_mean,accx_lineintegral,accx_peaks,accy_iqr,accy_n_below_mean,accy_sum,accy_energy,accx_entropy,accy_std,accy_min,accy_ptp,accx_svd_entropy,accx_perm_entropy,accx_iqr_5_95,accx_n_below_mean,scr_perm_entropy,accx_ptp,accx_max,accx_min,accx_skewness,accx_kurtosis,accx_energy,accx_sum,scr_svd_entropy,accy_peaks,accz_skewness,accz_kurtosis,accz_n_below_mean,accz_n_above_mean,accz_lineintegral,accz_n_sign_changes,bvp_mean,bvp_sum,scl_n_below_mean,scl_lineintegral,scl_iqr,scl_n_sign_changes,scl_energy,scr_entropy,scr_lineintegral,scr_rms,scr_pct_5,scr_pct_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,scr_ptp,scr_max,scr_std,scr_min,scl_perm_entropy,scl_entropy,scl_pct_95,scr_mean,scl_n_above_mean,scl_pct_5,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_n_above_mean,bvp_ptp,bvp_n_below_mean,bvp_entropy,bvp_n_sign_changes,bvp_rms,bvp_kurtosis,bvp_energy,scl_skewness,scl_max,scl_std,bvp_svd_entropy,scl_mean,bvp_pct_5,scl_sum,scl_ptp,scl_peaks,accz_min,hrv_svd_entropy,bvp_iqr,bvp_perm_entropy,scl_iqr_5_95,accy_mean,accy_perm_entropy,accz_perm_entropy,bvp_skewness,accx_rms,accy_rms,scl_svd_entropy,bvp_n_above_mean,bvp_iqr_5_95,accy_pct_95,accx_mean
0,0.0 +/- 0.0,-0.0036958817317845672 +/- 0.001396911991058384,-0.028088701161562812 +/- 0.0031749305973332374,0.027243928194297773 +/- 0.0025452947820895208,0.002481520591341102 +/- 0.0011579573494963854,0.028827877507919774 +/- 0.003221994995225421,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.004382259767687424 +/- 0.0005807814149947374,0.0 +/- 0.0,0.017212249208025377 +/- 0.0017543028221579803,-0.008553326293558594 +/- 0.0009385632964430421,0.0 +/- 0.0,0.0007391763463569512 +/- 0.0010612329061373774,0.001055966209081327 +/- 0.0005783765126770392,0.0 +/- 0.0,-0.0017423442449841398 +/- 0.0022406647490942886,-0.004382259767687413 +/- 0.0016704637824241227,0.0003695881731784811 +/- 0.0005306164530686876,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003643083421330551 +/- 0.0013450622178307454,0.0 +/- 0.0,0.001742344244984162 +/- 0.0005807814149947172,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008447729672650395 +/- 0.0005384392305800199,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006863780359028348 +/- 0.0003380741413639494,0.0 +/- 0.0,0.0 +/- 0.0,0.012143611404435085 +/- 0.001436269325104055,0.0 +/- 0.0,0.0019007391763463666 +/- 0.0007902127532785514,0.0 +/- 0.0,-0.004751847940865872 +/- 0.0017982456563808114,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01451953537486802 +/- 0.002445308590688381,0.051583949313621966 +/- 0.004896598544714489,0.0 +/- 0.0,0.001108764519535399 +/- 0.0004980982646280989,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000263991552270304 +/- 0.0007919746568110082,0.0 +/- 0.0,0.06536430834213307 +/- 0.005470679555222206,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0019535374868004164 +/- 0.0005306164530686876,0.0 +/- 0.0,0.00036958817317849223 +/- 0.0024430275187453466,0.0 +/- 0.0,0.0 +/- 0.0,5.2798310454071906e-05 +/- 0.00015839493136221572,0.0 +/- 0.0,0.0 +/- 0.0,0.007444561774023251 +/- 0.0013241748895442991,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010031678986272552 +/- 0.0007989834187128393,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006546990496304139 +/- 0.0012538903998983919,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003854276663146805 +/- 0.0011579573494963776,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.015681098204857448 +/- 0.0028827103895921347,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004012671594508998 +/- 0.0008578710036574506,0.0 +/- 0.0,0.008447729672650495 +/- 0.0018889697803588638,0.00205913410770856 +/- 0.0009281096003826247,0.0 +/- 0.0,0.0029039070749736218 +/- 0.0006357758489330803,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.011932418162618775 +/- 0.004993280007407338,0.0 +/- 0.0,0.0 +/- 0.0,0.016367476240760303 +/- 0.0018289871252047329,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006124604012671608 +/- 0.0011373104133335882,0.0 +/- 0.0,-0.011246040126715928 +/- 0.0017519176370683247,0.0 +/- 0.0,0.0002111932418162765 +/- 0.0015698066259048039,0.09340021119324184 +/- 0.004311718349149812,0.04809926082365366 +/- 0.002828038382437605,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03732840549102432 +/- 0.0057258787904041755,0.0 +/- 0.0,0.1567581837381204 +/- 0.007483403879071553,0.0 +/- 0.0
