,accx_pct_95,accy_pct_5,bvp_peaks,accy_lineintegral,scl_rms,accx_pct_5,accy_n_sign_changes,accz_ptp,accy_iqr_5_95,hrv_ptp,scl_min,bvp_pct_95,hrv_pct_95,accx_n_sign_changes,bvp_lineintegral,hrv_pct_5,accx_iqr,accy_max,hrv_max,scl_kurtosis,accy_skewness,bvp_min,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr,hrv_perm_entropy,bvp_std,bvp_max,accz_entropy,accz_pct_95,hrv_mean,hrv_std,hrv_min,accz_svd_entropy,hrv_rms,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_lineintegral,hrv_peaks,hrv_n_above_mean,hrv_sum,hrv_iqr_5_95,hrv_entropy,accy_n_above_mean,accz_energy,accy_entropy,accy_svd_entropy,accz_std,accz_mean,accy_kurtosis,accz_max,accz_sum,accz_peaks,accz_rms,accz_pct_5,accz_iqr,accz_iqr_5_95,accx_std,accx_n_above_mean,accx_lineintegral,accx_peaks,accy_iqr,accy_n_below_mean,accy_sum,accy_energy,accx_entropy,accy_std,accy_min,accy_ptp,accx_svd_entropy,accx_perm_entropy,accx_iqr_5_95,accx_n_below_mean,scr_perm_entropy,accx_ptp,accx_max,accx_min,accx_skewness,accx_kurtosis,accx_energy,accx_sum,scr_svd_entropy,accy_peaks,accz_skewness,accz_kurtosis,accz_n_below_mean,accz_n_above_mean,accz_lineintegral,accz_n_sign_changes,bvp_mean,bvp_sum,scl_n_below_mean,scl_lineintegral,scl_iqr,scl_n_sign_changes,scl_energy,scr_entropy,scr_lineintegral,scr_rms,scr_pct_5,scr_pct_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,scr_ptp,scr_max,scr_std,scr_min,scl_perm_entropy,scl_entropy,scl_pct_95,scr_mean,scl_n_above_mean,scl_pct_5,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_n_above_mean,bvp_ptp,bvp_n_below_mean,bvp_entropy,bvp_n_sign_changes,bvp_rms,bvp_kurtosis,bvp_energy,scl_skewness,scl_max,scl_std,bvp_svd_entropy,scl_mean,bvp_pct_5,scl_sum,scl_ptp,scl_peaks,accz_min,hrv_svd_entropy,bvp_iqr,bvp_perm_entropy,scl_iqr_5_95,accy_mean,accy_perm_entropy,accz_perm_entropy,bvp_skewness,accx_rms,accy_rms,scl_svd_entropy,bvp_n_above_mean,bvp_iqr_5_95,accy_pct_95,accx_mean
0,0.0 +/- 0.0,0.0 +/- 0.0,0.003236423477783845 +/- 0.0005726992050965869,0.0 +/- 0.0,0.0 +/- 0.0,-0.03071859572133847 +/- 0.00290263446084979,0.004004388370817314 +/- 0.0027542271444066374,0.0 +/- 0.0,-0.021393307734503587 +/- 0.002572910455196615,0.002139330773450343 +/- 0.0005726992050965604,0.0 +/- 0.0,0.0006034009873834512 +/- 0.0007131102578167872,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0038946791003839796 +/- 0.001024769154814558,-0.02276467361492047 +/- 0.006651902053166151,0.0 +/- 0.0,-0.004333516182117414 +/- 0.0011093663420821106,-0.008612177729018112 +/- 0.0020823096978718693,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.01146461876028525 +/- 0.0019386283101560466,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.007405375754251242 +/- 0.002304547617948419,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.010806363137685149 +/- 0.007076247942951195,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005704882062534311 +/- 0.0013481300852928564,0.017772901810202947 +/- 0.0025985121848221466,0.0 +/- 0.0,0.0 +/- 0.0,0.008392759188151388 +/- 0.001978572550397299,0.05765222161272626 +/- 0.0014810751508502278,0.0 +/- 0.0,0.0 +/- 0.0,0.01053208996160172 +/- 0.003012513487163134,0.0 +/- 0.0,-0.0015907844212835864 +/- 0.0017596286266972456,0.018486012068019718 +/- 0.004395564591895897,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.010861217772901832 +/- 0.0012216707323818143,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002742731760833772 +/- 0.0006490487968293658,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.485463521667233e-05 +/- 0.00016456390565001698,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00043883708173337866 +/- 0.0002194185408666893,0.0 +/- 0.0,0.00027427317608337277 +/- 0.00036797607967632457,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00060340098738344 +/- 0.0005174975936399769,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004936917169500954 +/- 0.0007131102578167865,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00032912781130004507 +/- 0.00036386448605105903,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00224904004388371 +/- 0.0012130194397968243,0.0 +/- 0.0,0.0 +/- 0.0,-0.005814591332967645 +/- 0.002925351974980445,0.0 +/- 0.0,-0.0030170049369172003 +/- 0.0017389871074215406,0.04432254525507402 +/- 0.00891889811813611,0.0 +/- 0.0
