,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,scl_max,scl_pct_95,scl_rms,bvp_pct_95,scr_rms,hrv_max,scr_pct_95,scr_energy,hrv_min,bvp_perm_entropy,hrv_sum,bvp_lineintegral,bvp_iqr_5_95,bvp_iqr,bvp_min,scr_iqr_5_95,scl_energy,bvp_max,bvp_std,hrv_energy,scr_std,hrv_lineintegral,hrv_pct_5,bvp_rms,bvp_energy,scr_lineintegral,bvp_pct_5,scl_entropy,scl_iqr,scl_min,hrv_svd_entropy,scr_sum,scl_perm_entropy,scr_skewness,scr_pct_5,hrv_mean,bvp_skewness,bvp_ptp,hrv_std,hrv_rms,bvp_kurtosis,scl_std,hrv_iqr,hrv_pct_95,hrv_entropy,scr_n_below_mean,scl_iqr_5_95,hrv_n_above_mean,hrv_n_below_mean,scl_skewness,scr_perm_entropy,scl_n_below_mean,scr_kurtosis,bvp_mean,scr_ptp,bvp_sum,scr_peaks,scl_n_above_mean,scr_min,bvp_entropy,hrv_n_sign_changes,scl_peaks,scr_n_sign_changes,scr_entropy,scl_kurtosis,scr_svd_entropy,hrv_peaks,hrv_perm_entropy,hrv_skewness,scr_n_above_mean,hrv_iqr_5_95,hrv_kurtosis,scl_ptp,scl_n_sign_changes,scl_mean,bvp_n_sign_changes,scl_svd_entropy,scr_max,hrv_ptp,scr_iqr,scr_mean,bvp_svd_entropy,scl_lineintegral,scl_pct_5,scl_sum
0,0.0205152079453756 +/- 0.0028696710895627173,0.011638733705772852 +/- 0.002160336257640575,0.01154562383612665 +/- 0.0019071746115129932,0.011514587212911265 +/- 0.0017249774340894113,0.011452513966480471 +/- 0.0013200602307968123,0.011390440720049678 +/- 0.0018779080704414617,0.009248913718187502 +/- 0.0013656114214773353,0.009000620732464337 +/- 0.0013740498833754583,0.008969584109248951 +/- 0.0015106261357713232,0.008690254500310413 +/- 0.0012946401995415214,0.008472998137802645 +/- 0.0016888600695732752,0.007914338919925535 +/- 0.0014035281259584126,0.007293606455617674 +/- 0.0024050879908205395,0.00710738671632527 +/- 0.0009357426090429092,0.006641837368094383 +/- 0.0015217443416674313,0.006517690875232807 +/- 0.0014154878027301367,0.00648665425201741 +/- 0.0016507866104248418,0.006114214773432691 +/- 0.0017449649654711936,0.0058659217877095274 +/- 0.001591364834673405,0.005183116076970873 +/- 0.0013024292525361403,0.004810676598386132 +/- 0.0016201592968514153,0.004593420235878354 +/- 0.0012163822434677566,0.004562383612662968 +/- 0.001186313771174187,0.004314090626939815 +/- 0.0011814318007867326,0.004158907510862853 +/- 0.0014570694716704545,0.003972687771570493 +/- 0.001658645464418043,0.0036623215394165575 +/- 0.0009696151056370773,0.0036623215394165575 +/- 0.0014344158917804317,0.0036002482929857636 +/- 0.001489757914338922,0.0035381750465549922 +/- 0.0012116214336401808,0.0033829919304780077 +/- 0.001471869112523805,0.0031657355679702405 +/- 0.0012321187610974207,0.0027001862197393424 +/- 0.0012950121691511468,0.0026070763500931626 +/- 0.0009227851488093545,0.0025450031036623466 +/- 0.0011679011621493836,0.002513966480446972 +/- 0.0006863235377869574,0.0023587833643699875 +/- 0.0011956151635169575,0.0022967101179392157 +/- 0.0005921410312954441,0.002296710117939205 +/- 0.0019192582040646004,0.002141527001862231 +/- 0.0008936176318366138,0.0018311607697082954 +/- 0.0013273373544595293,0.0014897579143389517 +/- 0.0009495380844679278,0.001427684667908169 +/- 0.0008578693334006972,0.0013345747982619783 +/- 0.0021098056361710028,0.0012725015518312178 +/- 0.0009661317452683535,0.0012414649286157987 +/- 0.0011190413642036003,0.0012104283054004017 +/- 0.001885075684551227,0.001179391682185027 +/- 0.0010999407291539013,0.0010242085661080536 +/- 0.0004400200769322661,0.0009310986964618628 +/- 0.0018413900650765147,0.0008379888268156832 +/- 0.0006058107168200934,0.0007448789571695147 +/- 0.00028445535040074073,0.0006207324643079159 +/- 0.0004603475162691394,0.0004965859714463506 +/- 0.000523038471333114,0.00046554934823096473 +/- 0.0007882324704655652,0.00043451272501556784 +/- 0.0003724394785847407,0.00021725636250778945 +/- 0.0002424037764092665,0.00018621973929241475 +/- 0.0011629418991431113,0.00015518311607699565 +/- 0.0002081999979050019,9.310986964619072e-05 +/- 0.00014222767520038007,3.3306690738754695e-17 +/- 0.0006656614087376456,2.2204460492503132e-17 +/- 0.00019629284048219077,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00037243947858465185 +/- 0.00012414649286158762,-0.0006207324643078382 +/- 0.00033998917287720784,-0.0008690254500309913 +/- 0.001351430233213968,-0.0009000620732463882 +/- 0.00029279891781677965,-0.0010242085661079647 +/- 0.000417555060430602,-0.0012104283054003352 +/- 0.0006121378933369415,-0.0012725015518311178 +/- 0.0004266830256010949,-0.0012725015518311289 +/- 0.0018850756845512268,-0.001427684667908069 +/- 0.00048480755281854004,-0.001458721291123466 +/- 0.0012725015518311646,-0.0016139044072004394 +/- 0.0002705710082892965,-0.0016449410304158474 +/- 0.0007979491081429219,-0.0017070142768466523 +/- 0.0015093502688749664,-0.0019553072625697943 +/- 0.0009720955781108376,-0.0023898199875853066 +/- 0.0012183604237362216,-0.002513966480446883 +/- 0.0017471716877762104,-0.0029484792054623953 +/- 0.0010773777130794555,-0.003600248292985675 +/- 0.0019242706393544325,-0.004407200496585928 +/- 0.003033978748566098,-0.004717566728739875 +/- 0.0014141261017870325,-0.00521415270018617 +/- 0.0008756508987998626,-0.007603972687771543 +/- 0.0020363904037646458
