,bvp_peaks,hrv_lineintegral,hrv_max,bvp_perm_entropy,bvp_n_below_mean,bvp_n_sign_changes,scl_pct_95,bvp_ptp,hrv_energy,scr_lineintegral,scl_iqr,scl_ptp,scr_iqr_5_95,scl_min,scl_max,bvp_n_above_mean,hrv_min,scr_pct_95,bvp_kurtosis,bvp_iqr,scl_svd_entropy,scl_entropy,scr_n_below_mean,bvp_max,hrv_iqr,scl_sum,bvp_rms,hrv_svd_entropy,bvp_pct_95,hrv_mean,scr_svd_entropy,scr_n_above_mean,hrv_pct_5,hrv_kurtosis,scl_pct_5,scr_rms,scr_std,scl_mean,bvp_pct_5,hrv_ptp,scl_n_above_mean,scr_entropy,bvp_iqr_5_95,bvp_entropy,scl_peaks,bvp_sum,scl_n_below_mean,scl_lineintegral,scr_sum,scr_perm_entropy,hrv_sum,hrv_n_sign_changes,hrv_peaks,scr_n_sign_changes,scr_pct_5,scr_energy,scr_peaks,scr_mean,scr_kurtosis,hrv_skewness,bvp_std,hrv_n_above_mean,scl_std,bvp_mean,scr_ptp,scl_skewness,scl_iqr_5_95,hrv_perm_entropy,scl_perm_entropy,bvp_skewness,hrv_iqr_5_95,hrv_pct_95,scr_min,scl_kurtosis,hrv_rms,hrv_n_below_mean,bvp_lineintegral,scr_iqr,bvp_energy,scl_energy,bvp_min,scr_max,hrv_std,scr_skewness,hrv_entropy,scl_rms,scl_n_sign_changes,bvp_svd_entropy
0,-0.033424563804310636 +/- 0.004439715310381113,0.03674307218611015 +/- 0.0038071646235357144,0.01368457064659594 +/- 0.0016046581456802657,-0.04977762572699285 +/- 0.002943972277545807,0.018029421826890178 +/- 0.004597715359264615,-0.007013342456380444 +/- 0.002082405445574157,0.05504618542593224 +/- 0.003540345478134857,0.0035579883681149506 +/- 0.0006158056790968073,-3.421142661649279e-05 +/- 0.00010263427984947837,0.0051317139924734745 +/- 0.0014022512166896274,0.00940814231953473 +/- 0.002218473190129801,0.0 +/- 0.0,0.0 +/- 0.0,0.005781731098186782 +/- 0.0020323430366444117,0.02353746151214504 +/- 0.0020285962477418406,-0.0037290455011974254 +/- 0.0009237085186452084,0.01628463906944918 +/- 0.003605046834709407,6.842285323298558e-05 +/- 0.00013684570646597117,0.007868628121792665 +/- 0.0019231569377427765,0.017550461854259302 +/- 0.0014837665714814595,6.842285323298558e-05 +/- 0.00013684570646597117,0.027027027027027008 +/- 0.0038493556425686494,0.0 +/- 0.0,0.013102976394115617 +/- 0.0019112525109084442,0.001163188504960655 +/- 0.0010731705194223866,0.0034895655148819648 +/- 0.000940658712614968,-0.0010947656517276915 +/- 0.0009652231255330591,0.02582962709544988 +/- 0.0029716715515879706,-0.0004105371193978913 +/- 0.001375282329267325,-0.0006158056790968369 +/- 0.0015737256243585486,0.0025658569962367485 +/- 0.0017191029115841458,0.0 +/- 0.0,0.01111871365035919 +/- 0.002624486953679177,0.0 +/- 0.0,-0.008518645227505995 +/- 0.0019739133406434036,0.0 +/- 0.0,0.00020526855969892343 +/- 0.0011469760256065864,0.050393431406089616 +/- 0.004728236997486344,-0.008621279507355462 +/- 0.0016249527317191872,-0.0003421142661649057 +/- 0.0008789074634734741,0.0 +/- 0.0,-0.002873759835785161 +/- 0.0012542116168199305,-0.00027369141293194233 +/- 0.0002982483026712994,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010263427984947837 +/- 0.00015677645210250516,-0.00020526855969895674 +/- 0.000167601077166157,0.004276428327061243 +/- 0.0008953987224291577,-0.0006842285323298114 +/- 0.0003059963020868444,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.014539856312008237 +/- 0.001691650402336801,0.0 +/- 0.0,0.009579199452617182 +/- 0.0011949537596013073,0.00010263427984947837 +/- 0.00015677645210250516,0.00030790283954842403 +/- 0.00018423417061697893,0.01382141635306191 +/- 0.0020193437650870543,0.0 +/- 0.0,-0.00023947998631544952 +/- 0.0007503151624858444,0.00023947998631544952 +/- 0.00021906001496522029,0.0 +/- 0.0,-0.0017105713308245064 +/- 0.0008654882408945389,0.0 +/- 0.0,0.0028053369825521758 +/- 0.0006807987937780525,0.0 +/- 0.0,0.006397536777283585 +/- 0.0007184399589462783,0.0 +/- 0.0,0.00619226821758464 +/- 0.0007085978507426563,-0.002018474170372908 +/- 0.001199353276972832,0.0 +/- 0.0,-0.002223742730071876 +/- 0.0003154137686381203,0.0 +/- 0.0,-0.017003079028395485 +/- 0.0015455842624805343,-0.025590147109134487 +/- 0.003323266354999908,0.03814574067738623 +/- 0.0034151504141787105,-0.016968867601778993 +/- 0.0019842627437564237,0.0070817653096133856 +/- 0.0009560854336286386,0.0026342798494696897 +/- 0.001568137753864649,-0.0005131713992473474 +/- 0.0009826484171293374,0.00013684570646597117 +/- 0.000167601077166157,-0.00023947998631544952 +/- 0.00021906001496522026,-0.0006842285323298225 +/- 0.0005925592909917331,0.0 +/- 0.0,0.007115976736229879 +/- 0.0023142708895364703
