,bvp_rms,hrv_rms,bvp_lineintegral,hrv_pct_5,hrv_pct_95,hrv_sum,hrv_mean,hrv_n_above_mean,bvp_pct_5,bvp_iqr_5_95,hrv_entropy,bvp_min,bvp_peaks,bvp_skewness,scl_pct_95,bvp_pct_95,scl_pct_5,scr_lineintegral,bvp_n_above_mean,bvp_n_below_mean,bvp_kurtosis,scl_ptp,hrv_iqr,hrv_n_below_mean,hrv_kurtosis,scl_rms,scl_skewness,scl_std,bvp_ptp,hrv_skewness,hrv_svd_entropy,hrv_perm_entropy,bvp_mean,bvp_sum,hrv_std,hrv_energy,bvp_max,scr_n_below_mean,scr_n_above_mean,scr_skewness,scr_perm_entropy,scr_pct_5,scl_iqr,scl_energy,scl_peaks,scr_n_sign_changes,scr_kurtosis,hrv_n_sign_changes,bvp_entropy,scr_entropy,scl_svd_entropy,bvp_n_sign_changes,scr_min,scl_n_below_mean,scl_n_above_mean,scr_iqr_5_95,scr_pct_95,hrv_peaks,hrv_lineintegral,scr_rms,scl_perm_entropy,scl_kurtosis,scl_n_sign_changes,scr_energy,bvp_perm_entropy,bvp_svd_entropy,hrv_iqr_5_95,scr_peaks,bvp_energy,hrv_ptp,scl_entropy,scl_mean,scl_sum,scr_iqr,scl_max,scl_min,hrv_max,scr_max,scr_ptp,scr_svd_entropy,scr_std,bvp_iqr,scl_iqr_5_95,hrv_min,scl_lineintegral,scr_sum,scr_mean,bvp_std
0,0.15795415668833387 +/- 0.005376856580452677,0.12815600410537117 +/- 0.005177580407086593,-0.015189873417721534 +/- 0.0055591199717959835,0.024290112897707807 +/- 0.0033204476383307405,0.029216558330482357 +/- 0.005669608617411324,0.2033869312350325 +/- 0.005344543185367778,0.2033869312350325 +/- 0.005344543185367778,0.0443037974683544 +/- 0.0037733513109652296,-0.023811152925077007 +/- 0.0035328992523915334,-0.024769072870338714 +/- 0.0033105632304900184,-0.0030106055422511437 +/- 0.0015811453996977486,-0.017618884707492323 +/- 0.004600769136338501,-0.008655490933971966 +/- 0.0034587396995894018,0.020218953130345507 +/- 0.0022972660915770984,0.06339377352035577 +/- 0.004531044828185572,-0.024290112897707862 +/- 0.002680744170257914,0.07290455011973997 +/- 0.0037925337715231863,0.054601436879917864 +/- 0.006548964283216737,0.017550461854259312 +/- 0.00231553489688917,0.017550461854259312 +/- 0.00231553489688917,-0.00041053711939790236 +/- 0.0008762400598608081,-0.007971262401642176 +/- 0.00542021728081186,0.013000342114266128 +/- 0.001499069606582743,0.06650701334245634 +/- 0.005624008919065219,-0.0011631885049606882 +/- 0.0005343995672874873,0.006808073896681466 +/- 0.0014790260910856905,0.001744782757440988 +/- 0.0009109495009027896,-0.005747519671570334 +/- 0.0015737256243585473,-0.008176530961341123 +/- 0.0028723340059599567,0.00619226821758464 +/- 0.0013289719192305933,0.0009237085186452054 +/- 0.002766898699363082,0.0005815942524803108 +/- 0.0005935460681798466,0.001710571330824473 +/- 0.0007801405577140845,0.0016763599042079803 +/- 0.0007718449656297268,0.12244269586041737 +/- 0.0044434045331417146,0.026890181320561046 +/- 0.004421620094807671,0.0021553198768388348 +/- 0.0014599102492885302,0.0 +/- 0.000152998151043447,0.0 +/- 0.000152998151043447,0.000855285665412231 +/- 0.001207135050590293,-1.1102230246251566e-17 +/- 0.0016191802348545085,-0.00010263427984947837 +/- 0.00021906001496522029,-0.009852890865549125 +/- 0.002118900111830583,0.00988710229216555 +/- 0.0014143021969616374,-0.0018816284639069703 +/- 0.001177688298190816,0.0019158398905234075 +/- 0.0010840218623164295,0.002976394115634573 +/- 0.0009186261773587211,0.0 +/- 0.0,0.0 +/- 0.0,0.0036264112213479026 +/- 0.0018180404044593106,0.006773862470064984 +/- 0.0025037529200864807,0.030345535408826542 +/- 0.002201525903961151,0.0014710913445090234 +/- 0.0007808903325701903,0.00041053711939784685 +/- 0.0004538658625186897,0.00041053711939784685 +/- 0.0004538658625186897,0.007423879575778292 +/- 0.0018741492883752517,0.006465959630516582 +/- 0.0011993532769728492,0.005268559698939424 +/- 0.0009938993531531867,0.02983236400957917 +/- 0.0054776756919946434,0.030448169688675995 +/- 0.006019655818795128,-0.00027369141293194233 +/- 0.00013684570646597117,0.00427642832706121 +/- 0.0010516884125172392,-3.421142661649279e-05 +/- 0.00028418145271702955,0.0070475538829969046 +/- 0.0016843699794856224,0.016079370509750224 +/- 0.0023454172426962245,0.016079370509750234 +/- 0.003128054587933602,0.052582962709544954 +/- 0.0034655009995613975,0.009544988026000668 +/- 0.0019679749597358224,0.03534040369483403 +/- 0.0037321828444254,0.0016421484775914984 +/- 0.001449854266193432,0.011426616489907605 +/- 0.0009579199452617093,0.03554567225453298 +/- 0.004403716309187482,0.03554567225453298 +/- 0.004403716309187482,0.02035579883681147 +/- 0.0029873843990032563,0.004344851180294174 +/- 0.0014679054363958262,0.026069107081765276 +/- 0.005339175141949874,0.07399931577146764 +/- 0.005000137815257173,0.02983236400957917 +/- 0.003055369628705596,0.030277112555593556 +/- 0.003083776321813203,0.0024974341430037406 +/- 0.002365541418140631,-0.0007868628121793009 +/- 0.0006317545437091684,0.0460143687991789 +/- 0.004171129191960944,0.02350325008552855 +/- 0.002749926303675483,0.06849127608621278 +/- 0.006348593706062893,0.03766678070475536 +/- 0.0029685190016469415,0.043927471775573025 +/- 0.004045636811247208,0.043927471775573025 +/- 0.004045636811247208,0.1858706808073896 +/- 0.0052912812958745385
