,bvp_peaks,hrv_lineintegral,hrv_max,bvp_perm_entropy,bvp_n_below_mean,bvp_n_sign_changes,scl_pct_95,bvp_ptp,hrv_energy,scr_lineintegral,scl_iqr,scl_ptp,scr_iqr_5_95,scl_min,scl_max,bvp_n_above_mean,hrv_min,scr_pct_95,bvp_kurtosis,bvp_iqr,scl_svd_entropy,scl_entropy,scr_n_below_mean,bvp_max,hrv_iqr,scl_sum,bvp_rms,hrv_svd_entropy,bvp_pct_95,hrv_mean,scr_svd_entropy,scr_n_above_mean,hrv_pct_5,hrv_kurtosis,scl_pct_5,scr_rms,scr_std,scl_mean,bvp_pct_5,hrv_ptp,scl_n_above_mean,scr_entropy,bvp_iqr_5_95,bvp_entropy,scl_peaks,bvp_sum,scl_n_below_mean,scl_lineintegral,scr_sum,scr_perm_entropy,hrv_sum,hrv_n_sign_changes,hrv_peaks,scr_n_sign_changes,scr_pct_5,scr_energy,scr_peaks,scr_mean,scr_kurtosis,hrv_skewness,bvp_std,hrv_n_above_mean,scl_std,bvp_mean,scr_ptp,scl_skewness,scl_iqr_5_95,hrv_perm_entropy,scl_perm_entropy,bvp_skewness,hrv_iqr_5_95,hrv_pct_95,scr_min,scl_kurtosis,hrv_rms,hrv_n_below_mean,bvp_lineintegral,scr_iqr,bvp_energy,scl_energy,bvp_min,scr_max,hrv_std,scr_skewness,hrv_entropy,scl_rms,scl_n_sign_changes,bvp_svd_entropy
0,0.0477185089974293 +/- 0.0036219941653456117,-0.00851542416452442 +/- 0.003255666333348568,0.022461439588688948 +/- 0.002868549345304849,0.009672236503856024 +/- 0.005570259442830269,0.0007712082262210651 +/- 0.00041151184045198273,0.0075835475578406196 +/- 0.0007355734667261861,0.003245501285347041 +/- 0.0016970110445386727,-0.019312339331619542 +/- 0.002791933850931342,0.004016709511568117 +/- 0.0009117134292487819,-0.04302699228791775 +/- 0.0032784224569367493,0.024614395886889427 +/- 0.003290212271509054,0.003020565552699217 +/- 0.0008764898262844284,-0.0025385604113110525 +/- 0.0006172677606779663,-0.00925449871465297 +/- 0.001839214398618775,0.01388174807197945 +/- 0.0028299535805017973,0.06471722365038562 +/- 0.006981517203571815,-0.012307197943444714 +/- 0.00196541499786286,0.0 +/- 0.0,0.007005141388174829 +/- 0.001624579005111123,-0.010732647814910023 +/- 0.0028998751086576923,0.021497429305912606 +/- 0.0014965464038810999,0.031715938303341885 +/- 0.003543602961120483,-0.0028598971722365142 +/- 0.0004177377892030705,0.02631748071979434 +/- 0.002415161622636703,0.030816195372750644 +/- 0.002410882452686715,-0.0038881748071979637 +/- 0.001831619537275058,0.0 +/- 0.0,-0.009865038560411299 +/- 0.002160616384834727,0.0027313624678663383 +/- 0.0011518925661269054,0.01021850899742932 +/- 0.0015464279454390816,-3.213367609254947e-05 +/- 9.64010282776484e-05,0.0 +/- 0.0,0.007744215938303334 +/- 0.0006655628270311054,0.00041773778920309865 +/- 0.00028920308483289833,-0.01278920308483289 +/- 0.0027560130645747625,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.014074550128534691 +/- 0.0016435362278334948,0.0035668380462724803 +/- 0.0015306562164286088,0.0 +/- 0.0,0.00035347043701801085 +/- 0.0003354854276642282,-0.0012853470437018011 +/- 0.0013633164161694351,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0011889460154241415 +/- 0.00014725500305124984,-0.0013174807197943506 +/- 0.0006498633809819048,-0.002570694087403613 +/- 0.0008741304954200355,0.0 +/- 0.0,-0.0011568123393316254 +/- 0.0019974640447197947,0.0 +/- 0.0,-0.001574550128534713 +/- 0.00048627075676161324,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000514138817480736 +/- 0.0002131506934675502,9.64010282776484e-05 +/- 0.00014725500305130075,-0.002410025706940877 +/- 0.0008033419023136079,0.005848329048843193 +/- 0.0009291023325707495,-9.64010282776484e-05 +/- 0.00014725500305130075,0.015970437017994842 +/- 0.0014588122702848632,-0.0029562982005141513 +/- 0.0009066025693872649,-0.004370179948586128 +/- 0.0008280269104579095,0.003149100257069426 +/- 0.0010442208746318717,0.0011889460154241526 +/- 0.0003815662624369594,-0.0012210796915167132 +/- 0.0011297169557356582,-0.0021529562982005148 +/- 0.001046690069081119,-0.024839331619537275 +/- 0.002017268138267283,0.006555269922879181 +/- 0.0012789041608054206,0.0017030848329048997 +/- 0.0032327500277707366,0.0 +/- 0.0,3.213367609254947e-05 +/- 9.64010282776484e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.010475578406169661 +/- 0.0013264632031202148,0.0043380462724935676 +/- 0.002073804987180264,0.015038560411311042 +/- 0.0008835300183076672,0.0 +/- 0.0,0.008483290488431883 +/- 0.001966202897272285,0.001574550128534713 +/- 0.0020748005729251825,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006426735218509116 +/- 0.0006264006648334601
