,scr_lineintegral,scr_pct_95,scl_energy,hrv_sum,bvp_std,scr_energy,bvp_iqr,bvp_pct_95,scl_svd_entropy,hrv_energy,hrv_pct_5,scl_rms,scr_mean,bvp_perm_entropy,bvp_peaks,hrv_min,bvp_pct_5,bvp_n_below_mean,scr_sum,hrv_mean,scl_min,scl_sum,bvp_energy,scl_pct_95,bvp_lineintegral,scr_skewness,scl_lineintegral,scl_pct_5,scr_iqr_5_95,bvp_skewness,scl_iqr,scr_kurtosis,bvp_max,bvp_ptp,scr_std,bvp_rms,scl_max,bvp_min,scr_rms,scr_pct_5,bvp_n_sign_changes,scr_svd_entropy,bvp_iqr_5_95,scl_perm_entropy,hrv_max,scl_mean,scl_skewness,bvp_mean,scr_max,scr_ptp,scr_entropy,scr_peaks,bvp_sum,hrv_n_sign_changes,bvp_entropy,scr_n_sign_changes,scl_peaks,scl_n_below_mean,scr_min,hrv_kurtosis,scl_n_above_mean,scl_entropy,hrv_n_above_mean,hrv_rms,hrv_n_below_mean,hrv_svd_entropy,hrv_skewness,hrv_peaks,scr_perm_entropy,scl_kurtosis,scr_n_below_mean,bvp_n_above_mean,hrv_iqr,hrv_lineintegral,hrv_perm_entropy,hrv_pct_95,hrv_std,scr_n_above_mean,scl_n_sign_changes,scl_ptp,bvp_kurtosis,scr_iqr,scl_std,scl_iqr_5_95,hrv_entropy,hrv_ptp,hrv_iqr_5_95,bvp_svd_entropy
0,-0.009996785599485724 +/- 0.0015243851753621773,0.0059144969463194915 +/- 0.0013423730644693804,-0.0035036965605914627 +/- 0.0018095105040228118,-0.007682417229186778 +/- 0.0012486611764419722,3.214400514300886e-05 +/- 0.0016355582427783428,0.004757312761170018 +/- 0.0014855956294813704,0.01076824172291867 +/- 0.0011158183836522105,0.0026679524268723555 +/- 0.002375396308176462,0.0059466409514625455 +/- 0.0020893603342976475,0.006589521054323366 +/- 0.0020644861103608397,0.004339440694310503 +/- 0.0017024188591276482,-0.013339762134361954 +/- 0.0018701624182306516,0.0007393121182899254 +/- 0.002048408095963321,-0.005914496946319537 +/- 0.0027130759043406173,-0.006782385085181641 +/- 0.0023154842125942786,-0.009578913532626198 +/- 0.0007158809852561775,0.0027000964320154086 +/- 0.0014025987932672131,-0.026197364191578275 +/- 0.003628857453011047,-0.0013821922211507687 +/- 0.0016890137776174278,-0.012054001928640335 +/- 0.0010489983202880578,-0.008293153326904557 +/- 0.0013159427509134515,-0.000192864030858253 +/- 0.001779280296123192,0.003921568627450955 +/- 0.0016251012098700839,0.0028286724525875885 +/- 0.001889673861356362,0.00636451301832206 +/- 0.0019699843710761383,0.0008357441337190297 +/- 0.0009557099805412025,0.0004500160720025681 +/- 0.0015090574856066253,-0.005625200900032168 +/- 0.0016088066546116543,0.0019607843137254832 +/- 0.001031116356949245,-0.0052394728383156845 +/- 0.0009431951623993045,0.0035036965605914406 +/- 0.0011806086578082318,0.002764384442301493 +/- 0.0012382745280783089,0.002989392478302788 +/- 0.0018014987167087166,0.004050144648023113 +/- 0.0016590791257555628,-0.0009643201542912539 +/- 0.001694815342521881,0.005014464802314367 +/- 0.0011958261162158942,-0.006718097074895546 +/- 0.002504139724019572,0.0005785920925747035 +/- 0.0015994670915621615,-0.0008036001285760319 +/- 0.0010291102920978418,-0.0018322082931533478 +/- 0.0009755056834132679,-0.0031501125040180322 +/- 0.001120899760473326,0.0018322082931533147 +/- 0.0011771027594728917,0.001767920282867219 +/- 0.0017737550191348674,-0.00012857602057217977 +/- 0.0005021054115015496,0.003985856637737051 +/- 0.002474044539362766,-0.012696882031501133 +/- 0.0010489983202880613,-0.0005464480874317168 +/- 0.00047785499027062445,-0.000192864030858253 +/- 0.00015747282177970302,0.0010286081645772937 +/- 0.0015994670915621594,-0.0019607843137255166 +/- 0.001162973482168152,0.0004500160720025792 +/- 0.0002946046734140617,-0.0009000321440051807 +/- 0.0004014784955576123,-0.00012857602057216865 +/- 0.00021321920863745023,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.214400514304216e-05 +/- 0.0005650400460060327,0.00012857602057215757 +/- 0.0005417004032900318,9.64320154291154e-05 +/- 0.0008388292093024787,-0.00032144005143042165 +/- 0.0006098896162330784,0.00032144005143038836 +/- 0.0012197792324660894,0.0006428801028607878 +/- 0.0006428801028608044,-0.008453873352619745 +/- 0.001737263788733098,0.00028929604628734616 +/- 0.0007531581172523119,-0.00012857602057217977 +/- 0.0016276424173799111,-0.0030215364834458524 +/- 0.001038604591539929,0.00012857602057214645 +/- 0.0005222782645217453,9.64320154291154e-05 +/- 0.0008010244805128363,0.00032144005143041053 +/- 0.0005750094445515424,-0.004050144648023157 +/- 0.0010872089055151222,-0.012343297974927692 +/- 0.004293842360526282,0.0014786242365798729 +/- 0.001058314216210499,-0.009868209578913545 +/- 0.00177840902521673,-0.0009643201542912427 +/- 0.0009426472708849413,0.002121504339440672 +/- 0.0018588019665446553,-0.003182256509161063 +/- 0.0011979842593110915,-0.001189328190292538 +/- 0.0006274259497249367,0.0006107360977177789 +/- 0.00022500803600126028,-0.0018964963034394321 +/- 0.0017336916181500096,-0.0026679524268723998 +/- 0.0017491183362793718,0.007875281260044975 +/- 0.0018975856178907677,-0.0007071681131469055 +/- 0.0015535899676752734,-0.004596592735454863 +/- 0.001880080850644785,-0.005785920925747345 +/- 0.0012937712502409573,-0.006428801028608178 +/- 0.0022910356388563765,-0.004403728704596599 +/- 0.0017667510232929897,0.0030536804885888504 +/- 0.0014887221056778363
