,bvp_rms,hrv_rms,bvp_lineintegral,hrv_pct_5,hrv_pct_95,hrv_sum,hrv_mean,hrv_n_above_mean,bvp_pct_5,bvp_iqr_5_95,hrv_entropy,bvp_min,bvp_peaks,bvp_skewness,scl_pct_95,bvp_pct_95,scl_pct_5,scr_lineintegral,bvp_n_above_mean,bvp_n_below_mean,bvp_kurtosis,scl_ptp,hrv_iqr,hrv_n_below_mean,hrv_kurtosis,scl_rms,scl_skewness,scl_std,bvp_ptp,hrv_skewness,hrv_svd_entropy,hrv_perm_entropy,bvp_mean,bvp_sum,hrv_std,hrv_energy,bvp_max,scr_n_above_mean,scr_n_below_mean,scr_skewness,scr_perm_entropy,scr_pct_5,scl_iqr,scl_energy,scl_peaks,scr_n_sign_changes,scr_kurtosis,hrv_n_sign_changes,bvp_entropy,scr_entropy,scl_svd_entropy,bvp_n_sign_changes,scr_min,scl_n_below_mean,scl_n_above_mean,scr_iqr_5_95,scr_pct_95,hrv_peaks,hrv_lineintegral,scr_rms,scl_perm_entropy,scl_kurtosis,scl_n_sign_changes,scr_energy,bvp_perm_entropy,bvp_svd_entropy,hrv_iqr_5_95,scr_peaks,bvp_energy,hrv_ptp,scl_entropy,scl_mean,scl_sum,scr_iqr,scl_max,scl_min,hrv_max,scr_max,scr_ptp,scr_svd_entropy,scr_std,bvp_iqr,scl_iqr_5_95,hrv_min,scl_lineintegral,scr_sum,scr_mean,bvp_std
0,0.1625458180606465 +/- 0.007496834358914762,0.04641786071309569 +/- 0.008008503252569852,0.01832722425858053 +/- 0.004105536242922065,-0.010563145618127245 +/- 0.004764146125815003,0.008297234255248299 +/- 0.006815108048120881,0.19986671109630127 +/- 0.006846561997394376,0.19986671109630127 +/- 0.006846561997394376,0.045584805064978404 +/- 0.008276800904370565,-0.0024991669443518495 +/- 0.004559790797535492,-0.0034321892702432024 +/- 0.004465799913955953,0.005598133955348261 +/- 0.003331556081292892,-0.013495501499500106 +/- 0.004149252743884609,-0.022392535821392823 +/- 0.004631190044143071,0.031256247917360945 +/- 0.005529481776125703,0.003865378207264314 +/- 0.0011562380255180128,-0.0035654781739419715 +/- 0.0027114137775992317,-0.021559480173275535 +/- 0.0027801601977495843,0.04355214928357219 +/- 0.0035797749533999935,0.03975341552815733 +/- 0.002943127952915902,0.03975341552815733 +/- 0.002943127952915902,-0.00029990003332216466 +/- 0.0032664280867940126,0.024091969343552188 +/- 0.0026282344600747744,0.0027324225258247626 +/- 0.0023411087064645775,0.10423192269243589 +/- 0.006865995933723169,0.003232255914695148 +/- 0.002021700941301916,-0.0007997334221925279 +/- 0.0003054032452486113,0.0002665778073975722 +/- 0.0015328223925358067,0.026657780739753466 +/- 0.002759917259693245,-0.007297567477507439 +/- 0.003419224111918782,-0.0006331222925691105 +/- 0.00388157449740158,0.008863712095968068 +/- 0.003251948790071545,-0.0015661446184604632 +/- 0.0015633061120612823,-0.002365878040653058 +/- 0.0012858234842768955,-0.002365878040653058 +/- 0.0012858234842768955,0.04571809396867714 +/- 0.003619106693071786,0.10729756747750754 +/- 0.002743777254280419,-0.0007664111962678355 +/- 0.000517300056523136,-0.0006331222925690771 +/- 0.000721639714352108,-0.0006331222925690771 +/- 0.000721639714352108,-0.0007330889703431543 +/- 0.0007270051392626009,0.0034321892702433134 +/- 0.0018911647615678273,-0.0001666111296234507 +/- 0.0002686523741518851,-0.0004331889370209452 +/- 0.0009192345367632971,0.004565144951682842 +/- 0.0011056754430547842,0.0 +/- 0.0,-0.000233255581472791 +/- 0.001154796631200471,0.0012662445851383207 +/- 0.0021274094901049647,0.0 +/- 0.0,0.0 +/- 0.0,0.0016327890703099369 +/- 0.0026842495665639846,0.047484171942685824 +/- 0.002928756386412356,-0.005531489503498776 +/- 0.003638689422117595,-0.00039986671109628615 +/- 0.00024936070554971204,0.0 +/- 0.0,0.0 +/- 0.0,0.0006664445184938472 +/- 0.0005771578832285599,0.0005998000666444625 +/- 0.0005923488448727589,-0.01859380206597796 +/- 0.003164032647909142,0.008463845384871771 +/- 0.004790062732706812,-0.004298567144285193 +/- 0.001361326105685804,0.01032989003665451 +/- 0.0016594334685756506,-0.003032322559146905 +/- 0.0015590386624844581,-0.01222925691436184 +/- 0.001825437644092269,-0.00023325558147280212 +/- 0.0006672770541319486,-0.0011329556814394736 +/- 0.002913361278826295,-0.001166277907364155 +/- 0.005141242600715929,0.034888370543152344 +/- 0.00792767899749689,-0.0016994335221591993 +/- 0.0007368658576306689,-0.0074641786071309 +/- 0.006813071145896504,0.011462845718094028 +/- 0.004722360210078478,-0.02912362545818057 +/- 0.002832193183722206,-0.00013328890369875834 +/- 0.00022103464114328936,-0.00013328890369875834 +/- 0.00022103464114328936,-0.004298567144285203 +/- 0.001268434942397509,-0.007530823058980274 +/- 0.0007913590194626873,0.023025658113962056 +/- 0.0029895441276050596,0.11069643452182612 +/- 0.004450232862324974,-0.005298233922025952 +/- 0.0019851210941161674,-0.005098300566477798 +/- 0.002059787998737168,0.010296567810729795 +/- 0.0021360040667160684,0.037454181939353584 +/- 0.0034410744800867886,-0.019493502165944643 +/- 0.007612141426495502,0.008763745418193991 +/- 0.0032101948294905145,0.09170276574475181 +/- 0.005577467764853755,-0.0009330223258913084 +/- 0.002331603556752534,-0.0003998667110962639 +/- 0.0004665111629456439,-0.0003998667110962639 +/- 0.0004665111629456439,0.09100299900033328 +/- 0.007346700710432429
