,bvp_n_sign_changes,bvp_pct_5,bvp_std,bvp_ptp,bvp_lineintegral,bvp_max,bvp_entropy,bvp_mean,bvp_sum,bvp_rms,bvp_pct_95,bvp_iqr_5_95,bvp_skewness,bvp_iqr,bvp_kurtosis,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_n_above_mean
0,0.005402750491159158 +/- 0.0019399231491288242,0.0048624754420432455 +/- 0.0013078120781625155,0.003880157170923404 +/- 0.0011296660117878158,0.002750491159135571 +/- 0.0017736218158416312,0.0021119842829076642 +/- 0.0011633319530772847,0.0010314341846758613 +/- 0.0011715972929151833,0.0 +/- 0.0,-4.911591355597489e-05 +/- 0.00026449728915197893,-0.0004911591355598932 +/- 0.0003804502304722367,-0.0006876227897838705 +/- 0.001145570116865493,-0.0014734774066797462 +/- 0.0007919703092631091,-0.0015225933202357433 +/- 0.001063674254799011,-0.0028487229862475425 +/- 0.0010017720065997524,-0.004076620825147337 +/- 0.0012817277358251396,-0.004715127701375233 +/- 0.0013397035065801496,-0.006237721021610987 +/- 0.0016297308470566913,-0.0063850687622789785 +/- 0.0009319089371812399,-0.009724950884086436 +/- 0.0022270695577121112,-0.009970530451866388 +/- 0.0018119711930939869,-0.013555992141453832 +/- 0.0016612509356864103,-0.01414538310412572 +/- 0.002259332023575625,-0.015373280943025525 +/- 0.001354922811800968
