,bvp_peaks,bvp_n_below_mean,bvp_std,bvp_perm_entropy,bvp_lineintegral,bvp_mean,bvp_sum,bvp_skewness,bvp_n_above_mean,bvp_energy,bvp_entropy,bvp_rms,bvp_pct_95,bvp_max,bvp_pct_5,bvp_kurtosis,bvp_iqr,bvp_iqr_5_95,bvp_svd_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min
0,0.016611842105263185 +/- 0.0046909453071561965,0.08426535087719302 +/- 0.0045345580003842674,5.482456140351033e-05 +/- 0.000164473684210531,0.010690789473684226 +/- 0.002819603261101719,0.041995614035087746 +/- 0.0032080567627911756,0.0 +/- 0.0,0.0010416666666666964 +/- 0.0007925894898465664,0.013103070175438613 +/- 0.001921989927955926,0.06228070175438599 +/- 0.0032360426674065243,0.0 +/- 0.0,0.0 +/- 0.0,0.015844298245614064 +/- 0.0025999793204779494,0.011348684210526327 +/- 0.0022343951614380133,0.011513157894736881 +/- 0.003206182350266114,0.0 +/- 0.0,0.004714912280701778 +/- 0.0017543859649122853,0.009320175438596512 +/- 0.0025597845460370015,-0.00021929824561400801 +/- 0.0007830513627787984,0.009320175438596512 +/- 0.0030128578210601013,0.018585526315789514 +/- 0.004497285205003469,0.022039473684210564 +/- 0.002361914389094082,0.0014254385964912464 +/- 0.0033546181010479007
