,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_kurtosis,bvp_entropy,bvp_max,bvp_mean,bvp_sum,bvp_ptp,bvp_skewness,bvp_min,bvp_pct_5,bvp_pct_95,bvp_svd_entropy,bvp_energy,bvp_iqr,bvp_peaks,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean
0,0.1972039473684211 +/- 0.0065562932328930065,0.4106359649122807 +/- 0.00539959309308997,0.002302631578947423 +/- 0.00388287965123372,0.012225877192982505 +/- 0.00237776846953962,-0.0010964912280701177 +/- 0.004146418947629187,0.002028508771929882 +/- 0.0016995614035087844,0.0 +/- 0.0,0.0032894736842105864 +/- 0.0019614631381577193,0.0013706140350877583 +/- 0.0008581401229440227,0.0013706140350877583 +/- 0.0008581401229440227,-0.003563596491228027 +/- 0.0029242621388365334,0.007401315789473739 +/- 0.0012798922730184875,-0.004660087719298189 +/- 0.00479362339107389,-0.006962719298245557 +/- 0.004282286093240906,0.011842105263157954 +/- 0.005236821901868233,0.008607456140350944 +/- 0.0030133565972941595,0.07516447368421057 +/- 0.002967118229766397,0.07598684210526321 +/- 0.0027976646539853165,-0.004769736842105199 +/- 0.0031784063685604816,0.0006578947368421461 +/- 0.0014873530664748227,-0.0037828947368420463 +/- 0.0029467883005212035,-0.0037828947368420463 +/- 0.0029467883005212035
