,bvp_n_sign_changes,bvp_pct_5,bvp_std,bvp_ptp,bvp_lineintegral,bvp_max,bvp_entropy,bvp_mean,bvp_sum,bvp_rms,bvp_pct_95,bvp_iqr_5_95,bvp_skewness,bvp_iqr,bvp_kurtosis,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_n_above_mean
0,0.006627471940138963 +/- 0.0018851087213841136,-0.021485836451095662 +/- 0.0018941790643152562,-0.023730625334045963 +/- 0.00139782969862341,-0.02148583645109565 +/- 0.0035517365528244067,0.02153928380545165 +/- 0.0018367547063003235,-0.019561731694281125 +/- 0.0020865014747133265,0.0 +/- 0.0,0.0003206841261357729 +/- 0.0004275788348476972,-0.00048102618920362603 +/- 0.000969447201882264,-0.01288081239978619 +/- 0.0022352243363256527,0.0030999465526456715 +/- 0.003519417986778036,-0.03703901656867984 +/- 0.003505184913323254,-0.0047033671833244025 +/- 0.00343729239782224,-0.0029930518439337138 +/- 0.004473003945036371,-0.018225547835382126 +/- 0.0026449691141974606,-0.019241047568145365 +/- 0.0029176577368158515,-0.004810261892036339 +/- 0.002858309344119915,-0.0514698022447889 +/- 0.0040777914612961106,-0.030678781400320675 +/- 0.005581091387367882,0.019454836985569213 +/- 0.0029488218544379977,-0.02854088722608229 +/- 0.0031728107065004466,-0.04911811865312667 +/- 0.005173361562234639
