,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_kurtosis,bvp_entropy,bvp_max,bvp_mean,bvp_sum,bvp_ptp,bvp_skewness,bvp_min,bvp_pct_5,bvp_pct_95,bvp_svd_entropy,bvp_energy,bvp_iqr,bvp_peaks,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean
0,0.2045186640471513 +/- 0.007302266223986565,0.12519646365422402 +/- 0.0072333918202826955,0.03762278978389 +/- 0.007862228999514222,0.008644400785854633 +/- 0.0025159623722722266,0.002455795677799644 +/- 0.002570972952515222,0.0021611001964636834 +/- 0.00396715530575808,0.0 +/- 0.0,-0.0005402750491158903 +/- 0.0017633912643434365,-0.0008840864440078366 +/- 0.0008731035773394556,-0.0008840864440078366 +/- 0.0008731035773394556,-0.0010314341846757945 +/- 0.00406476843540287,-0.001424361493123738 +/- 0.0018566854785300633,-0.004567779960707241 +/- 0.00472151867140089,-0.005992141453831012 +/- 0.004983752807059254,-0.0068271119842828855 +/- 0.0016503239308852135,-0.009430255402750453 +/- 0.0025502465590858817,-0.017681728880157132 +/- 0.003714670019879981,-0.028143418467583493 +/- 0.005478351216433099,-0.029518664047151255 +/- 0.001650323930885215,-0.030500982318271107 +/- 0.0026581648581011402,-0.06340864440078581 +/- 0.0023703199434211477,-0.06340864440078581 +/- 0.0023703199434211477
