,bvp_peaks,bvp_n_below_mean,bvp_std,bvp_perm_entropy,bvp_lineintegral,bvp_mean,bvp_sum,bvp_skewness,bvp_n_above_mean,bvp_energy,bvp_entropy,bvp_rms,bvp_pct_95,bvp_max,bvp_pct_5,bvp_kurtosis,bvp_iqr,bvp_iqr_5_95,bvp_svd_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min
0,0.05550098231827114 +/- 0.008010563079715193,0.040127701375245614 +/- 0.004852542890680714,0.015471512770137563 +/- 0.0019799257731578,0.011640471512770168 +/- 0.0030598070976763305,0.008742632612966617 +/- 0.001974435289021765,0.004076620825147381 +/- 0.0014742957779767829,0.0029469548133595593 +/- 0.0006946039107923093,0.0014243614931238157 +/- 0.0014311200672233227,0.00019646365422399948 +/- 0.0008840864440078589,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-9.823182711197199e-05 +/- 0.0007218535587769457,-0.001326129666011766 +/- 0.0012817277358251457,-0.004764243614931207 +/- 0.001614860729152597,-0.007711198428290755 +/- 0.0026362940865067856,-0.008005893909626683 +/- 0.003287832607304447,-0.008693516699410575 +/- 0.0016735486284283718,-0.014194499017681706 +/- 0.003047166477258567,-0.015520628683693482 +/- 0.0024967121860783514,-0.01935166994106089 +/- 0.004174563725122954,-0.019646365422396818 +/- 0.0023141884065598856
