,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_kurtosis,bvp_entropy,bvp_max,bvp_mean,bvp_sum,bvp_ptp,bvp_skewness,bvp_min,bvp_pct_5,bvp_pct_95,bvp_svd_entropy,bvp_energy,bvp_iqr,bvp_peaks,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean
0,0.3165152324959915 +/- 0.008419612471412161,0.38455371459112775 +/- 0.006633718888245959,-0.013735970069481573 +/- 0.0036801133052062024,-0.0013896312132549605 +/- 0.003181801403770659,-0.0012827365045430471 +/- 0.00472759901389546,-0.0024051309460181745 +/- 0.0024753685038822757,0.0 +/- 0.0,-0.009727418492784624 +/- 0.003807913015618794,-0.0018706574024585977 +/- 0.0009927405462857501,-0.0018706574024585977 +/- 0.0009927405462857501,-0.00652057723142706 +/- 0.004033770660419699,0.0009086050240513122 +/- 0.000986968750006383,-0.0002137894174238597 +/- 0.004598957726199668,0.017316942811330827 +/- 0.005232384072910901,-0.008337787279529673 +/- 0.005687561985857011,0.017477284874398702 +/- 0.0026514413158337875,0.1458043826830572 +/- 0.0032228355813322123,0.14051309460181718 +/- 0.0045505643733262015,0.01373597006948154 +/- 0.0029376603065016105,0.001389631213254927 +/- 0.0026422676845127275,0.009780865847140552 +/- 0.002178266581754644,0.009780865847140552 +/- 0.002178266581754644
