,bvp_n_sign_changes,bvp_pct_5,bvp_std,bvp_ptp,bvp_lineintegral,bvp_max,bvp_entropy,bvp_mean,bvp_sum,bvp_rms,bvp_pct_95,bvp_iqr_5_95,bvp_skewness,bvp_iqr,bvp_kurtosis,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_n_above_mean
0,-0.012119402985074579 +/- 0.002913163677314835,-0.004776119402985024 +/- 0.003147803301842165,-0.001731343283582043 +/- 0.0007761194029850538,-0.0038805970149253023 +/- 0.002156703506649371,-0.015223880597014872 +/- 0.0028034285091042143,0.009432835820895557 +/- 0.004202917231474176,0.0 +/- 0.0,-0.0002388059701492362 +/- 0.0006648076851140385,-0.0005970149253731072 +/- 0.0008009795740297705,-0.003283582089552184 +/- 0.002550448879199263,0.01122388059701499 +/- 0.0017467150851734649,0.004059701492537348 +/- 0.001329615370228067,-0.0012537313432835263 +/- 0.0016555730894163483,-0.03414925373134324 +/- 0.00306519346937156,-0.00585074626865667 +/- 0.001641519651924468,-0.008059701492537274 +/- 0.0049249208295260504,-0.003164179104477571 +/- 0.0016469390118368655,-0.008895522388059652 +/- 0.0030259882740237007,-0.011462686567164138 +/- 0.006873713654745912,-0.014029850746268623 +/- 0.003206698269133311,-0.001014925373134279 +/- 0.0021862487669970813,0.0014328358208955505 +/- 0.0020715643669131254
