,bvp_peaks,bvp_n_below_mean,bvp_std,bvp_perm_entropy,bvp_lineintegral,bvp_mean,bvp_sum,bvp_skewness,bvp_n_above_mean,bvp_energy,bvp_entropy,bvp_rms,bvp_pct_95,bvp_max,bvp_pct_5,bvp_kurtosis,bvp_iqr,bvp_iqr_5_95,bvp_svd_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min
0,0.010963855421686753 +/- 0.004189238229087633,0.0083734939759036 +/- 0.0021118732702359276,0.0 +/- 0.0,0.002409638554216875 +/- 0.0008519358809476425,-0.0016265060240963857 +/- 0.0007153218124721731,0.002228915662650577 +/- 0.00027605877680455176,0.004457831325301221 +/- 0.0010151987678525612,0.028855421686746974 +/- 0.004280500945419409,0.005180722891566269 +/- 0.0042953116795122846,-0.013192771084337352 +/- 0.0029933152406758667,0.0 +/- 0.0,0.02457831325301204 +/- 0.0011681156282930885,0.00030120481927709 +/- 0.00030120481927709,-0.020060240963855426 +/- 0.00490917656189862,-0.0007831325301204895 +/- 0.0017469879518072309,-0.02873493975903616 +/- 0.004894369782397491,-0.04259036144578313 +/- 0.0048646210200535825,-0.0006626506024096423 +/- 0.0021459654374164894,0.01843373493975905 +/- 0.0034626765935421447,0.009999999999999976 +/- 0.0027500511350634616,0.007590361445783134 +/- 0.003026471490862768,-0.0013253012048192957 +/- 0.002810097298720636
