,bvp_peaks,bvp_n_below_mean,bvp_std,bvp_perm_entropy,bvp_lineintegral,bvp_mean,bvp_sum,bvp_skewness,bvp_n_above_mean,bvp_energy,bvp_entropy,bvp_rms,bvp_pct_95,bvp_max,bvp_pct_5,bvp_kurtosis,bvp_iqr,bvp_iqr_5_95,bvp_svd_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min
0,0.010956707642971653 +/- 0.005054944421657112,0.0516835916622127 +/- 0.006836457760395064,-0.005024051309460209 +/- 0.005105271592200749,0.008551576696953478 +/- 0.0031529409307862392,0.06648850881881345 +/- 0.0028402630156251062,0.00459647247461249 +/- 0.0018234871308639336,0.0006413682522714792 +/- 0.0007855124776429113,0.008230892570817726 +/- 0.00288021241802405,0.00545163014430784 +/- 0.0012140905068520108,-0.001710315339390711 +/- 0.0008210738372922104,0.0 +/- 0.0,-0.005451630144307873 +/- 0.0018172100481026144,0.019561731694281104 +/- 0.001047349970190568,-0.04788882950293962 +/- 0.005122030379780199,0.0 +/- 0.0,-0.021058257616248 +/- 0.0016935306806792948,-0.003420630678781422 +/- 0.003072176988391228,0.0035809727418492643 +/- 0.0016909986124592688,0.03816141101015498 +/- 0.004517487249410033,-0.002458578300374137 +/- 0.002996867080465228,-0.001710315339390711 +/- 0.001581897230031935,0.03292357028327096 +/- 0.0031997070116719776
