,bvp_n_sign_changes,bvp_pct_5,bvp_std,bvp_ptp,bvp_lineintegral,bvp_max,bvp_entropy,bvp_mean,bvp_sum,bvp_rms,bvp_pct_95,bvp_iqr_5_95,bvp_skewness,bvp_iqr,bvp_kurtosis,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_n_above_mean
0,0.018186843559977916 +/- 0.0028558521510424393,-0.0013819789939192861 +/- 0.0013819789939192861,0.004035378662244316 +/- 0.001883551690149336,0.014870093974571608 +/- 0.002427881841459142,0.011498065229408494 +/- 0.0011804398288592225,0.0015478164731896004 +/- 0.0016912170857687435,0.0 +/- 0.0,0.0002211166390270858 +/- 0.0003666804632786495,0.0007186290768380288 +/- 0.0003539593276635058,0.0029850746268656582 +/- 0.0013585633750629576,0.007186290768380288 +/- 0.0013764399776659674,0.0012714206744057432 +/- 0.0006564036532359239,0.005030403537866201 +/- 0.0015329380457558856,0.008236594803758945 +/- 0.000971718951423265,0.0003869541182974001 +/- 0.0011608623548922004,-0.02365948037589829 +/- 0.0029542043595107413,0.0072968490878938305 +/- 0.000849214565822949,0.013819789939192962 +/- 0.001582954235851457,0.006025428413488099 +/- 0.003989685036100866,0.007407407407407374 +/- 0.002295250358433013,0.021614151464897747 +/- 0.001937926826197681,0.01990049751243783 +/- 0.0022657713136450086
