,bvp_peaks,bvp_n_below_mean,bvp_std,bvp_perm_entropy,bvp_lineintegral,bvp_mean,bvp_sum,bvp_skewness,bvp_n_above_mean,bvp_energy,bvp_entropy,bvp_rms,bvp_pct_95,bvp_max,bvp_pct_5,bvp_kurtosis,bvp_iqr,bvp_iqr_5_95,bvp_svd_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min
0,0.04107462686567168 +/- 0.006695090516478191,0.037253731343283636 +/- 0.003183830836053345,0.006746268656716447 +/- 0.0019262406931225928,0.007641791044776147 +/- 0.001619660891492612,0.01044776119402988 +/- 0.0027391211336010644,0.0166567164179105 +/- 0.000903447519428176,0.020119402985074662 +/- 0.0032044744836584116,-0.06447761194029847 +/- 0.004419523707061908,0.07373134328358213 +/- 0.004453667319775109,-0.0005373134328358065 +/- 0.0006780786084537459,0.0 +/- 0.0,-0.0008955223880596774 +/- 0.0004813288207939303,0.06776119402985079 +/- 0.004265628818602094,0.0322985074626866 +/- 0.0033608281659791156,0.00017910447761195769 +/- 0.0008032014356462064,-0.0005970149253731072 +/- 0.0014127951720834804,-0.032895522388059664 +/- 0.005641396179816861,-0.013074626865671601 +/- 0.002468062878638128,0.021731343283582116 +/- 0.0030465315396234235,0.0 +/- 0.0,0.016358208955223906 +/- 0.0037965643213336603,0.002029850746268691 +/- 0.002507462686567157
