,bvp_n_sign_changes,bvp_pct_5,bvp_std,bvp_ptp,bvp_lineintegral,bvp_max,bvp_entropy,bvp_mean,bvp_sum,bvp_rms,bvp_pct_95,bvp_iqr_5_95,bvp_skewness,bvp_iqr,bvp_kurtosis,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_n_above_mean
0,-0.0007675438596491224 +/- 0.0007436765332374147,0.000328947368421062 +/- 0.0007436765332374409,-0.008223684210526305 +/- 0.0011758558437240823,-0.000877192982456132 +/- 0.0009558988911273221,0.002905701754385981 +/- 0.0009511705906193598,0.004385964912280715 +/- 0.0010402229145291017,0.0 +/- 0.0,-0.00010964912280702066 +/- 0.00021929824561404133,-0.000164473684210531 +/- 0.00025123770257434047,-0.004057017543859643 +/- 0.000890793684718856,0.0036184210526315707 +/- 0.0007830513627788435,-0.001973684210526283 +/- 0.0006578947368420851,-0.00674342105263157 +/- 0.0014307004770504304,-0.0020833333333333147 +/- 0.001269280362148042,-0.006743421052631582 +/- 0.002022573108080793,0.0014254385964912464 +/- 0.0011289068137047159,0.0013706140350877583 +/- 0.0005617845814670993,-0.00641447368421052 +/- 0.0029427054605964302,-0.0026864035087719174 +/- 0.002895339018971692,-0.010307017543859653 +/- 0.0014463712673544807,-0.008114035087719306 +/- 0.0010344277557079904,-0.007401315789473661 +/- 0.0032826134605093717
