,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_kurtosis,bvp_entropy,bvp_max,bvp_mean,bvp_sum,bvp_ptp,bvp_skewness,bvp_min,bvp_pct_5,bvp_pct_95,bvp_svd_entropy,bvp_energy,bvp_iqr,bvp_peaks,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean
0,0.4130870712401055 +/- 0.008040526418887988,0.31245382585751974 +/- 0.00809454646833094,0.07715039577836405 +/- 0.004937915594845198,-0.00928759894459109 +/- 0.00439105943276301,0.04184696569920839 +/- 0.005876505398344474,-0.0036411609498681386 +/- 0.001213720316622708,0.0 +/- 0.0,0.007598944591028967 +/- 0.0025657510883679547,0.0009498680738785903 +/- 0.0007387862796833788,0.0009498680738785903 +/- 0.0007387862796833788,0.021952506596306008 +/- 0.0022660591613281314,-0.00021108179419528916 +/- 0.002661640150484109,0.03762532981530335 +/- 0.0032534169164745897,0.09408970976253292 +/- 0.004778858722392997,0.0006332453825857009 +/- 0.0013921800483665322,0.01593667546174139 +/- 0.0013921800483665322,0.007862796833773033 +/- 0.0036746575954730684,0.07999999999999993 +/- 0.006463895302493973,0.056147757255936605 +/- 0.0041497843274591086,0.003535620052770394 +/- 0.0025641225568878794,0.01751978891820577 +/- 0.004363066302605675,0.01751978891820577 +/- 0.004363066302605675
