,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_kurtosis,bvp_entropy,bvp_max,bvp_mean,bvp_sum,bvp_ptp,bvp_skewness,bvp_min,bvp_pct_5,bvp_pct_95,bvp_svd_entropy,bvp_energy,bvp_iqr,bvp_peaks,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean
0,0.2877611940298508 +/- 0.0077611940298507485,0.4334925373134329 +/- 0.007420537689046838,0.039880597014925426 +/- 0.0043936404759341175,0.023462686567164215 +/- 0.003335278262319625,0.03397014925373139 +/- 0.00404430795329908,0.03361194029850749 +/- 0.003602429812906419,0.0 +/- 0.0,-0.00029850746268652586 +/- 0.0021233933425407548,-0.00035820895522387097 +/- 0.0003960149003409326,-0.00035820895522387097 +/- 0.0003960149003409326,0.00011940298507465697 +/- 0.0023850727588583076,0.01307462686567169 +/- 0.0032857523357175053,-0.00011940298507459035 +/- 0.002797701376444167,0.13086567164179108 +/- 0.006758673049831614,-0.0011940298507462255 +/- 0.002135945530746063,0.004059701492537338 +/- 0.002012214871206301,0.006746268656716459 +/- 0.0024331562832614695,-0.0013134328358208713 +/- 0.004576422184295355,0.0013134328358209379 +/- 0.004645988407962693,0.001731343283582143 +/- 0.0007287495889990339,0.046328358208955256 +/- 0.005274044853816789,0.046328358208955256 +/- 0.005274044853816789
