,bvp_peaks,bvp_n_below_mean,bvp_std,bvp_perm_entropy,bvp_lineintegral,bvp_mean,bvp_sum,bvp_skewness,bvp_n_above_mean,bvp_energy,bvp_entropy,bvp_rms,bvp_pct_95,bvp_max,bvp_pct_5,bvp_kurtosis,bvp_iqr,bvp_iqr_5_95,bvp_svd_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min
0,-0.03867469879518076 +/- 0.003798525968779384,-0.016927710843373522 +/- 0.007424316933409486,0.00048192771084333287 +/- 0.0005902384922368947,0.005120481927710796 +/- 0.008177031301504952,-0.003192771084337387 +/- 0.002016948077443768,0.00349397590361441 +/- 0.0005251685474145577,0.007771084337349377 +/- 0.0019511005711688877,-0.0009036144578313477 +/- 0.003556258347745898,0.04132530120481924 +/- 0.005684398126306236,0.004156626506024064 +/- 0.00018072289156625398,0.0 +/- 0.0,-0.011265060240963898 +/- 0.002156087972069058,0.0010843373493975572 +/- 0.0008433734939759202,-0.02951807228915667 +/- 0.004251151509488523,0.0 +/- 0.0,0.00024096385542164976 +/- 0.0021247219383793204,0.01975903614457829 +/- 0.003033657424581739,0.007771084337349377 +/- 0.0013855421686747014,-0.006325301204819322 +/- 0.007781351207994106,-0.012228915662650641 +/- 0.0018281916753606542,-0.003614457831325335 +/- 0.002707494584848707,0.013373493975903572 +/- 0.004877658428914993
