,bvp_n_sign_changes,bvp_pct_5,bvp_std,bvp_ptp,bvp_lineintegral,bvp_max,bvp_entropy,bvp_mean,bvp_sum,bvp_rms,bvp_pct_95,bvp_iqr_5_95,bvp_skewness,bvp_iqr,bvp_kurtosis,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_n_above_mean
0,0.01282321899736144 +/- 0.0034768477910351757,-0.003324538258575216 +/- 0.0013770963958522307,0.009973614775725559 +/- 0.0022069154265252225,-0.004010554089709795 +/- 0.0023740837739740337,-0.0017414248021108136 +/- 0.0017668252287897804,-0.00031662269129290044 +/- 0.0038359433974429966,0.0 +/- 0.0,-0.0007387862796833899 +/- 0.0007158131908311822,0.0010554089709762238 +/- 0.0007462868403024039,-0.009182058047493414 +/- 0.0019345965994536454,-0.0032189973614775934 +/- 0.0019092403709894895,-0.002058047493403703 +/- 0.0023176982855934148,0.010343007915567259 +/- 0.003872070992684779,-0.01372031662269132 +/- 0.0033123704119209034,0.014406332453825832 +/- 0.0021764211743853464,0.0026385224274406037 +/- 0.0033207668015941493,-0.0011609498680739017 +/- 0.0014316263816623307,0.01076517150395776 +/- 0.0041497843274591086,0.04865435356200526 +/- 0.004665337436474998,0.009023746701846936 +/- 0.0033578761519647586,-0.022163588390501365 +/- 0.0022012299329408186,0.01435356200527702 +/- 0.006449231078607797
