,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_kurtosis,bvp_entropy,bvp_max,bvp_mean,bvp_sum,bvp_ptp,bvp_skewness,bvp_min,bvp_pct_5,bvp_pct_95,bvp_svd_entropy,bvp_energy,bvp_iqr,bvp_peaks,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean
0,0.5257456828885401 +/- 0.006519272917982748,0.28843537414965986 +/- 0.004930011810911105,0.07435897435897439 +/- 0.003108602143438855,0.006331763474620666 +/- 0.001878736061854136,0.028519099947671434 +/- 0.00201652002804791,-0.001726844583987397 +/- 0.0012828519803381798,0.0 +/- 0.0,0.015018315018315031 +/- 0.0019019133276176037,0.0004709576138147931 +/- 0.001083846948048574,0.0004709576138147931 +/- 0.001083846948048574,0.0197802197802198 +/- 0.0020374591662932367,0.006802721088435415 +/- 0.0024986575376898727,0.0278911564625851 +/- 0.0025210234370373376,0.05693354264782839 +/- 0.0024633390467691963,0.013134484563056038 +/- 0.0026001587124656637,0.005337519623233922 +/- 0.002155024623963768,-0.01125065410779692 +/- 0.002109434261721236,-0.019623233908948167 +/- 0.0036648720659116945,0.03045525902668762 +/- 0.0032662452191161116,0.008895866038723221 +/- 0.00198573165473682,0.014233385661957133 +/- 0.0030314491591753537,0.014285714285714323 +/- 0.0030427193637062562
