,bvp_n_above_mean,bvp_n_below_mean,hrv_pct_95,scl_min,scl_sum,hrv_sum,hrv_min,scl_svd_entropy,bvp_peaks,scl_pct_5,hrv_lineintegral,bvp_max,bvp_perm_entropy,hrv_rms,hrv_pct_5,hrv_energy,scr_svd_entropy,bvp_std,scl_ptp,hrv_ptp,bvp_energy,bvp_pct_95,bvp_skewness,scl_entropy,hrv_skewness,hrv_max,scl_lineintegral,scr_perm_entropy,bvp_rms,scl_perm_entropy,bvp_iqr,scl_n_above_mean,hrv_std,hrv_iqr,hrv_kurtosis,scr_peaks,hrv_n_above_mean,bvp_iqr_5_95,scl_rms,hrv_n_below_mean,scr_min,bvp_mean,scl_n_below_mean,scr_n_sign_changes,bvp_entropy,scl_peaks,hrv_n_sign_changes,scr_entropy,scr_n_below_mean,hrv_entropy,scl_n_sign_changes,bvp_sum,scr_skewness,hrv_peaks,scl_skewness,scr_iqr_5_95,hrv_mean,hrv_svd_entropy,scl_iqr_5_95,hrv_perm_entropy,scl_kurtosis,scr_rms,scr_max,scr_n_above_mean,bvp_kurtosis,scl_iqr,hrv_iqr_5_95,bvp_pct_5,scr_pct_5,scr_pct_95,scr_kurtosis,bvp_lineintegral,bvp_n_sign_changes,scr_std,scl_mean,scl_std,scr_energy,bvp_ptp,bvp_min,scr_ptp,scl_pct_95,scr_sum,scl_energy,bvp_svd_entropy,scr_lineintegral,scr_iqr,scl_max,scr_mean
0,-0.01615059817030262 +/- 0.002945804738346381,-0.023258268824771312 +/- 0.0023991405958804874,-0.0024982406755805877 +/- 0.001095311922327475,-0.00256861365235751 +/- 0.0007389162561576433,0.0015130190007037081 +/- 0.0014078992979410722,-0.002920478536242099 +/- 0.000649760215081587,-0.002392681210415204 +/- 0.000992733003495136,-0.0049612948627727246 +/- 0.0009236034305705053,-0.0010204081632653294 +/- 0.00258303337821716,0.001477832512315258 +/- 0.0012066451934892495,-0.0035186488388458835 +/- 0.001433606529730026,-0.002814919071076727 +/- 0.0017593244194229385,0.0019352568613651977 +/- 0.0016597433378002454,-0.0039057002111189563 +/- 0.0012827393478929024,-0.0021815622800844593 +/- 0.0007176663636302419,-0.003131597466572833 +/- 0.0007620129425653919,0.0009148486980999016 +/- 0.0005496305190645073,0.003342716396903589 +/- 0.0015833919774806563,0.00045742434904993967 +/- 0.0006868128534814588,-0.0013370865587614355 +/- 0.0012667135819845108,0.004961294862772692 +/- 0.0005771013183271168,-0.00517241379310347 +/- 0.0012980905521250297,-0.0006333567909922566 +/- 0.0005405450913348714,-0.004679802955665025 +/- 0.0010793709817155618,-0.0008796622097114737 +/- 0.0005507556594826972,-0.006896551724137956 +/- 0.0011259676284306826,0.002181562280084426 +/- 0.0006638973351200958,-0.00028149190710767823 +/- 0.00046680151869886417,0.000527797325826862 +/- 0.0014271146932212082,3.518648838842786e-05 +/- 0.0004837342394393781,-0.015095003518648842 +/- 0.00117176817771616,-0.0009148486980999238 +/- 0.0005717127659842279,-0.001372273047149919 +/- 0.0005981703026037902,-0.001161154116819152 +/- 0.0008768427722995985,7.037297677690014e-05 +/- 0.00037897007791233876,0.0 +/- 0.0,0.0003518648838845784 +/- 0.0002725533670800185,-0.0031667839549613165 +/- 0.0007708973363900854,-0.004363124560168896 +/- 0.0010810901826697414,0.0006333567909922233 +/- 0.00021111893033072258,3.518648838846117e-05 +/- 0.0001055594651653835,-0.0001055594651653835 +/- 0.0002253034566303052,-0.00028149190710768934 +/- 0.00030674869412673913,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.518648838846117e-05 +/- 0.0001055594651653835,0.00014074595355382247 +/- 0.0004222378606615044,-3.5186488388483374e-05 +/- 0.0007620129425653596,0.00017593244194228364 +/- 0.00036055421414353815,-0.00014074595355384467 +/- 0.00028149190710768934,0.0008796622097114292 +/- 0.000423701427825209,-0.0019352568613652532 +/- 0.00042370142782523207,-0.0012315270935960632 +/- 0.0005277973258268769,-0.00190007037297677 +/- 0.0007245341408154318,-0.0024630541871921265 +/- 0.0010555946516537498,-0.003131597466572844 +/- 0.0012234580331255461,0.0007741027445460791 +/- 0.000644978985919191,0.0005981703026037733 +/- 0.0005230847553595372,-0.0005277973258268953 +/- 0.00042370142782520437,-0.0015130190007037413 +/- 0.0010907811400422368,-0.0015833919774806526 +/- 0.0006343334404405226,7.037297677688902e-05 +/- 0.0005171336543525294,-0.0037649542575651116 +/- 0.0004988545699774193,0.0010907811400422073 +/- 0.0009629790417596128,-0.0005629838142153342 +/- 0.0007579401558247023,-0.0011963406052076131 +/- 0.0006526121390215171,0.0008796622097114626 +/- 0.0005507556594827009,-0.002322308233638304 +/- 0.0005266231367732495,-0.00014074595355384467 +/- 0.00035883318181513887,-0.00559465165376497 +/- 0.0009369125232719486,-0.001442646023926808 +/- 0.0009757512050571225,-0.0004222378606615229 +/- 0.0008590116548721668,-0.0004926108374384231 +/- 0.0011149176296801496,-0.0021815622800844593 +/- 0.0011104668429316974,0.0009148486980999238 +/- 0.0010222265338729042,-0.0005981703026038288 +/- 0.0017596762491273786,0.0008796622097114515 +/- 0.0014698521164113524,-0.0010555946516537685 +/- 0.0009039572539524852,0.0002111189303307559 +/- 0.0014092177617523352,3.518648838843896e-05 +/- 0.0009100997295128487,-0.0033427163969036 +/- 0.001148287746099987,0.005911330049261076 +/- 0.0010173703233498034,0.0004926108374384008 +/- 0.0008789581982263494,-0.0026741731175228822 +/- 0.0013645826481115824,-0.002146375791696009 +/- 0.0012335361113974834,-0.0009148486980999349 +/- 0.0008929329725861668
