,bvp_rms,hrv_sum,hrv_mean,hrv_rms,hrv_max,hrv_energy,bvp_std,hrv_n_below_mean,hrv_n_above_mean,hrv_min,scl_pct_95,scl_energy,hrv_std,hrv_pct_5,hrv_pct_95,bvp_pct_5,hrv_entropy,bvp_iqr_5_95,hrv_lineintegral,bvp_pct_95,hrv_ptp,bvp_min,scr_rms,bvp_ptp,bvp_n_sign_changes,hrv_iqr_5_95,bvp_energy,bvp_perm_entropy,bvp_skewness,bvp_n_below_mean,bvp_n_above_mean,scl_lineintegral,bvp_max,scl_entropy,scl_iqr_5_95,scr_max,scr_ptp,scl_min,hrv_skewness,scl_n_sign_changes,bvp_iqr,scr_peaks,scl_svd_entropy,scr_iqr,scl_pct_5,scr_svd_entropy,bvp_lineintegral,scl_kurtosis,scr_perm_entropy,scr_entropy,scr_n_below_mean,scr_n_above_mean,scr_energy,scr_min,bvp_entropy,hrv_n_sign_changes,scr_pct_5,scl_peaks,scl_sum,scl_mean,scl_n_above_mean,scl_n_below_mean,bvp_mean,bvp_sum,scr_kurtosis,hrv_perm_entropy,bvp_peaks,hrv_peaks,scr_n_sign_changes,scl_iqr,scr_mean,scr_sum,scr_skewness,bvp_kurtosis,hrv_iqr,scl_skewness,hrv_kurtosis,scr_pct_95,scr_iqr_5_95,hrv_svd_entropy,scl_perm_entropy,scl_std,scl_ptp,scr_std,scr_lineintegral,scl_max,bvp_svd_entropy,scl_rms
0,0.27728168089297445 +/- 0.00637982983875311,0.22501641497045308 +/- 0.005784408270318337,0.22501641497045308 +/- 0.005784408270318337,0.11319763624425483 +/- 0.006261488273871118,0.06667760998030206 +/- 0.006827443833938685,0.004464871963230521 +/- 0.006251841428059173,0.07009192383453715 +/- 0.0064152930318748325,0.11664478003939598 +/- 0.004702939167513848,0.10929087327642817 +/- 0.007808351437444075,0.061785948785292234 +/- 0.0056669461240507635,-0.0015430072225869561 +/- 0.0012288225392129374,-0.00068942875902821 +/- 0.00047461694992778744,0.025541694024950812 +/- 0.0037855640985947855,0.175607353906763 +/- 0.0027835840723875924,0.1787261982928431 +/- 0.006098244370847686,0.0553512803676954 +/- 0.005039583066969629,-0.005154300722258654 +/- 0.005956712101493281,0.026066973079448497 +/- 0.0052243979867452476,0.03460275771503617 +/- 0.003566848813011442,0.010472751149047988 +/- 0.002574378190428799,0.06920551543007226 +/- 0.003562615880827459,0.04937623112278404 +/- 0.003679883458752999,-0.009389363099146375 +/- 0.001987228621197825,0.01743269862114253 +/- 0.003419518483774886,0.03772160210111627 +/- 0.0034383779988922136,0.032173342087984294 +/- 0.00590391517075876,-0.00725541694024946 +/- 0.0030461161199641677,-0.003611293499671664 +/- 0.003172806153210657,-0.018548916611950062 +/- 0.004620165410360164,0.0036112934996717526 +/- 0.0032233585577501256,0.0036112934996717526 +/- 0.0032233585577501256,-0.009848982271831851 +/- 0.001048504229984972,0.003020354563361816 +/- 0.0018384766907419666,-0.011293499671700536 +/- 0.0015551830968256065,-0.00912672357189751 +/- 0.0016597799947163058,-0.00886408404464869 +/- 0.0016150195503938064,-0.008896913985554778 +/- 0.0017087345606924408,-0.007780695994747166 +/- 0.0005695781868974774,-0.002757715036112873 +/- 0.0009537648750055166,-3.282994090609836e-05 +/- 9.848982271829509e-05,-0.0006894287590281766 +/- 0.0019168300166769558,-0.005581089954038043 +/- 0.0004869467161586431,0.021437951411687507 +/- 0.0032335408607337543,-0.007255416940249437 +/- 0.0014788057294228632,-0.006664478003939556 +/- 0.0007200168154780338,0.006040709126723632 +/- 0.0035334534595072285,-0.006303348653972385 +/- 0.000701055696128108,-0.004103742613263228 +/- 0.0016691692473914997,0.0026920551543007875 +/- 0.0024907520339318046,-0.004333552199606005 +/- 0.002215960214141327,-0.0006565988181220894 +/- 0.0004642854768132177,-0.0006565988181220894 +/- 0.0004642854768132177,-0.001838476690741908 +/- 0.0003655787500217037,-0.00013131976362439345 +/- 0.00026263952724882853,0.0 +/- 0.0,0.0 +/- 0.0,-3.282994090609836e-05 +/- 9.848982271829509e-05,0.0 +/- 0.0,0.0007550886408404844 +/- 0.0007636049474466751,0.0007550886408404844 +/- 0.0007636049474466751,-0.0006894287590281878 +/- 0.0006956539757195395,-0.0006894287590281878 +/- 0.0006956539757195395,-0.0006565988181220783 +/- 0.0010688654363821164,-0.0006565988181220783 +/- 0.0010688654363821164,-0.0006565988181220783 +/- 0.0005872798365068137,0.0015101772816809467 +/- 0.0020034335262498386,0.025377544320420276 +/- 0.00403434425966429,0.0053841103086014865 +/- 0.0016817135226350054,0.0008207485226527034 +/- 0.0008839732119393628,0.006664478003939644 +/- 0.0008048358944275259,0.005515430072225924 +/- 0.0006696020372413224,0.005515430072225924 +/- 0.0006696020372413224,-0.0001969796454365902 +/- 0.0007071785695514756,0.002757715036112984 +/- 0.0021235668586731776,-0.0074195666447799844 +/- 0.002767079120906818,-0.0005909389363098705 +/- 0.0008784693473578201,6.565988181227445e-05 +/- 0.0028080636612400588,0.0029875246224557394 +/- 0.0005770976963639751,0.003184504267892363 +/- 0.00048805215848058325,-0.01030860144451733 +/- 0.0028590336253548516,0.0009520682862771302 +/- 0.0006133139097921749,0.020551543007222627 +/- 0.0019763515355603893,0.016021011162179976 +/- 0.0019187970054107015,0.02324359816152336 +/- 0.0015314384490729615,0.025082074852265303 +/- 0.002024838338162729,0.0009520682862771412 +/- 0.0009104021420789309,0.030466185160866754 +/- 0.004637744815866136,0.00013131976362448227 +/- 0.0004689053465884926
