,hrv_std,hrv_svd_entropy,hrv_min,scl_iqr,bvp_n_below_mean,scl_mean,scl_max,hrv_pct_5,scl_pct_95,scr_iqr,bvp_kurtosis,bvp_peaks,hrv_pct_95,hrv_iqr,scr_skewness,scr_energy,scl_lineintegral,scr_std,scl_svd_entropy,scl_skewness,scr_svd_entropy,bvp_lineintegral,bvp_skewness,scl_rms,scr_sum,bvp_pct_95,scl_n_below_mean,hrv_max,scr_ptp,hrv_peaks,bvp_energy,hrv_ptp,bvp_mean,hrv_sum,hrv_entropy,hrv_n_above_mean,scl_kurtosis,bvp_std,hrv_n_below_mean,hrv_n_sign_changes,bvp_sum,bvp_n_above_mean,bvp_iqr_5_95,scl_n_above_mean,scr_mean,bvp_entropy,scr_perm_entropy,hrv_mean,hrv_kurtosis,scl_n_sign_changes,scr_min,scl_perm_entropy,scr_peaks,scr_entropy,scr_n_sign_changes,scr_n_below_mean,scr_max,scr_kurtosis,scr_n_above_mean,scl_peaks,scl_energy,scl_pct_5,hrv_perm_entropy,scr_rms,bvp_pct_5,hrv_rms,scr_pct_5,hrv_skewness,bvp_rms,scl_sum,bvp_iqr,bvp_min,scr_pct_95,bvp_perm_entropy,scl_std,hrv_iqr_5_95,bvp_max,scl_entropy,bvp_n_sign_changes,hrv_lineintegral,scl_ptp,scr_iqr_5_95,hrv_energy,bvp_ptp,scl_iqr_5_95,scr_lineintegral,bvp_svd_entropy,scl_min
0,0.00479060913705579 +/- 0.0015112316451541164,0.032899746192893375 +/- 0.001515222580743592,0.00022208121827407278 +/- 0.0012291478824752707,0.006662436548223305 +/- 0.00117856444295729,0.0944162436548223 +/- 0.00487630102965506,-0.0002220812182741172 +/- 0.000790605063095014,0.0006662436548223072 +/- 0.0012804845222468468,-0.0067893401015228895 +/- 0.0008653668589458018,0.041751269035532966 +/- 0.0033431319472892094,-0.031757614213198004 +/- 0.002877977023141277,-0.0009835025380710905 +/- 0.0020874091560401124,-0.01481598984771576 +/- 0.004063019956636683,0.0010469543147207938 +/- 0.00031884123163451196,0.0004124365482233605 +/- 0.0004025563940498044,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012975888324873064 +/- 0.0018139330404724277,0.02411167512690352 +/- 0.003102006741517842,-0.0015228426395939465 +/- 0.0002765798822043643,0.0006345177664974777 +/- 0.00024574767425174573,0.0009200507614212982 +/- 0.0005006260735424642,-0.01979695431472085 +/- 0.002813426304238007,0.031884517766497436 +/- 0.0030930707339102514,0.0 +/- 0.0,-0.006567258883248772 +/- 0.0007906050630949949,0.00012690355329949554 +/- 0.00047482961761091805,0.0011738578680202671 +/- 0.0017495324465688054,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00031725888324872774 +/- 0.0005849964757165503,0.0 +/- 0.0,0.0006979695431472033 +/- 0.00039625621817246506,0.0 +/- 0.0,-0.0014911167512690726 +/- 0.0003188412316345539,0.0 +/- 0.0,-0.00015862944162436943 +/- 0.0003820302848601712,0.00025380710659899107 +/- 0.00019035532994924332,0.0 +/- 0.0,-0.001078680203045712 +/- 0.0003235418473091949,-0.00012690355329949554 +/- 0.0004062896089741756,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006979695431472144 +/- 0.00039625621817248105,0.0005710659898477188 +/- 0.0004662734281947548,0.0 +/- 0.0,0.0 +/- 0.0,-0.0022208121827411607 +/- 0.0014812966408539181,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0011421319796954045 +/- 0.0004062896089741323,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0427664974619289 +/- 0.003005766315311427,-0.00114213197969546 +/- 0.0004062896089741756,-0.0028553299492386055 +/- 0.0009084911842180189,-0.007360406091370586 +/- 0.0009809406620393329,0.008629441624365464 +/- 0.0009062726432160937,-0.00031725888324873885 +/- 0.00028376497176393976,0.0028870558375634014 +/- 0.0010754093436978588,0.0 +/- 0.0,-0.019194162436548257 +/- 0.003198655604839862,0.011294416243654792 +/- 0.0011630902779075716,0.0034581218274111424 +/- 0.0020237536083524328,0.00859771573604059 +/- 0.0010754093436978688,0.006725888324873086 +/- 0.0037933338014302436,-0.0005076142131979821 +/- 0.00045313632160806015,-0.0009835025380710905 +/- 0.0006416163837613321,0.00047588832487308606 +/- 0.0007269314236922176,0.012214467005076102 +/- 0.0029464111073931984,-0.01348350253807109 +/- 0.0012945562032425863,0.005107868020304551 +/- 0.0022273742789934254,0.0 +/- 0.0,0.0002220812182741172 +/- 0.0001453862847384503,-0.0014276649746193248 +/- 0.0002924982378582842,-0.0028870558375634903 +/- 0.000808232182922376,0.0012055837563451522 +/- 0.00036998425728709995,0.005139593908629414 +/- 0.0022108187043381267,0.03401015228426394 +/- 0.001995454973796483,-0.010152284263959411 +/- 0.0016239192756433809
