,hrv_std,hrv_svd_entropy,hrv_min,scl_iqr,bvp_n_below_mean,scl_mean,scl_max,hrv_pct_5,scl_pct_95,scr_iqr,bvp_kurtosis,bvp_peaks,hrv_pct_95,hrv_iqr,scr_skewness,scr_energy,scl_lineintegral,scr_std,scl_svd_entropy,scl_skewness,scr_svd_entropy,bvp_lineintegral,bvp_skewness,scl_rms,scr_sum,bvp_pct_95,scl_n_below_mean,hrv_max,scr_ptp,hrv_peaks,bvp_energy,hrv_ptp,bvp_mean,hrv_sum,hrv_entropy,hrv_n_above_mean,scl_kurtosis,bvp_std,hrv_n_below_mean,hrv_n_sign_changes,bvp_sum,bvp_n_above_mean,bvp_iqr_5_95,scl_n_above_mean,scr_mean,bvp_entropy,scr_perm_entropy,hrv_mean,hrv_kurtosis,scl_n_sign_changes,scr_min,scl_perm_entropy,scr_peaks,scr_entropy,scr_n_sign_changes,scr_n_below_mean,scr_max,scr_kurtosis,scr_n_above_mean,scl_peaks,scl_energy,scl_pct_5,hrv_perm_entropy,scr_rms,bvp_pct_5,hrv_rms,scr_pct_5,hrv_skewness,bvp_rms,scl_sum,bvp_iqr,bvp_min,scr_pct_95,bvp_perm_entropy,scl_std,hrv_iqr_5_95,bvp_max,scl_entropy,bvp_n_sign_changes,hrv_lineintegral,scl_ptp,scr_iqr_5_95,hrv_energy,bvp_ptp,scl_iqr_5_95,scr_lineintegral,bvp_svd_entropy,scl_min
0,9.848982271835061e-05 +/- 0.0006408148816790263,0.02281680892974396 +/- 0.0015133854985707417,0.01776099803020359 +/- 0.003400554375170352,-0.00653315824031514 +/- 0.00310221227878963,0.0013788575180564977 +/- 0.002287754614600701,0.000952068286277108 +/- 0.00037287645080762475,-0.015922521339461537 +/- 0.0037439089577310917,-0.0022980958634274073 +/- 0.001313197636244251,0.021043992120814203 +/- 0.0020525934382587927,0.023998686802363778 +/- 0.0032877509857897483,-0.004530531845042651 +/- 0.002049177483168389,0.06231122783978993 +/- 0.0049262417549317565,-0.009947472094550191 +/- 0.003380208723724515,0.0011490479317137424 +/- 0.0006441699563476267,0.0 +/- 0.0,0.0 +/- 0.0,-0.0019369665134602366 +/- 0.0006133139097921595,0.013525935653315845 +/- 0.001319747291020468,0.002298095863427485 +/- 0.0022839825516646223,0.0021996060407091567 +/- 0.0015190722654312852,0.03371634931057127 +/- 0.0018919277129644072,0.011063690085357902 +/- 0.0008311877151130866,0.009061063690085391 +/- 0.003843206993213881,-0.0007222586999342973 +/- 0.0002862047894642866,-0.0018713066316480066 +/- 0.0014162609724309087,0.0018384766907419748 +/- 0.0007370303453921066,0.0 +/- 0.0,-0.019533814839133266 +/- 0.0025525147101017995,0.0 +/- 0.0,-0.001214707813525906 +/- 0.0021530535038830675,-6.565988181219672e-05 +/- 0.00013131976362439345,0.0 +/- 0.0,0.0 +/- 0.0,0.014904793171372333 +/- 0.0015482371795865458,0.0 +/- 0.0,0.0 +/- 0.0,0.00022980958634275517 +/- 0.0004654447432290684,0.0011162179908076665 +/- 0.0010402481626890913,0.0003939592908733025 +/- 0.00032166641402275165,0.0 +/- 0.0,-0.0006237688772159688 +/- 0.0006475076468586941,0.03680236375574527 +/- 0.00832153199377702,0.0038739330269205842 +/- 0.00013131976362443787,0.0009848982271832174 +/- 0.0015257977726358981,-0.001904136572554138 +/- 0.001278261479575285,0.0 +/- 0.0,9.84898227183395e-05 +/- 0.0003611293499671506,-0.00019697964543660129 +/- 0.002359191624848554,0.00206828627708473 +/- 0.0006736140685713579,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002626395272487869 +/- 0.00013131976362439348,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003939592908733136 +/- 0.00024567678179739295,3.282994090610947e-05 +/- 9.84898227183284e-05,0.0 +/- 0.0,0.0 +/- 0.0,-0.002199606040709068 +/- 0.002517651946163882,0.011293499671700624 +/- 0.0015482371795865436,0.00026263952724886463 +/- 0.0003535892847757496,0.02596848325673017 +/- 0.0019168300166769513,0.0173670387393303 +/- 0.0026486662444556515,-0.00042678923177934535 +/- 0.0003898339490163376,0.0 +/- 0.0,-0.0003939592908732137 +/- 0.00019697964543663457,0.0 +/- 0.0,-0.0016086671043991862 +/- 0.001325045047315207,-0.008535784635587629 +/- 0.001460840148475827,-0.004070912672357141 +/- 0.001194576848237707,0.0 +/- 0.0,0.01346027577150365 +/- 0.002820319316469405,0.0 +/- 0.0,0.0 +/- 0.0,0.006073539067629719 +/- 0.001943632319844483,-0.009816152330925754 +/- 0.0026970550753172497,0.0008864084044649001 +/- 0.0017864435798309684,0.011982928430728878 +/- 0.0028892213274710056,-0.0020026263952724332 +/- 0.0008233707290863058,0.0006894287590282655 +/- 0.0004746169499277837,0.0006237688772160466 +/- 0.002396585686145749,0.003184504267892352 +/- 0.0003898339490163348,0.00016414970453055845 +/- 0.0009766562561157818,-0.0014116874589625405 +/- 0.0007200168154780465,-0.0010833880499014682 +/- 0.0007775915484127977,0.0019041365725541936 +/- 0.0008408567613175395
