,bvp_n_above_mean,bvp_n_below_mean,hrv_pct_95,scl_min,scl_sum,hrv_sum,hrv_min,scl_svd_entropy,bvp_peaks,scl_pct_5,hrv_lineintegral,bvp_max,bvp_perm_entropy,hrv_rms,hrv_pct_5,hrv_energy,scr_svd_entropy,bvp_std,scl_ptp,hrv_ptp,bvp_energy,bvp_pct_95,bvp_skewness,scl_entropy,hrv_skewness,hrv_max,scl_lineintegral,scr_perm_entropy,bvp_rms,scl_perm_entropy,bvp_iqr,scl_n_above_mean,hrv_std,hrv_iqr,hrv_kurtosis,scr_peaks,hrv_n_above_mean,bvp_iqr_5_95,scl_rms,hrv_n_below_mean,scr_min,bvp_mean,scl_n_below_mean,scr_n_sign_changes,bvp_entropy,scl_peaks,hrv_n_sign_changes,scr_entropy,scr_n_below_mean,hrv_entropy,scl_n_sign_changes,bvp_sum,scr_skewness,hrv_peaks,scl_skewness,scr_iqr_5_95,hrv_mean,hrv_svd_entropy,scl_iqr_5_95,hrv_perm_entropy,scl_kurtosis,scr_rms,scr_max,scr_n_above_mean,bvp_kurtosis,scl_iqr,hrv_iqr_5_95,bvp_pct_5,scr_pct_5,scr_pct_95,scr_kurtosis,bvp_lineintegral,bvp_n_sign_changes,scr_std,scl_mean,scl_std,scr_energy,bvp_ptp,bvp_min,scr_ptp,scl_pct_95,scr_sum,scl_energy,bvp_svd_entropy,scr_lineintegral,scr_iqr,scl_max,scr_mean
0,0.031026566087241737 +/- 0.0025413408498275616,0.02804198097736965 +/- 0.0027528533378476014,0.0169891767792719 +/- 0.001494363496214445,0.0169891767792719 +/- 0.0025354080800377658,0.01646441456215154 +/- 0.002675772785092966,0.013315841259429306 +/- 0.0016147633486508573,0.010823220728107586 +/- 0.0013914859583861365,0.010331256149557233 +/- 0.001446446511721878,0.010101672679567065 +/- 0.0015919529156459996,0.009248934076746484 +/- 0.002667720486410322,0.008658576582486055 +/- 0.002033453591341423,0.007740242702525424 +/- 0.0020908333815033223,0.007740242702525424 +/- 0.001369669597758015,0.006526730075434584 +/- 0.0017258540002522554,0.005870777304034102 +/- 0.002362568509472227,0.005673991472613993 +/- 0.0012874900902847134,0.005116431616923589 +/- 0.0012023812909034769,0.00446047884552313 +/- 0.0009528264379359746,0.004362085929813064 +/- 0.0016918622993150507,0.003542144965562488 +/- 0.00110543125919006,0.0028533945555920147 +/- 0.001861392407171233,0.002722204001311901 +/- 0.001666236247409729,0.0020334535913414274 +/- 0.0015919529156460076,0.0018694653984913322 +/- 0.0015800838924822302,0.0018038701213512697 +/- 0.0010188405750743803,0.0017054772056412037 +/- 0.002735409571924308,0.0016398819285011635 +/- 0.0010371523975626171,0.001049524434240745 +/- 0.0008527386028206019,0.000951131518530679 +/- 0.0013872276800627346,0.0006231551328304552 +/- 0.0004741499604723166,0.0006231551328304441 +/- 0.0011117383572763562,0.0005575598556903927 +/- 0.0006231551328304231,0.0004919645785503524 +/- 0.0008583963481995564,0.00045916693998032665 +/- 0.0011189716044101136,0.00039357166284027524 +/- 0.0007593202297664951,0.0003279763857002571 +/- 0.0,0.0002951787471302314 +/- 0.0006632911910841709,0.00019678583142015426 +/- 0.001490038267182743,0.00019678583142014318 +/- 0.0012023812909034552,0.00016398819285013967 +/- 0.0005727861330460085,0.00016398819285011744 +/- 0.000336075787666764,9.839291571007713e-05 +/- 0.00032961218829523565,6.559527714006252e-05 +/- 0.00043510984458583637,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.559527714001811e-05 +/- 0.0015919529156459907,-9.839291571004383e-05 +/- 0.0012621765434498958,-0.00019678583142013206 +/- 0.0003935716628402734,-0.0004919645785503302 +/- 0.00036668874672018774,-0.0005575598556903705 +/- 0.0010783392733862709,-0.000721548048540488 +/- 0.0005830235760784327,-0.0011151197113807632 +/- 0.0010495244342407257,-0.0011479173499508 +/- 0.0015470615172280394,-0.0019350606756313392 +/- 0.0009888365648856236,-0.0019350606756313392 +/- 0.0019149439917343293,-0.0019350606756313505 +/- 0.0014102984585109854,-0.0020006559527713796 +/- 0.0007102790366581908,-0.002164644145621475 +/- 0.0010995772131348214,-0.0023614299770416403 +/- 0.0016516468759611696,-0.0023942276156116438 +/- 0.0015104728028428299,-0.002394227615611655 +/- 0.0012099617412723261,-0.0024270252541816807 +/- 0.0012201426853222705,-0.0026238110856018127 +/- 0.0007898717336039429,-0.002689406362741853 +/- 0.001162351272329904,-0.0028533945555919704 +/- 0.0016662362474097214,-0.0035093473269924404 +/- 0.0010981088253711661,-0.0035749426041324917 +/- 0.001477350689348019,-0.0036733355198425577 +/- 0.001225420904707747,-0.004722859954083292 +/- 0.0017490707282352756,-0.004755657592653307 +/- 0.0015118964344527546,-0.004788455231223354 +/- 0.0011934014692463403,-0.004952443424073449 +/- 0.0012135126270908518,-0.005182026894063607 +/- 0.0010657971012969342,-0.006362741882584444 +/- 0.0009183338799606469,-0.00682190882256477 +/- 0.0009595761783094529,-0.0068875040997048 +/- 0.0009839291571006753,-0.0068875040997048 +/- 0.001606749585295602,-0.0072154804854050346 +/- 0.0018378387308785778,-0.009314529353886481 +/- 0.0019135391467123527,-0.010068875040997016 +/- 0.0010272521983185178,-0.010167267956707093 +/- 0.0019568952299345737,-0.011643161692358118 +/- 0.0018451404629760725,-0.015185306657920594 +/- 0.001068317315506872,-0.019088225647753344 +/- 0.0016120965204912488,-0.022531977697605766 +/- 0.002234335366382587
