,accx_mean,accz_energy,accz_perm_entropy,accy_perm_entropy,accx_n_below_mean,accx_lineintegral,accy_pct_95,accz_peaks,accz_std,accx_pct_5,accz_sum,accz_mean,accx_max,accx_ptp,accz_max,accz_ptp,accx_iqr,accx_iqr_5_95,accy_pct_5,accy_peaks,accx_svd_entropy,accx_sum,accz_n_sign_changes,accz_iqr,accy_sum,accy_mean,accz_rms,accz_min,accy_n_above_mean,accy_rms,accy_n_sign_changes,accz_pct_95,accx_n_above_mean,accx_perm_entropy,accy_ptp,accy_min,accx_n_sign_changes,accy_iqr_5_95,accy_skewness,accy_kurtosis,accx_peaks,accx_kurtosis,accz_n_below_mean,accz_skewness,accx_pct_95,accy_max,accz_kurtosis,accy_std,accy_n_below_mean,accx_skewness,accy_iqr,accz_n_above_mean,accx_std,accy_entropy,accz_entropy,accy_lineintegral,accx_entropy,accx_min,accz_pct_5,accz_iqr_5_95,accy_svd_entropy,accz_lineintegral,accz_svd_entropy,accy_energy,accx_rms,accx_energy
0,0.151786464901219 +/- 0.008648176853516333,0.2621269440941572 +/- 0.00650163305623718,0.22938209331651951 +/- 0.006476719102631123,0.0008827238335434972 +/- 0.0038177387825673154,0.005170239596469095 +/- 0.002176476412946559,0.0774695250105086 +/- 0.004959532889903725,0.018789407313997485 +/- 0.003134599106767907,0.06128625472887768 +/- 0.005225815979124003,0.043926019335855396 +/- 0.0037278198920253944,-0.008827238335435061 +/- 0.0020246481006796478,0.0029003783102144022 +/- 0.0018461699248421765,0.0029003783102144022 +/- 0.0018461699248421765,0.015174443043295516 +/- 0.0029149623283036274,-0.0032366540563261935 +/- 0.0017937442869568696,-0.008869272803699046 +/- 0.0015208114766814193,0.0001681378730558958 +/- 0.0002059259977118984,0.002522068095838581 +/- 0.0013941255949371167,8.406893652797009e-05 +/- 0.0014897053507077968,-0.005548549810844916 +/- 0.0034956911116085384,0.033207229928541415 +/- 0.0037924316330020867,0.007818411097099631 +/- 0.0036894675506501367,0.11941992433795715 +/- 0.004288545895749138,0.02274064733081125 +/- 0.002752856549816407,-0.005632618747372841 +/- 0.00239412036416951,-0.00042034468263977274 +/- 0.0008194026351247403,-0.00042034468263977274 +/- 0.0008194026351247403,0.0003362757461118027 +/- 0.004487265622558233,0.001176965111391337 +/- 0.0012441066487556978,0.0008406893652795234 +/- 0.0020678224255987836,0.06763345943673812 +/- 0.004358023716950899,-0.04825556956704498 +/- 0.003687551441691703,-0.0021437578814628043 +/- 0.001424838272944797,-0.004203446826397661 +/- 0.0018892143803484044,-0.013745271122320291 +/- 0.0024150621979358113,-0.0009667927700714674 +/- 0.001573347395730387,-0.0035308953341740223 +/- 0.0015637726135130899,8.40689365279479e-05 +/- 0.0004527250783635294,-0.009331651954602772 +/- 0.002133430439756138,0.002269861286254715 +/- 0.0015179041685807121,-0.0006725514922235942 +/- 0.00027882511898743,0.013577133249264395 +/- 0.0024223673029380275,-0.0012189995796553 +/- 0.0009295226728665739,-0.0005464480874316724 +/- 0.0007292707680915154,-0.0003783102143757988 +/- 0.0014494274610816818,-0.012568306010928964 +/- 0.0024325575949945737,-0.00012610340479193293 +/- 0.0004991316556131907,-0.0008827238335434972 +/- 0.0010373234703029094,0.0005884825556956464 +/- 0.0013711228608911299,-0.002143757881462782 +/- 0.0017679479482818933,-0.0008406893652795234 +/- 0.0010798850423425746,-0.0020596889449348565 +/- 0.0009295226728665874,0.0005044136191677095 +/- 0.0015478732778076323,-0.022908785203867153 +/- 0.002997443713494254,0.00260613703236654 +/- 0.002174445927932321,0.002732240437158473 +/- 0.0025723583490196225,-0.00752416981925178 +/- 0.002235743782593041,0.0018074821353509796 +/- 0.0015044581898422207,0.0027322404371584617 +/- 0.0016198275635138887,-0.004413619167717519 +/- 0.002460004184682576,-0.01143337536780158 +/- 0.0023160953869619102,0.028541403951240017 +/- 0.0025874255395565192,0.032450609499789826 +/- 0.004194189048597365,0.021731820092475818 +/- 0.003669539262081109,0.015510718789407307 +/- 0.0031199091238358185,0.018327028163093728 +/- 0.0032407457364264556,0.15317360235393024 +/- 0.0043080716184342935
