,accy_pct_5,accy_mean,accz_perm_entropy,accz_pct_5,accz_mean,accx_svd_entropy,accx_perm_entropy,accz_sum,accy_perm_entropy,accx_iqr,accy_sum,accx_energy,accx_std,accx_n_below_mean,accy_peaks,accz_kurtosis,accy_iqr_5_95,accz_pct_95,accy_max,accz_lineintegral,accx_n_above_mean,accx_iqr_5_95,accz_skewness,accx_pct_5,accy_iqr,accz_iqr,accz_svd_entropy,accy_lineintegral,accz_rms,accy_n_below_mean,accz_energy,accz_n_above_mean,accz_n_sign_changes,accz_entropy,accx_max,accx_skewness,accx_ptp,accx_entropy,accy_ptp,accx_rms,accx_kurtosis,accx_lineintegral,accz_ptp,accy_svd_entropy,accy_entropy,accz_n_below_mean,accy_energy,accy_kurtosis,accy_std,accx_mean,accy_n_above_mean,accz_iqr_5_95,accx_n_sign_changes,accx_min,accz_max,accx_sum,accy_rms,accz_min,accy_skewness,accy_n_sign_changes,accz_std,accy_pct_95,accz_peaks,accx_peaks,accy_min,accx_pct_95
0,0.012806424344885858 +/- 0.0018524604396289984,0.015257819103972914 +/- 0.0028254682862820365,0.0747252747252747 +/- 0.002297933595784988,0.018427726120033773 +/- 0.0012847577475545813,0.012595097210481798 +/- 0.0032945351259349187,0.005156382079458943 +/- 0.002034016807356876,0.11043956043956041 +/- 0.005629558126120638,0.06200338123415041 +/- 0.0036993718786363446,0.0002535925612848322 +/- 0.003118489728773741,8.453085376161073e-05 +/- 0.0001690617075232215,0.02599323753169904 +/- 0.00263439425904436,0.010650887573964462 +/- 0.0010490003081987324,0.0 +/- 0.0,-0.0006339814032122138 +/- 0.00047254183801771803,0.0 +/- 0.0,0.0 +/- 0.0,-0.00046491969568894785 +/- 0.0012315132953789809,0.01715976331360943 +/- 0.0017137054042868423,0.009256128486897674 +/- 0.002074453286865282,0.12764158918005064 +/- 0.005673651460540938,0.0020710059171597075 +/- 0.001216921390438549,0.0004226542688080759 +/- 0.000378033470414148,0.0011834319526626835 +/- 0.000492895341914216,0.010862214708368501 +/- 0.0021720482092188608,0.0 +/- 0.0,0.00025359256128484333 +/- 0.0003873690359218771,0.0 +/- 0.0,0.0 +/- 0.0,0.0008875739644969904 +/- 0.0006932045421325714,0.004522400676246763 +/- 0.00175337857250139,8.453085376162184e-05 +/- 0.00025359256128486556,0.0 +/- 0.0,0.001648351648351609 +/- 0.0015056224117123364,0.001648351648351598 +/- 0.0007666254077437442,0.00921386306001687 +/- 0.0020252153086578197,0.00016906170752323257 +/- 0.0004706478751335482,0.0 +/- 0.0,0.0 +/- 0.0,0.008072696534234935 +/- 0.0015291675836961566,0.0017751479289940364 +/- 0.0005278950125442396,0.0004226542688080759 +/- 0.0008019300913360108,0.0 +/- 0.0,0.0 +/- 0.0,-0.0032967032967033292 +/- 0.0008195570342208413,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005536770921386292 +/- 0.0013425511558975923,0.0 +/- 0.0,-0.00993237531699076 +/- 0.0018154464577273474,0.0 +/- 0.0,0.0 +/- 0.0,0.002535925612848655 +/- 0.001851978216416451,0.004987320371935722 +/- 0.0011621071077656468,0.021470836855452192 +/- 0.0031673700752654693,0.000549450549450503 +/- 0.002036211237607082,0.0 +/- 0.0,0.0 +/- 0.0,0.0028317836010143373 +/- 0.0011029575951563924,0.03533389687235836 +/- 0.0032475693511916336,0.0 +/- 0.0,0.11306001690617071 +/- 0.0063630175548195144,0.0036770921386305557 +/- 0.0015361607646142321,0.011369399830938242 +/- 0.0022559604640883194,0.008537616229923883 +/- 0.0016127459026491168,0.011115807269653388 +/- 0.0016591535440735954
