,accx_mean,accz_energy,accz_perm_entropy,accy_perm_entropy,accx_n_below_mean,accx_lineintegral,accy_pct_95,accz_peaks,accz_std,accx_pct_5,accz_sum,accz_mean,accx_max,accx_ptp,accz_max,accz_ptp,accx_iqr,accx_iqr_5_95,accy_pct_5,accy_peaks,accx_svd_entropy,accx_sum,accz_n_sign_changes,accz_iqr,accy_sum,accy_mean,accz_rms,accz_min,accy_n_above_mean,accy_rms,accy_n_sign_changes,accz_pct_95,accx_n_above_mean,accx_perm_entropy,accy_ptp,accy_min,accx_n_sign_changes,accy_iqr_5_95,accy_skewness,accy_kurtosis,accx_peaks,accx_kurtosis,accz_n_below_mean,accz_skewness,accx_pct_95,accy_max,accz_kurtosis,accy_std,accy_n_below_mean,accx_skewness,accy_iqr,accz_n_above_mean,accx_std,accy_entropy,accz_entropy,accy_lineintegral,accx_entropy,accx_min,accz_pct_5,accz_iqr_5_95,accy_svd_entropy,accz_lineintegral,accz_svd_entropy,accy_energy,accx_rms,accx_energy
0,0.23345817727840198 +/- 0.008558869663422031,0.022055763628797354 +/- 0.0033447409567057976,0.23066999583853515 +/- 0.0053715146109924155,0.18847274240532666 +/- 0.006271121777876102,0.007615480649188533 +/- 0.0019434530884453916,0.1227632126508531 +/- 0.0035409150871714757,0.08905534748231378 +/- 0.0041154341456766065,0.031044527673741173 +/- 0.0028175299009256414,0.001872659176029956 +/- 0.0009891688992097203,-0.0012900540990428589 +/- 0.0004344696840995014,0.04669163545568041 +/- 0.004307869927459844,0.04669163545568041 +/- 0.004307869927459844,0.019059508947149417 +/- 0.0015436734907192365,0.0022888056595921857 +/- 0.0006242197253433408,0.012734082397003754 +/- 0.0020740633864964036,0.008239700374531856 +/- 0.0017137961116915439,4.161464835622519e-05 +/- 0.00115400954006341,0.002413649604660839 +/- 0.0011740937144956933,0.10761548064918854 +/- 0.002829796088223046,0.024594257178526834 +/- 0.005912942193127347,0.016604244694132332 +/- 0.0032097278732041096,0.11955888472742408 +/- 0.005814297639048698,0.03008739076154806 +/- 0.002022060859468405,0.001081980857261755 +/- 0.001624571060835882,0.00024968789013731787 +/- 0.0008154772343847562,0.00024968789013731787 +/- 0.0008154772343847562,0.2640449438202247 +/- 0.004199781980688387,0.002621722846441965 +/- 0.0009498720108625365,0.0017062005826050885 +/- 0.0015949869244058828,0.1573866000832293 +/- 0.004610782849592872,0.002080732417811082 +/- 0.0008112188385192703,-0.002413649604660839 +/- 0.0007159654820676353,0.011860174781523092 +/- 0.001708229359282027,0.013857677902621735 +/- 0.0012351911843242512,-0.0014981273408239738 +/- 0.0004243878080393579,0.004535996670828157 +/- 0.0011080754852846055,0.00012484394506867558 +/- 0.00019070227611137156,0.00457761131918436 +/- 0.0020807324178110822,0.002372034956304636 +/- 0.0011923885794335777,-4.161464835622519e-05 +/- 0.00022410173978922162,-0.0021639617145234992 +/- 0.0019589849847590204,0.0019975031210986427 +/- 0.0004853060253720567,0.001081980857261755 +/- 0.000793956888403616,0.0004577611319184216 +/- 0.0007074490220557793,0.00029130253849356523 +/- 0.0002664637635219681,-0.0030794839783603867 +/- 0.0010723344757990105,0.0007906783187682009 +/- 0.000841604178783046,0.016479400749063677 +/- 0.001624571060835892,-0.0006242197253433113 +/- 0.0010065240634579916,0.000540990428630883 +/- 0.0006723052193675976,0.003953391593841049 +/- 0.0007950467405136413,-0.000998751560549338 +/- 0.0013574287499209426,0.0020391177694548566 +/- 0.0014824397112406947,0.002039117769454868 +/- 0.0013218793320240194,0.002704952143154404 +/- 0.0012096913735953898,0.03454015813566376 +/- 0.0028224427728361654,-0.0016645859342488633 +/- 0.0007895824369958577,-0.004619225967540552 +/- 0.0010923349769793357,0.003079483978360398 +/- 0.0013574287499209434,0.0027049521431543933 +/- 0.0008973723950415289,-0.0019558884727423954 +/- 0.0015797130999668893,-0.0012900540990428589 +/- 0.000601615992293009,0.04282147315855182 +/- 0.006944660696974701,0.1488139825218477 +/- 0.0030591720265483353,0.016229712858926326 +/- 0.0025720411386371124,0.1491885143570537 +/- 0.006815788328821966
