,accy_pct_95,accy_sum,accy_mean,accx_iqr_5_95,accy_max,accy_min,accy_energy,accz_energy,accx_iqr,accz_iqr_5_95,accx_svd_entropy,accz_svd_entropy,accx_energy,accx_lineintegral,accz_pct_95,accx_kurtosis,accy_n_above_mean,accz_std,accz_lineintegral,accz_min,accx_sum,accy_iqr_5_95,accx_mean,accy_skewness,accy_ptp,accz_max,accz_iqr,accy_iqr,accz_rms,accy_std,accz_peaks,accx_skewness,accx_rms,accz_sum,accy_n_sign_changes,accy_rms,accz_pct_5,accy_pct_5,accz_n_above_mean,accy_lineintegral,accz_n_sign_changes,accx_n_below_mean,accy_svd_entropy,accx_pct_5,accx_min,accx_n_sign_changes,accz_skewness,accz_n_below_mean,accz_kurtosis,accy_entropy,accy_peaks,accz_entropy,accx_entropy,accx_perm_entropy,accy_n_below_mean,accx_n_above_mean,accz_ptp,accx_peaks,accy_kurtosis,accx_ptp,accz_mean,accx_max,accx_pct_95,accx_std,accy_perm_entropy,accz_perm_entropy
0,0.02211013030685164 +/- 0.003512834370033822,0.006599411517444342 +/- 0.0020682496175103123,0.003236654056326238 +/- 0.0011747111065558654,-0.001975620008406864 +/- 0.0005333576099390365,0.009415720891130764 +/- 0.001662355605992881,0.0013451029844472663 +/- 0.0009548395705422883,0.0012189995796553442 +/- 0.000984899076406885,0.0008827238335435527 +/- 0.0005130960746420103,8.406893652798119e-05 +/- 0.0002522068095838881,0.0005044136191677762 +/- 0.00031455715735806145,0.000504413619167765 +/- 0.0005576502379748517,-8.406893652791458e-05 +/- 0.0005250103403445575,0.001807482135351024 +/- 0.0005959414408893621,0.0010928961748634225 +/- 0.0008655426768379151,0.002984447246742372 +/- 0.00066329272122991,0.0009247583018075379 +/- 0.00036644799861626005,0.000798654897015616 +/- 0.00034916451714659845,0.000672551492223683 +/- 0.00038525226523377856,0.0014291719209752363 +/- 0.0007083774504562024,-4.2034468263918436e-05 +/- 0.0007624361978653723,-0.00021017234131983641 +/- 0.0005399425211713025,0.0002522068095838992 +/- 0.00038525226523380767,0.0013871374527112622 +/- 0.0007762162804799837,0.0004203446826398061 +/- 0.0004973585357797242,-0.0030685161832702534 +/- 0.0012894377175433076,0.0016813787305591022 +/- 0.0008614502535485079,3.3306690738754695e-17 +/- 0.00032559759110615356,0.0010508617065994486 +/- 0.000601841995093567,0.0003362757461118582 +/- 0.0003145571573580733,-0.0005884825556956352 +/- 0.0004680760288213273,0.0009247583018075267 +/- 0.0006457457543394987,0.00021017234131993635 +/- 0.00038753864889842294,0.000588482555695724 +/- 0.000708377450456184,0.0013030685161833256 +/- 0.0015665948006375985,-0.0007145859604875571 +/- 0.0007292707680915236,0.0023539302227827187 +/- 0.0009622129585758263,0.00033627574611186926 +/- 0.0009731682978386124,-0.00012610340479189962 +/- 0.0004991316556131991,3.3306690738754695e-17 +/- 0.00032559759110615356,-0.0012610340479192628 +/- 0.00042034468263978385,4.203446826401835e-05 +/- 0.0006076852582934476,0.00012610340479196624 +/- 0.0004991316556132103,0.0010088272383354745 +/- 0.0005044136191677095,0.0026061370323665735 +/- 0.0008364753569622845,0.0004203446826398061 +/- 0.0004203446826397839,0.0003362757461118582 +/- 0.0005250103403445628,0.0011769651113913704 +/- 0.0004902019247452937,8.406893652797009e-05 +/- 0.00016813787305594018,0.0010088272383354858 +/- 0.0003362757461117916,0.00021017234131992524 +/- 0.00021017234131992524,0.0009247583018075267 +/- 0.0004527250783635521,0.000588482555695724 +/- 0.0006003722932780888,0.00025220680958391026 +/- 0.00020592599771195277,0.002900378310214391 +/- 0.0013219155269875214,0.00029424127784788423 +/- 0.000269151922548702,0.00021017234131993635 +/- 0.0002819757853089596,0.000714585960487657 +/- 0.00046237915090373055,-0.0002522068095838437 +/- 0.0002788251189874066,-0.0005464480874316612 +/- 0.00037831021437576554,0.0003783102143758321 +/- 0.0005130960746420422,-0.00021017234131984753 +/- 0.000981304542238654,-0.00012610340479187742 +/- 0.0006248872949692609,8.40689365279923e-05 +/- 0.0005576502379748566,-0.00029424127784779543 +/- 0.0004991316556131973,0.0006725514922236609 +/- 0.0011918828817787104,-0.0023959646910466257 +/- 0.0013820329737514567
