,accy_pct_95,accy_sum,accy_mean,accx_iqr_5_95,accy_max,accy_min,accy_energy,accz_energy,accx_iqr,accz_iqr_5_95,accx_svd_entropy,accz_svd_entropy,accx_energy,accx_lineintegral,accz_pct_95,accx_kurtosis,accy_n_above_mean,accz_std,accz_lineintegral,accz_min,accx_sum,accy_iqr_5_95,accx_mean,accy_skewness,accy_ptp,accz_max,accz_iqr,accy_iqr,accz_rms,accy_std,accz_peaks,accx_skewness,accx_rms,accz_sum,accy_n_sign_changes,accy_rms,accz_pct_5,accy_pct_5,accz_n_above_mean,accy_lineintegral,accz_n_sign_changes,accx_n_below_mean,accy_svd_entropy,accx_pct_5,accx_min,accx_n_sign_changes,accz_skewness,accz_n_below_mean,accz_kurtosis,accy_entropy,accy_peaks,accz_entropy,accx_entropy,accx_perm_entropy,accy_n_below_mean,accx_n_above_mean,accz_ptp,accx_peaks,accy_kurtosis,accx_ptp,accz_mean,accx_max,accx_pct_95,accx_std,accy_perm_entropy,accz_perm_entropy
0,0.008305227655986559 +/- 0.002239168924939214,0.006998313659359212 +/- 0.0018103634530846628,0.005986509274873553 +/- 0.0024422847146644572,-0.001053962900505867 +/- 0.0004713465382587932,-0.0026559865092748436 +/- 0.0015438308114334276,0.002529510961214165 +/- 0.001359571289763675,0.000927487352445211 +/- 0.0016736452985901549,-8.431703204043739e-05 +/- 0.0004916485577441107,0.001475548060708265 +/- 0.0005734178123412879,0.003920741989881982 +/- 0.00042368784237439166,0.008768971332209153 +/- 0.0008802956584241754,0.0023187183811130053 +/- 0.0008484237688658758,-0.003920741989881937 +/- 0.0009436352987183718,0.003836424957841511 +/- 0.001669924310315201,-0.00037942664418210147 +/- 0.0014039482129297146,0.0004637436762226166 +/- 0.00029510961214164347,0.0001686340640809636 +/- 0.0006309708915301513,0.001180438448566612 +/- 0.0004916485577441183,0.007546374367622288 +/- 0.0015824894080205235,0.0019814502529511223 +/- 0.002057145514124105,-0.0021079258010117674 +/- 0.0009796753826831596,0.006155143338954494 +/- 0.0011804384485666326,-0.001686340640809414 +/- 0.0009976525772511966,0.0008431703204047514 +/- 0.0007302069171875537,-0.00029510961214161967 +/- 0.0007067055065025342,0.004047217537942682 +/- 0.0008473756847488021,0.001475548060708276 +/- 0.0008272098174683308,-4.2158516020218693e-05 +/- 0.0007875860747162322,0.0005059021922428575 +/- 0.0011122180403265606,0.0034148397976391464 +/- 0.0004788286969477357,0.007082630691399694 +/- 0.001652269641000456,0.0002529510961214343 +/- 0.0003863891816994714,-0.0035413153456998136 +/- 0.001036105036040863,-0.001644182124789184 +/- 0.0011690914522649296,0.00029510961214166407 +/- 0.0007785069693346958,0.0016441821247892175 +/- 0.0011841966193244621,-0.004468802698145003 +/- 0.0019429542363917363,0.004974704890387882 +/- 0.002123048619226671,0.000632377740303569 +/- 0.0003886823127020572,-0.0015177065767284614 +/- 0.000684994806461743,0.003161888701517723 +/- 0.0008691200728536487,0.0011382799325463711 +/- 0.0005006046411061283,0.0008853288364249589 +/- 0.0008732004712144882,-0.0032462057335581494 +/- 0.002091419351570389,0.0001686340640809636 +/- 0.001053119392647267,-0.0011382799325463488 +/- 0.0011001676518296673,-0.000801011804384455 +/- 0.0006094785959022478,0.0005480607082630872 +/- 0.000269946215743357,0.002360876897133246 +/- 0.0006849948064617347,0.0007588532883642696 +/- 0.00041306741025011386,3.3306690738754695e-17 +/- 0.0007302069171875408,0.001812816188870181 +/- 0.0006544761676332308,0.002613827993254658 +/- 0.000590219224283325,0.00678752107925803 +/- 0.0013523621359481696,-0.00037942664418209036 +/- 0.00039772264469041513,0.0003372681281619161 +/- 0.00045406111358638136,0.0010539629005059336 +/- 0.0010369623841693717,0.0008431703204047402 +/- 0.0007541544612140997,0.00029510961214166407 +/- 0.00042368784237439166,-0.0010961214165260968 +/- 0.0006849948064617266,0.0005059021922428463 +/- 0.001112218040326532,0.005101180438448582 +/- 0.0011382799325463811,-0.0009696458684654186 +/- 0.0006810916703795789,0.0009274873524451888 +/- 0.0004916485577441126,-0.0011804384485665897 +/- 0.0014941016143903256,0.008263069139966295 +/- 0.001486947056370003
