,accy_pct_5,accy_mean,accz_perm_entropy,accz_pct_5,accz_mean,accx_svd_entropy,accx_perm_entropy,accz_sum,accy_perm_entropy,accx_iqr,accy_sum,accx_energy,accx_std,accx_n_below_mean,accy_peaks,accz_kurtosis,accy_iqr_5_95,accz_pct_95,accy_max,accz_lineintegral,accx_n_above_mean,accx_iqr_5_95,accz_skewness,accx_pct_5,accy_iqr,accz_iqr,accz_svd_entropy,accy_lineintegral,accz_rms,accy_n_below_mean,accz_energy,accz_n_above_mean,accz_n_sign_changes,accz_entropy,accx_max,accx_skewness,accx_ptp,accx_entropy,accy_ptp,accx_rms,accx_kurtosis,accx_lineintegral,accz_ptp,accy_svd_entropy,accy_entropy,accz_n_below_mean,accy_energy,accy_kurtosis,accy_std,accx_mean,accy_n_above_mean,accz_iqr_5_95,accx_n_sign_changes,accx_min,accz_max,accx_sum,accy_rms,accz_min,accy_skewness,accy_n_sign_changes,accz_std,accy_pct_95,accz_peaks,accx_peaks,accy_min,accx_pct_95
0,-0.009321681231793565 +/- 0.0013574287499209397,0.0014148980441115676 +/- 0.0008364440799933995,0.04481897627965048 +/- 0.003191330764883556,-0.015355805243445653 +/- 0.0020425120585614727,8.322929671245038e-05 +/- 0.00016645859342490077,0.0069496462754889965 +/- 0.0014541327681777754,0.12563462338743242 +/- 0.005209150073664171,-0.008031627132750708 +/- 0.0027856958753523877,0.05930087390761553 +/- 0.0031924158824820107,0.0 +/- 0.0,0.13025384935497297 +/- 0.004239795464652518,0.005950894714939703 +/- 0.0005899894664485027,-8.322929671240597e-05 +/- 0.0018592016565700084,0.006866416978776569 +/- 0.0011205086989459906,0.0026633374947982015 +/- 0.0005329275270439257,0.0006242197253433446 +/- 0.0004652659129213024,0.0019142738243862257 +/- 0.001997503121098627,0.021265085310029165 +/- 0.0022367631544530507,0.004494382022471965 +/- 0.0022083227900826508,0.08339575530586771 +/- 0.005623985320524718,0.0 +/- 0.0,0.0 +/- 0.0,0.0006242197253433557 +/- 0.0005958310887755377,0.002455264253017131 +/- 0.0008817985892807724,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.014648356221389958 +/- 0.00223947133534311,0.05763628797336665 +/- 0.004154175888740926,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.004411152725759449 +/- 0.0006761580028827255,-0.0010403662089055077 +/- 0.0005011067240446183,-0.002496878901373256 +/- 0.0010361963876811362,0.00033291718684980154 +/- 0.00024968789013735115,-0.0022888056595921414 +/- 0.0006513722780898505,0.0007906783187682454 +/- 0.00039259180740976,0.002580108198085751 +/- 0.0009453030954307546,0.0 +/- 0.0,0.004078235538909736 +/- 0.0009268022243578796,0.006200582605077021 +/- 0.0032579246818227083,0.008947149396587629 +/- 0.0015487136134771774,0.00811485642946319 +/- 0.0007950467405136471,0.0 +/- 0.0,0.00029130253849358746 +/- 0.00037453183520600575,-0.004161464835622098 +/- 0.0010193465429809338,0.003370786516853985 +/- 0.0015620744385454444,0.0007490636704120202 +/- 0.0016415383207087873,0.0 +/- 0.0,0.0 +/- 0.0,0.0010819808572617774 +/- 0.0008364440799934104,-0.0006658343736994921 +/- 0.0007718367453595958,-0.0033291718684976823 +/- 0.001262234780532913,-0.0003329171868497238 +/- 0.0008689393681989613,0.01847690387016232 +/- 0.00139517724629548,0.0017062005826051219 +/- 0.0007315187611838133,0.004119850187265972 +/- 0.0013732833957552902,0.00033291718684980154 +/- 0.001015943039178846,0.009904286308780708 +/- 0.0024107779205926323,-0.000374531835205949 +/- 0.0002913025384935335,0.1178110694964628 +/- 0.006638677782311522,0.017894298793175244 +/- 0.0034567723108273256,0.0007906783187682676 +/- 0.0004726515477153915,0.008988764044943864 +/- 0.0023333908895341185,0.001539741989180221 +/- 0.0006723052193676031
