,accy_pct_5,accy_mean,accz_perm_entropy,accz_pct_5,accz_mean,accx_svd_entropy,accx_perm_entropy,accz_sum,accy_perm_entropy,accx_iqr,accy_sum,accx_energy,accx_std,accx_n_below_mean,accy_peaks,accz_kurtosis,accy_iqr_5_95,accz_pct_95,accy_max,accz_lineintegral,accx_n_above_mean,accx_iqr_5_95,accz_skewness,accx_pct_5,accy_iqr,accz_iqr,accz_svd_entropy,accy_lineintegral,accz_rms,accy_n_below_mean,accz_energy,accz_n_above_mean,accz_n_sign_changes,accz_entropy,accx_max,accx_skewness,accx_ptp,accx_entropy,accy_ptp,accx_rms,accx_kurtosis,accx_lineintegral,accz_ptp,accy_svd_entropy,accy_entropy,accz_n_below_mean,accy_energy,accy_kurtosis,accy_std,accx_mean,accy_n_above_mean,accz_iqr_5_95,accx_n_sign_changes,accx_min,accz_max,accx_sum,accy_rms,accz_min,accy_skewness,accy_n_sign_changes,accz_std,accy_pct_95,accz_peaks,accx_peaks,accy_min,accx_pct_95
0,0.009548963835839109 +/- 0.0027514273900414677,-0.0007314099959365827 +/- 0.0019554992954922373,0.0013002844372206335 +/- 0.0008677024178814694,0.05071109305160506 +/- 0.0037409668546067305,0.05168630637952054 +/- 0.0025557391618880676,-0.0027224705404307213 +/- 0.00211959388147015,0.07797643234457541 +/- 0.0033133441904747937,0.0007314099959365939 +/- 0.0003040761793396061,0.03543275091426251 +/- 0.003732129216807817,0.0 +/- 0.0,0.002234863876472981 +/- 0.0009658565074364108,0.022104835432750936 +/- 0.0012746352817032056,-0.002641202763104411 +/- 0.001094100936028972,0.0 +/- 0.0,0.0029662738724096195 +/- 0.0009794368787642348,0.0 +/- 0.0,-0.002722470540430655 +/- 0.00018620787057926582,0.0020316944331572493 +/- 0.0008902438967983441,0.00841121495327104 +/- 0.002862022210961439,0.10361641609101993 +/- 0.0023553639571214,0.0 +/- 0.0,0.002844372206420187 +/- 0.0007268810979276047,0.015806582689963433 +/- 0.0007805515120804261,-0.00016253555465257642 +/- 0.0006602225440581689,0.0010158472165786136 +/- 0.0005526806383070144,0.022958147094676962 +/- 0.001433748782151742,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03197887037789517 +/- 0.001982750572735612,0.0 +/- 0.0,-0.001178382771231179 +/- 0.00021882018720578532,-0.0005282405526208733 +/- 0.00040836552706707244,0.00040633888663145213 +/- 0.0011916195285343449,0.0 +/- 0.0,0.020357578220235695 +/- 0.0020755128466675554,0.049451442503047546 +/- 0.0027321569238544082,0.015684681023974002 +/- 0.0025711974026097367,0.0 +/- 0.0,-0.0002438033319788646 +/- 0.0001990645869795303,-0.0003250711093051639 +/- 0.0018779715576255588,0.0 +/- 0.0,-0.0014221861032100436 +/- 0.000552680638306994,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0027224705404306883 +/- 0.0010287678911964522,-0.0065420560747663226 +/- 0.0010819607440629285,0.04148720032507112 +/- 0.0034163894897781145,0.03047541649735882 +/- 0.0015632169087095862,0.0 +/- 0.0,0.0030475416497358853 +/- 0.0016679703983562607,0.0010564811052417799 +/- 0.000947737000381216,0.0030881755383990518 +/- 0.0007314099959366161,0.05002031694433158 +/- 0.003377504860189573,0.0 +/- 0.0,0.20670459162941895 +/- 0.0071636750547532406,0.007557903291345003 +/- 0.0016575439296522578,0.0 +/- 0.0,0.011783827712312067 +/- 0.0017524468632952365,-0.0002844372206420087 +/- 0.0014879994655506417
